,Device ID,Body Dims(mm),Body Hight(mm),Body Width(mm),Body Depth(mm),Body Dims(inch),Body Hight(inch),Body Width(inch),Body Depth(inch),Body Weight(g),Body Weight(oz)
3458,3091,105 x 56.5 x 12.4,105.0,56.5,12.4,4.13 x 2.22 x 0.49,4.13,2.22,0.49,97.0,3.42
3459,3152,112 x 49 x 19,112.0,49.0,19.0,4.41 x 1.93 x 0.75,4.41,1.93,0.75,115.0,4.06
3460,3148,98.5 x 48.5 x 14.3,98.5,48.5,14.3,3.88 x 1.91 x 0.56,3.88,1.91,0.56,87.7,3.07
3461,3149,111.8 x 46.9 x 13.3,111.8,46.9,13.3,4.40 x 1.85 x 0.52,4.4,1.85,0.52,77.3,2.72
3462,3117,108.8 x 53.7 x 12.4,108.8,53.7,12.4,4.28 x 2.11 x 0.49,4.28,2.11,0.49,92.0,3.25
3463,3074,101.8 x 48.7 x 14.8,101.8,48.7,14.8,4.01 x 1.92 x 0.58,4.01,1.92,0.58,99.0,3.49
3464,3085,95.8 x 45.8 x 14.4,95.8,45.8,14.4,3.77 x 1.80 x 0.57,3.77,1.8,0.57,79.0,2.79
3465,3194,88 x 44 x 19.8,88.0,44.0,19.8,3.46 x 1.73 x 0.78,3.46,1.73,0.78,72.5,2.54
3466,3086,115.2 x 46.7 x 11.9,115.2,46.7,11.9,4.54 x 1.84 x 0.47,4.54,1.84,0.47,99.2,3.49
3467,3018,105.8 x 50 x 16.5,105.8,50.0,16.5,4.17 x 1.97 x 0.65,4.17,1.97,0.65,112.0,3.95
3468,3084,101 x 50 x 15.4,101.0,50.0,15.4,3.98 x 1.97 x 0.61,3.98,1.97,0.61,100.0,3.53
3469,3048,104 x 49.5 x 14.9,104.0,49.5,14.9,4.09 x 1.95 x 0.59,4.09,1.95,0.59,99.5,3.49
3470,3441,117 x 58 x 14,117.0,58.0,14.0,4.61 x 2.28 x 0.55,4.61,2.28,0.55,105.0,3.7
3471,3442,116 x 57 x 12,116.0,57.0,12.0,4.57 x 2.24 x 0.47,4.57,2.24,0.47,106.0,3.74
3472,7270,,,,,,,,,,
3473,12534,154 x 68 x 8.6,154.0,68.0,8.6,6.06 x 2.68 x 0.34,6.06,2.68,0.34,182.0,6.42
3474,12263,165 x 71 x 8.3,165.0,71.0,8.3,6.50 x 2.80 x 0.33,6.5,2.8,0.33,187.0,6.6
3475,12264,155 x 68 x 8.3,155.0,68.0,8.3,6.10 x 2.68 x 0.33,6.1,2.68,0.33,159.0,5.61
3476,11838,156 x 67 x 8.2,156.0,67.0,8.2,6.14 x 2.64 x 0.32,6.14,2.64,0.32,172.0,6.07
3477,11521,165 x 71 x 8.2,165.0,71.0,8.2,6.50 x 2.80 x 0.32,6.5,2.8,0.32,185.0,6.53
3478,11522,153 x 67 x 8.3,153.0,67.0,8.3,6.02 x 2.64 x 0.33,6.02,2.64,0.33,161.0,5.68
3479,11174,166 x 72 x 8.9,166.0,72.0,8.9,6.54 x 2.83 x 0.35,6.54,2.83,0.35,211.0,7.44
3480,11064,154 x 68 x 8.3,154.0,68.0,8.3,6.06 x 2.68 x 0.33,6.06,2.68,0.33,169.0,5.96
3481,10712,165 x 71 x 8.2,165.0,71.0,8.2,6.50 x 2.80 x 0.32,6.5,2.8,0.32,186.0,
3482,10851,157 x 68 x 8.2,157.0,68.0,8.2,6.18 x 2.68 x 0.32,6.18,2.68,0.32,168.0,5.93
3483,10698,154 x 68 x 8.3,154.0,68.0,8.3,6.06 x 2.68 x 0.33,6.06,2.68,0.33,169.0,5.96
3484,10707,170.2 x 76.2 x 10.2,170.2,76.2,10.2,6.70 x 3.00 x 0.40,6.7,3.0,0.4,225.1,7.94
3485,10396,158 x 68 x 8,158.0,68.0,8.0,6.22 x 2.68 x 0.31,6.22,2.68,0.31,163.0,5.75
3486,10096,165.1 x 71.1 x 7.6,165.1,71.1,7.6,6.5 x 2.80 x 0.30,6.5,2.8,0.3,181.4,6.38
3487,10095,157 x 69 x 8.2,157.0,69.0,8.2,6.18 x 2.72 x 0.32,6.18,2.72,0.32,151.0,5.33
3488,10091,159 x 71 x 8.7,159.0,71.0,8.7,6.26 x 2.80 x 0.34,6.26,2.8,0.34,178.0,6.28
3489,9840,158 x 68 x 8.2,158.0,68.0,8.2,6.22 x 2.68 x 0.32,6.22,2.68,0.32,164.0,5.78
3490,9543,167 x 72 x 8.2,167.0,72.0,8.2,6.57 x 2.83 x 0.32,6.57,2.83,0.32,178.0,6.28
3491,9591,167 x 73 x 8.3,167.0,73.0,8.3,6.57 x 2.87 x 0.33,6.57,2.87,0.33,180.0,6.35
3492,9353,156 x 68 x 8.4,156.0,68.0,8.4,6.14 x 2.68 x 0.33,6.14,2.68,0.33,162.0,5.71
3493,9592,154 x 72 x 8.9,154.0,72.0,8.9,6.06 x 2.83 x 0.35,6.06,2.83,0.35,156.0,5.5
3494,9268,157 x 75 x 9.6,157.0,75.0,9.6,6.18 x 2.95 x 0.38,6.18,2.95,0.38,205.0,7.23
3495,9232,158 x 73 x 9.9,158.0,73.0,9.9,6.22 x 2.87 x 0.39,6.22,2.87,0.39,193.0,6.81
3496,9166,158 x 80 x 11.9,158.0,80.0,11.9,6.22 x 3.15 x 0.47,6.22,3.15,0.47,236.0,8.32
3497,9081,153 x 72 x 11.1,153.0,72.0,11.1,6.02 x 2.83 x 0.44,6.02,2.83,0.44,198.0,6.98
3498,9082,135 x 65 x 12.1,135.0,65.0,12.1,5.31 x 2.56 x 0.48,5.31,2.56,0.48,168.0,5.93
3499,8985,163 x 80 x 9.5,163.0,80.0,9.5,6.42 x 3.15 x 0.37,6.42,3.15,0.37,221.0,7.8
3500,8986,142 x 70 x 9.7,142.0,70.0,9.7,5.59 x 2.76 x 0.38,5.59,2.76,0.38,171.0,6.03
3501,8987,150 x 78 x 9.8,150.0,78.0,9.8,5.91 x 3.07 x 0.39,5.91,3.07,0.39,178.0,6.28
3502,8922,146 x 73.2 x 8.9,146.0,73.2,8.9,5.75 x 2.88 x 0.35,5.75,2.88,0.35,154.0,5.43
3503,8804,148 x 73.4 x 7.4,148.0,73.4,7.4,5.83 x 2.89 x 0.29,5.83,2.89,0.29,155.0,5.47
3504,8840,155 x 75 x 8.7,155.0,75.0,8.7,6.10 x 2.95 x 0.34,6.1,2.95,0.34,189.0,6.67
3505,8610,129 x 65 x 9.3,129.0,65.0,9.3,5.08 x 2.56 x 0.37,5.08,2.56,0.37,140.0,4.94
3506,8619,151 x 74 x 8.7,151.0,74.0,8.7,5.94 x 2.91 x 0.34,5.94,2.91,0.34,180.0,6.35
3507,8599,146 x 72 x 8.1,146.0,72.0,8.1,5.75 x 2.83 x 0.32,5.75,2.83,0.32,161.0,5.68
3508,8593,156 x 77 x 7.9,156.0,77.0,7.9,6.14 x 3.03 x 0.31,6.14,3.03,0.31,195.0,6.88
3509,8595,165 x 79 x 8.1,165.0,79.0,8.1,6.50 x 3.11 x 0.32,6.5,3.11,0.32,188.0,6.63
3510,8596,145 x 67 x 8,145.0,67.0,8.0,5.71 x 2.64 x 0.31,5.71,2.64,0.31,143.0,5.04
3511,8292,129 x 65 x 9.5,129.0,65.0,9.5,5.08 x 2.56 x 0.37,5.08,2.56,0.37,135.0,4.76
3512,8313,146 x 72 x 8.1,146.0,72.0,8.1,5.75 x 2.83 x 0.32,5.75,2.83,0.32,161.0,5.68
3513,8113,144 x 69 x 8.2,144.0,69.0,8.2,5.67 x 2.72 x 0.32,5.67,2.72,0.32,147.0,5.19
3514,8102,164 x 79 x 8.4,164.0,79.0,8.4,6.46 x 3.11 x 0.33,6.46,3.11,0.33,202.0,7.13
3515,7949,143.7 x 70.4 x 8.7,143.7,70.4,8.7,5.66 x 2.77 x 0.34,5.66,2.77,0.34,164.4,5.78
3516,7948,143 x 69 x 7.7,143.0,69.0,7.7,5.63 x 2.72 x 0.30,5.63,2.72,0.3,153.0,5.4
3517,7957,143.6 x 66.8 x 7.9,143.6,66.8,7.9,5.65 x 2.63 x 0.31,5.65,2.63,0.31,137.4,4.83
3518,7950,143.6 x 66.8 x 7.9,143.6,66.8,7.9,5.65 x 2.63 x 0.31,5.65,2.63,0.31,137.4,4.83
3519,7538,154.4 x 75.8 x 7.8,154.4,75.8,7.8,6.08 x 2.98 x 0.31,6.08,2.98,0.31,180.0,6.35
3520,7536,154.4 x 75.8 x 7.8,154.4,75.8,7.8,6.08 x 2.98 x 0.31,6.08,2.98,0.31,180.0,6.35
3521,7537,146 x 72 x 7.3,146.0,72.0,7.3,5.75 x 2.83 x 0.29,5.75,2.83,0.29,154.0,5.43
3522,7534,146 x 72 x 7.3,146.0,72.0,7.3,5.75 x 2.83 x 0.29,5.75,2.83,0.29,154.0,5.43
3523,7535,127 x 65 x 8.9,127.0,65.0,8.9,5.0 x 2.56 x 0.35,5.0,2.56,0.35,138.0,4.87
3524,7465,145 x 72 x 7.6,145.0,72.0,7.6,5.71 x 2.83 x 0.30,5.71,2.83,0.3,142.6,5.04
3525,7464,145 x 72 x 7.6,145.0,72.0,7.6,5.71 x 2.83 x 0.30,5.71,2.83,0.3,142.5,5.04
3526,7466,164.2 x 79.6 x 8.2,164.2,79.6,8.2,6.46 x 3.13 x 0.32,6.46,3.13,0.32,187.0,6.6
3527,7463,164.2 x 79.6 x 8.2,164.2,79.6,8.2,6.46 x 3.13 x 0.32,6.46,3.13,0.32,187.0,6.6
3528,7296,144.4 x 72.3 x 8.7,144.4,72.3,8.7,5.69 x 2.85 x 0.34,5.69,2.85,0.34,162.0,5.71
3529,7257,146 x 72 x 6.9,146.0,72.0,6.9,5.75 x 2.83 x 0.27,5.75,2.83,0.27,144.0,5.08
3530,6878,146 x 72 x 6.9,146.0,72.0,6.9,5.75 x 2.83 x 0.27,5.75,2.83,0.27,144.0,5.08
3531,7228,150.3 x 77.4 x 7.9,150.3,77.4,7.9,5.92 x 3.05 x 0.31,5.92,3.05,0.31,147.0,5.19
3532,7227,150.3 x 77.4 x 7.9,150.3,77.4,7.9,5.92 x 3.05 x 0.31,5.92,3.05,0.31,147.0,5.19
3533,7100,145.5 x 72.6 x 7.3,145.5,72.6,7.3,5.73 x 2.86 x 0.29,5.73,2.86,0.29,135.0,4.76
3534,7068,145.5 x 72.6 x 7.3,145.5,72.6,7.3,5.73 x 2.86 x 0.29,5.73,2.86,0.29,136.0,4.8
3535,7238,254 x 167 x 6.1,254.0,167.0,6.1,10.0 x 6.57 x 0.24,10.0,6.57,0.24,389.0,
3536,7069,254 x 167 x 6.1,254.0,167.0,6.1,10.0 x 6.57 x 0.24,10.0,6.57,0.24,393.0,13.86
3537,7059,133 x 71 x 10.8,133.0,71.0,10.8,5.24 x 2.80 x 0.43,5.24,2.8,0.43,135.0,4.76
3538,7060,133 x 71 x 10.8,133.0,71.0,10.8,5.24 x 2.80 x 0.43,5.24,2.8,0.43,135.0,4.76
3539,7031,137 x 74.6 x 10.5,137.0,74.6,10.5,5.39 x 2.94 x 0.41,5.39,2.94,0.41,144.0,5.08
3540,6882,137 x 74.6 x 10.5,137.0,74.6,10.5,5.39 x 2.94 x 0.41,5.39,2.94,0.41,144.0,5.08
3541,6663,137.1 x 69.4 x 8.5,137.1,69.4,8.5,5.40 x 2.73 x 0.33,5.4,2.73,0.33,143.8,5.08
3542,6634,137.1 x 69.4 x 8.5,137.1,69.4,8.5,5.40 x 2.73 x 0.33,5.4,2.73,0.33,143.8,5.08
3543,6633,213.4 x 123.6 x 6.4,213.4,123.6,6.4,8.40 x 4.87 x 0.25,8.4,4.87,0.25,270.0,9.52
3544,6632,146 x 72 x 7.3,146.0,72.0,7.3,5.75 x 2.83 x 0.29,5.75,2.83,0.29,152.0,5.36
3545,6796,148.5 x 73.4 x 8.9,148.5,73.4,8.9,5.85 x 2.89 x 0.35,5.85,2.89,0.35,170.6,6.0
3546,6539,146 x 72 x 7.3,146.0,72.0,7.3,5.75 x 2.83 x 0.29,5.75,2.83,0.29,152.0,5.36
3547,6582,140 x 72 x 8.6,140.0,72.0,8.6,5.51 x 2.83 x 0.34,5.51,2.83,0.34,149.0,5.26
3548,6538,127.3 x 64.9 x 8.6,127.3,64.9,8.6,5.01 x 2.56 x 0.34,5.01,2.56,0.34,129.0,4.55
3549,6489,156.2 x 78.7 x 7.6,156.2,78.7,7.6,6.15 x 3.10 x 0.30,6.15,3.1,0.3,149.7,5.29
3550,6488,156.2 x 78.7 x 7.6,156.2,78.7,7.6,6.15 x 3.10 x 0.30,6.15,3.1,0.3,149.7,5.29
3551,6456,137 x 72 x 11,137.0,72.0,11.0,5.39 x 2.83 x 0.43,5.39,2.83,0.43,163.0,5.75
3552,6408,150.7 x 77 x 7,150.7,77.0,7.0,5.93 x 3.03 x 0.28,5.93,3.03,0.28,148.0,5.22
3553,7691,51 x 36 x 10,51.0,36.0,10.0,2.01 x 1.42 x 0.39,2.01,1.42,0.39,76.0,
3554,7719,42 x 41 x 9,42.0,41.0,9.0,1.65 x 1.61 x 0.35,1.65,1.61,0.35,122.5,4.34
3555,6146,139.7 x 71.1 x 8.6,139.7,71.1,8.6,5.5 x 2.80 x 0.34,5.5,2.8,0.34,148.0,5.22
3556,6162,139.7 x 71.1 x 8.6,139.7,71.1,8.6,5.5 x 2.80 x 0.34,5.5,2.8,0.34,148.0,5.22
3557,6145,266 x 172 x 6.4,266.0,172.0,6.4,10.47 x 6.77 x 0.25,10.47,6.77,0.25,439.0,15.49
3558,6161,266 x 172 x 6.4,266.0,172.0,6.4,10.47 x 6.77 x 0.25,10.47,6.77,0.25,426.0,15.03
3559,6144,146.8 x 73.3 x 8.2,146.8,73.3,8.2,5.78 x 2.89 x 0.32,5.78,2.89,0.32,163.0,5.75
3560,5967,118 x 62.4 x 12,118.0,62.4,12.0,4.65 x 2.46 x 0.47,4.65,2.46,0.47,122.0,4.3
3561,5966,118 x 62.4 x 12,118.0,62.4,12.0,4.65 x 2.46 x 0.47,4.65,2.46,0.47,120.0,4.23
3562,5968,165.2 x 83.8 x 7.7,165.2,83.8,7.7,6.50 x 3.30 x 0.30,6.5,3.3,0.3,171.8,6.03
3563,5965,165.2 x 83.8 x 7.7,165.2,83.8,7.7,6.50 x 3.30 x 0.30,6.5,3.3,0.3,171.7,
3564,5950,145.7 x 73.9 x 8.6,145.7,73.9,8.6,5.74 x 2.91 x 0.34,5.74,2.91,0.34,162.0,5.71
3565,5753,127 x 64.9 x 9.5,127.0,64.9,9.5,5.0 x 2.56 x 0.37,5.0,2.56,0.37,137.0,4.83
3566,5596,144 x 74 x 8.5,144.0,74.0,8.5,5.67 x 2.91 x 0.33,5.67,2.91,0.33,170.0,6.0
3567,5540,179.4 x 92.2 x 6.5,179.4,92.2,6.5,7.06 x 3.63 x 0.26,7.06,3.63,0.26,212.0,7.48
3568,5541,141.5 x 74.2 x 8.9,141.5,74.2,8.9,5.57 x 2.92 x 0.35,5.57,2.92,0.35,153.0,5.4
3569,5497,124 x 62 x 9.3,124.0,62.0,9.3,4.88 x 2.44 x 0.37,4.88,2.44,0.37,115.0,4.06
3570,5421,131.3 x 67.3 x 10.5,131.3,67.3,10.5,5.17 x 2.65 x 0.41,5.17,2.65,0.41,138.0,4.87
3571,5363,128.7 x 65 x 9.7,128.7,65.0,9.7,5.07 x 2.56 x 0.38,5.07,2.56,0.38,137.0,4.83
3572,5364,130.6 x 67.1 x 10,130.6,67.1,10.0,5.14 x 2.64 x 0.39,5.14,2.64,0.39,155.0,5.47
3573,5326,266 x 172 x 6.9,266.0,172.0,6.9,10.47 x 6.77 x 0.27,10.47,6.77,0.27,495.0,
3574,5255,266 x 172 x 6.9,266.0,172.0,6.9,10.47 x 6.77 x 0.27,10.47,6.77,0.27,495.0,
3575,5204,139 x 71 x 7.9,139.0,71.0,7.9,5.47 x 2.80 x 0.31,5.47,2.8,0.31,146.0,5.15
3576,5203,131.6 x 69.3 x 9.8,131.6,69.3,9.8,5.18 x 2.73 x 0.39,5.18,2.73,0.39,151.0,5.33
3577,5148,113.5 x 61.8 x 11,113.5,61.8,11.0,4.47 x 2.43 x 0.43,4.47,2.43,0.43,115.7,4.06
3578,5149,113.5 x 61.8 x 11,113.5,61.8,11.0,4.47 x 2.43 x 0.43,4.47,2.43,0.43,115.7,4.06
3579,5015,129.4 x 67.3 x 9.4,129.4,67.3,9.4,5.09 x 2.65 x 0.37,5.09,2.65,0.37,148.0,5.22
3580,4993,239.8 x 174.4 x 8.8,239.8,174.4,8.8,9.44 x 6.87 x 0.35,9.44,6.87,0.35,585.0,
3581,4913,239.8 x 174.4 x 8.8,239.8,174.4,8.8,9.44 x 6.87 x 0.35,9.44,6.87,0.35,570.0,
3582,4958,129 x 65 x 10.7,129.0,65.0,10.7,5.08 x 2.56 x 0.42,5.08,2.56,0.42,120.0,4.23
3583,4930,124.3 x 61.2 x 9.2,124.3,61.2,9.2,4.89 x 2.41 x 0.36,4.89,2.41,0.36,124.0,4.37
3584,4959,131 x 68.6 x 8.6,131.0,68.6,8.6,5.16 x 2.70 x 0.34,5.16,2.7,0.34,127.0,4.48
3585,4899,129.4 x 67.3 x 9.4,129.4,67.3,9.4,5.09 x 2.65 x 0.37,5.09,2.65,0.37,139.0,4.9
3586,4894,128 x 64 x 10.6,128.0,64.0,10.6,5.04 x 2.52 x 0.42,5.04,2.52,0.42,144.0,5.08
3587,4832,103 x 57 x 13,103.0,57.0,13.0,4.06 x 2.24 x 0.51,4.06,2.24,0.51,99.4,3.49
3588,4718,103 x 57 x 13,103.0,57.0,13.0,4.06 x 2.24 x 0.51,4.06,2.24,0.51,99.4,3.49
3589,4831,113 x 59.4 x 9.9,113.0,59.4,9.9,4.45 x 2.34 x 0.39,4.45,2.34,0.39,110.0,3.88
3590,4782,111 x 60.3 x 9.8,111.0,60.3,9.8,4.37 x 2.37 x 0.39,4.37,2.37,0.39,110.0,3.88
3591,4781,126 x 66 x 11.9,126.0,66.0,11.9,4.96 x 2.60 x 0.47,4.96,2.6,0.47,147.0,5.19
3592,4775,115 x 54 x 9.4,115.0,54.0,9.4,4.53 x 2.13 x 0.37,4.53,2.13,0.37,95.0,3.35
3593,4774,131 x 69 x 8.6,131.0,69.0,8.6,5.16 x 2.72 x 0.34,5.16,2.72,0.34,127.0,4.48
3594,4773,126 x 66 x 11.9,126.0,66.0,11.9,4.96 x 2.60 x 0.47,4.96,2.6,0.47,149.0,5.26
3595,4772,126 x 66 x 11.9,126.0,66.0,11.9,4.96 x 2.60 x 0.47,4.96,2.6,0.47,149.0,5.26
3596,4647,121 x 61.1 x 12.2,121.0,61.1,12.2,4.76 x 2.41 x 0.48,4.76,2.41,0.48,131.5,4.62
3597,4408,116 x 59 x 9.9,116.0,59.0,9.9,4.57 x 2.32 x 0.39,4.57,2.32,0.39,107.0,3.77
3598,4437,112 x 54 x 12,112.0,54.0,12.0,4.41 x 2.13 x 0.47,4.41,2.13,0.47,110.0,3.88
3599,4436,122 x 59.5 x 10.5,122.0,59.5,10.5,4.80 x 2.34 x 0.41,4.8,2.34,0.41,120.0,4.23
3600,4369,128 x 64 x 10.6,128.0,64.0,10.6,5.04 x 2.52 x 0.42,5.04,2.52,0.42,144.0,5.08
3601,4798,133 x 68 x 10.8,133.0,68.0,10.8,5.24 x 2.68 x 0.43,5.24,2.68,0.43,144.0,5.08
3602,4412,133 x 68 x 10.8,133.0,68.0,10.8,5.24 x 2.68 x 0.43,5.24,2.68,0.43,144.0,5.08
3603,4648,,,,,,,,,,
3604,4139,,,,,,,,,,
3605,4138,,,,,,,,,,
3606,4137,,,,,,,,,,
3607,4734,,,,,,,,,,
3608,7022,,,,,,,,,,
3609,6958,,,,,,,,,,
3610,6957,,,,,,,,,,
3611,6384,,,,,,,,,,
3612,5336,,,,,,,,,,
3613,12749,161.1 x 75 x 8,161.1,75.0,8.0,6.34 x 2.95 x 0.31,6.34,2.95,0.31,188.0,6.63
3614,12750,162.3 x 75.6 x 8,162.3,75.6,8.0,6.39 x 2.98 x 0.31,6.39,2.98,0.31,188.5,6.67
3615,12572,161.4 x 74.2 x 8.9,161.4,74.2,8.9,6.35 x 2.92 x 0.35,6.35,2.92,0.35,199.0,7.02
3616,12581,161.2 x 74.2 x 8,161.2,74.2,8.0,6.35 x 2.92 x 0.31,6.35,2.92,0.31,187.0,6.6
3617,12776,161.1 x 75 x 7.6,161.1,75.0,7.6,6.34 x 2.95 x 0.30,6.34,2.95,0.3,174.5,6.14
3618,12717,160.5 x 74.3 x 8.3,160.5,74.3,8.3,6.32 x 2.93 x 0.33,6.32,2.93,0.33,186.0,6.56
3619,12723,161.2 x 74.3 x 8,161.2,74.3,8.0,6.35 x 2.93 x 0.31,6.35,2.93,0.31,181.0,6.38
3620,12779,161.1 x 75 x 8,161.1,75.0,8.0,6.34 x 2.95 x 0.31,6.34,2.95,0.31,179.0,6.31
3621,12737,168 x 78 x 8.1,168.0,78.0,8.1,6.61 x 3.07 x 0.32,6.61,3.07,0.32,195.0,6.88
3622,12735,168.1 x 77.9 x 8.2,168.1,77.9,8.2,6.62 x 3.07 x 0.32,6.62,3.07,0.32,195.0,6.88
3623,12726,168 x 78 x 8.1,168.0,78.0,8.1,6.61 x 3.07 x 0.32,6.61,3.07,0.32,192.0,6.77
3624,12714,160.9 x 75 x 8.2,160.9,75.0,8.2,6.33 x 2.95 x 0.32,6.33,2.95,0.32,209.0,7.37
3625,12715,160.9 x 75 x 8.2,160.9,75.0,8.2,6.33 x 2.95 x 0.32,6.33,2.95,0.32,209.0,7.37
3626,12716,160.5 x 74.3 x 8.1,160.5,74.3,8.1,6.32 x 2.93 x 0.32,6.32,2.93,0.32,198.0,6.98
3627,12711,47.6 x 41.1 x 10.5,47.6,41.1,10.5,1.87 x 1.62 x 0.41,1.87,1.62,0.41,31.5,1.13
3628,12697,161.1 x 75 x 7.7,161.1,75.0,7.7,6.34 x 2.95 x 0.30,6.34,2.95,0.3,175.0,6.17
3629,12689,168 x 78 x 8.1,168.0,78.0,8.1,6.61 x 3.07 x 0.32,6.61,3.07,0.32,192.0,6.77
3630,12684,168 x 78 x 8.1,168.0,78.0,8.1,6.61 x 3.07 x 0.32,6.61,3.07,0.32,192.0,6.77
3631,12643,,,,,,,,,,
3632,12626,,,,,,,,,,
3633,12388,162.2 x 75.7 x 8.5,162.2,75.7,8.5,6.39 x 2.98 x 0.33,6.39,2.98,0.33,200.0,7.05
3634,12389,162.2 x 75.7 x 8.5,162.2,75.7,8.5,6.39 x 2.98 x 0.33,6.39,2.98,0.33,193.0,6.81
3635,12587,47.6 x 45.9 x 11.8,47.6,45.9,11.8,1.87 x 1.81 x 0.46,1.87,1.81,0.46,54.5,1.94
3636,12582,161.1 x 75 x 7.6,161.1,75.0,7.6,6.34 x 2.95 x 0.30,6.34,2.95,0.3,173.5,6.14
3637,12466,255.5 x 167.1 x 7.4,255.5,167.1,7.4,10.06 x 6.58 x 0.29,10.06,6.58,0.29,478.0,
3638,12470,162.2 x 75.7 x 8.5,162.2,75.7,8.5,6.39 x 2.98 x 0.33,6.39,2.98,0.33,204.0,7.2
3639,12468,,,,,,,,,,
3640,12463,318.6 x 206.1 x 6.5,318.6,206.1,6.5,12.54 x 8.11 x 0.26,12.54,8.11,0.26,750.0,
3641,12452,168.6 x 76.3 x 8.2,168.6,76.3,8.2,6.64 x 3.00 x 0.32,6.64,3.0,0.32,199.0,7.02
3642,12449,46.9 x 38.9 x 10.9,46.9,38.9,10.9,1.85 x 1.53 x 0.43,1.85,1.53,0.43,42.0,1.48
3643,12446,168.6 x 76.3 x 8.2,168.6,76.3,8.2,6.64 x 3.00 x 0.32,6.64,3.0,0.32,199.0,7.02
3644,12392,168.6 x 76.3 x 8.2,168.6,76.3,8.2,6.64 x 3.00 x 0.32,6.64,3.0,0.32,199.0,7.02
3645,12245,165.9 x 76.2 x 8,165.9,76.2,8.0,6.53 x 3.00 x 0.31,6.53,3.0,0.31,188.0,6.63
3646,12328,168.6 x 76.3 x 8.2,168.6,76.3,8.2,6.64 x 3.00 x 0.32,6.64,3.0,0.32,198.5,7.02
3647,12298,163.6 x 74.3 x 8.9,163.6,74.3,8.9,6.44 x 2.93 x 0.35,6.44,2.93,0.35,200.0,7.05
3648,12134,158.7 x 71.7 x 7.6,158.7,71.7,7.6,6.25 x 2.82 x 0.30,6.25,2.82,0.3,174.0,6.14
3649,12257,162.8 x 75.4 x 8.6,162.8,75.4,8.6,6.41 x 2.97 x 0.34,6.41,2.97,0.34,204.0,7.2
3650,12258,161.1 x 75 x 7.9,161.1,75.0,7.9,6.34 x 2.95 x 0.31,6.34,2.95,0.31,181.0,6.38
3651,12236,163.2 x 74.6 x 9.1,163.2,74.6,9.1,6.43 x 2.94 x 0.36,6.43,2.94,0.36,227.0,8.01
3652,12238,254 x 165.2 x 6.5,254.0,165.2,6.5,10.0 x 6.50 x 0.26,10.0,6.5,0.26,490.0,
3653,12237,254 x 165.2 x 6.5,254.0,165.2,6.5,10.0 x 6.50 x 0.26,10.0,6.5,0.26,490.0,
3654,12215,164.9 x 76.8 x 9.1,164.9,76.8,9.1,6.49 x 3.02 x 0.36,6.49,3.02,0.36,192.0,6.77
3655,12218,159.9 x 73.9 x 8.1,159.9,73.9,8.1,6.30 x 2.91 x 0.32,6.3,2.91,0.32,176.0,6.21
3656,12209,164.2 x 76.1 x 8.1,164.2,76.1,8.1,6.46 x 3.00 x 0.32,6.46,3.0,0.32,201.8,7.13
3657,12181,161.1 x 75 x 7.9,161.1,75.0,7.9,6.34 x 2.95 x 0.31,6.34,2.95,0.31,181.0,6.38
3658,12197,164.9 x 76.8 x 9.1,164.9,76.8,9.1,6.49 x 3.02 x 0.36,6.49,3.02,0.36,192.0,6.77
3659,12124,164.9 x 76.8 x 9.1,164.9,76.8,9.1,6.49 x 3.02 x 0.36,6.49,3.02,0.36,192.0,6.77
3660,12188,165.7 x 76 x 7.9,165.7,76.0,7.9,6.52 x 2.99 x 0.31,6.52,2.99,0.31,183.5,6.49
3661,11962,,,,,,,,,,
3662,12013,,,,,,,,,,
3663,12072,159.2 x 72.7 x 7.2,159.2,72.7,7.2,6.27 x 2.86 x 0.28,6.27,2.86,0.28,171.0,6.03
3664,12126,168.8 x 76.4 x 8.8,168.8,76.4,8.8,6.65 x 3.01 x 0.35,6.65,3.01,0.35,192.0,6.77
3665,12094,162.9 x 76 x 7.9,162.9,76.0,7.9,6.41 x 2.99 x 0.31,6.41,2.99,0.31,181.0,6.38
3666,12092,165.9 x 76.2 x 8,165.9,76.2,8.0,6.53 x 3.00 x 0.31,6.53,3.0,0.31,189.0,6.67
3667,12063,165.9 x 76.2 x 8,165.9,76.2,8.0,6.53 x 3.00 x 0.31,6.53,3.0,0.31,188.0,6.63
3668,12053,164.9 x 76.8 x 9.1,164.9,76.8,9.1,6.49 x 3.02 x 0.36,6.49,3.02,0.36,192.0,6.77
3669,12045,162.9 x 76 x 7.9,162.9,76.0,7.9,6.41 x 2.99 x 0.31,6.41,2.99,0.31,181.0,6.38
3670,12046,,,,,,,,,,
3671,12047,163.1 x 76.2 x 8.5,163.1,76.2,8.5,6.42 x 3.00 x 0.33,6.42,3.0,0.33,202.0,7.13
3672,11975,,,,,,,,,,
3673,12048,42.6 x 36.6 x 10,42.6,36.6,10.0,1.68 x 1.44 x 0.39,1.68,1.44,0.39,37.0,1.31
3674,12023,46 x 46 x 10.7,46.0,46.0,10.7,1.81 x 1.81 x 0.42,1.81,1.81,0.42,,
3675,12051,168.8 x 76.4 x 8.8,168.8,76.4,8.8,6.65 x 3.01 x 0.35,6.65,3.01,0.35,192.0,6.77
3676,11953,162.9 x 76 x 9,162.9,76.0,9.0,6.41 x 2.99 x 0.35,6.41,2.99,0.35,207.5,7.34
