,Device ID,RAM
4456,11954,8GB
4457,11955,12GB
4458,11955,6GB
4459,11955,8GB
4460,11956,4GB
4461,11956,6GB
4462,11956,8GB
4463,11887,12GB
4464,11887,8GB
4465,11888,8GB
4466,11911,3GB
4467,11911,4GB
4468,11911,6GB
4469,11904,4GB
4470,11904,6GB
4471,11904,8GB
4472,11909,2GB
4473,11909,3GB
4474,11906,12GB
4475,11906,8GB
4476,11855,4GB
4477,11855,6GB
4478,11834,4GB
4479,11834,6GB
4480,11848,2GB
4481,11848,3GB
4482,11832,4GB
4483,11832,6GB
4484,11832,8GB
4485,11850,4GB
4486,11850,6GB
4487,11869,4GB
4488,11869,6GB
4489,11819,6GB
4490,11819,8GB
4491,11762,4GB
4492,11762,6GB
4493,11760,
4494,11580,12GB
4495,11580,8GB
4496,11758,
4497,11759,12GB
4498,11759,6GB
4499,11759,8GB
4500,11653,6GB
4501,11653,8GB
4502,11472,6GB
4503,11472,8GB
4504,11614,12GB
4505,11614,8GB
4506,11651,
4507,11645,
4508,11652,12GB
4509,11652,8GB
4510,11627,12GB
4511,11627,6GB
4512,11627,8GB
4513,11626,8GB
4514,11468,2GB
4515,11468,3GB
4516,11468,4GB
4517,11549,8GB
4518,11550,12GB
4519,11550,6GB
4520,11550,8GB
4521,11551,4GB
4522,11551,8GB
4523,11519,4GB
4524,11519,6GB
4525,11427,4GB
4526,11427,6GB
4527,11479,12GB
4528,11479,8GB
4529,11495,
4530,11487,12GB
4531,11487,8GB
4532,11486,8GB
4533,11453,12GB
4534,11453,16GB
4535,11453,8GB
4536,11454,12GB
4537,11454,8GB
4538,11455,12GB
4539,11455,8GB
4540,11449,2GB
4541,11449,3GB
4542,11449,4GB
4543,11449,6GB
4544,11419,4GB
4545,11419,6GB
4546,11419,8GB
4547,11425,4GB
4548,11425,6GB
4549,11180,6GB
4550,11180,8GB
4551,11372,12GB
4552,11372,8GB
4553,11430,12GB
4554,11430,8GB
4555,11431,12GB
4556,11431,6GB
4557,11431,8GB
4558,11287,12GB
4559,11287,8GB
4560,11285,12GB
4561,11285,8GB
4562,11292,12GB
4563,11292,8GB
4564,11422,
4565,11424,4GB
4566,11424,6GB
4567,11418,3GB
4568,11418,4GB
4569,11412,6GB
4570,11412,8GB
4571,11395,6GB
4572,11395,8GB
4573,11396,4GB
4574,11396,6GB
4575,11371,6GB
4576,11371,8GB
4577,11388,6GB
4578,11388,8GB
4579,11362,12GB
4580,11362,8GB
4581,11357,4GB
4582,11357,6GB
4583,11333,4GB
4584,11333,6GB
4585,11333,8GB
4586,11334,4GB
4587,11334,6GB
4588,11334,8GB
4589,11335,6GB
4590,11335,8GB
4591,11336,4GB
4592,11336,6GB
4593,11186,6GB
4594,11186,8GB
4595,11185,6GB
4596,11185,8GB
4597,11293,
4598,11217,4GB
4599,11217,6GB
4600,11217,8GB
4601,11241,4GB
4602,11241,6GB
4603,11193,4GB
4604,11193,6GB
4605,11193,8GB
4606,11159,6GB
4607,11159,8GB
4608,11181,4GB
4609,11181,6GB
4610,11181,8GB
4611,11187,
4612,11182,
4613,11152,12GB
4614,11152,16GB
4615,11152,8GB
4616,11153,12GB
4617,11153,8GB
4618,11137,4GB
4619,11137,6GB
4620,11119,12GB
4621,11119,8GB
4622,11126,
4623,11129,4GB
4624,11128,2GB
4625,11128,3GB
4626,11134,3GB
4627,11134,4GB
4628,11127,4GB
4629,11127,6GB
4630,11100,12GB
4631,11100,8GB
4632,11099,8GB
4633,11101,6GB
4634,11101,8GB
4635,11079,4GB
4636,11079,6GB
4637,11060,4GB
4638,11060,6GB
4639,11043,6GB
4640,11043,8GB
4641,11042,6GB
4642,11040,12GB
4643,11040,8GB
4644,10949,8GB
4645,10886,6GB
4646,10886,8GB
4647,11008,4GB
4648,11008,6GB
4649,10977,
4650,10930,6GB
4651,10930,8GB
4652,10919,3GB
4653,10919,4GB
4654,10857,4GB
4655,10857,6GB
4656,10880,12GB
4657,10880,6GB
4658,10880,8GB
4659,10776,8GB
4660,10775,6GB
4661,10775,8GB
4662,10867,4GB
4663,10817,
4664,10737,12GB
4665,10737,8GB
4666,10816,12GB
4667,10816,8GB
4668,10777,8GB
4669,10815,6GB
4670,10815,8GB
4671,10665,4GB
4672,10665,6GB
4673,10665,8GB
4674,10805,12GB
4675,10805,16GB
4676,10805,8GB
4677,10714,12GB
4678,10714,6GB
4679,10714,8GB
4680,10802,6GB
4681,10802,8GB
4682,10758,6GB
4683,10758,8GB
4684,10780,12GB
4685,10780,8GB
4686,10662,6GB
4687,10662,8GB
4688,10768,4GB
4689,10768,6GB
4690,10768,8GB
4691,10769,4GB
4692,10769,6GB
4693,10769,8GB
4694,10247,4GB
4695,10247,6GB
4696,10770,6GB
4697,10770,8GB
4698,10771,6GB
4699,10771,8GB
4700,10752,12GB
4701,10727,12GB
4702,10727,6GB
4703,10727,8GB
4704,10728,12GB
4705,10728,6GB
4706,10728,8GB
4707,10661,4GB
4708,10661,6GB
4709,10670,4GB
4710,10670,6GB
4711,10615,6GB
4712,10615,8GB
4713,10656,
4714,10616,4GB
4715,10616,6GB
4716,10633,
4717,10582,6GB
4718,10582,8GB
4719,10581,4GB
4720,10581,6GB
4721,10581,8GB
4722,10609,4GB
4723,10609,6GB
4724,10609,8GB
4725,10610,
4726,10599,4GB
4727,10599,6GB
4728,10517,8GB
4729,10541,
4730,10482,3GB
4731,10482,4GB
4732,10437,8GB
4733,10473,6GB
4734,10473,8GB
4735,10480,6GB
4736,10481,
4737,10305,
4738,10591,2GB
4739,10399,4GB
4740,10434,6GB
4741,10461,6GB
4742,10461,8GB
4743,10415,6GB
4744,10415,8GB
4745,10398,4GB
4746,10361,12GB
4747,10361,16GB
4748,10361,8GB
4749,10349,6GB
4750,10349,8GB
4751,10353,4GB
4752,10350,12GB
4753,10318,4GB
4754,10318,6GB
4755,10279,2GB
4756,10279,3GB
4757,10279,4GB
4758,10279,6GB
4759,10277,2GB
4760,10277,3GB
4761,10277,4GB
4762,10278,2GB
4763,10278,3GB
4764,10278,4GB
4765,10233,3GB
4766,10233,4GB
4767,10233,6GB
4768,10267,8GB
4769,10266,6GB
4770,10266,8GB
4771,10202,4GB
4772,10202,6GB
4773,10200,6GB
4774,10200,8GB
4775,10220,6GB
4776,10220,8GB
4777,10235,6GB
4778,10217,4GB
4779,10217,6GB
4780,10217,8GB
4781,10192,3GB
4782,10192,4GB
4783,10192,6GB
4784,10183,6GB
4785,10183,8GB
4786,10207,6GB
4787,10207,8GB
4788,10159,6GB
4789,10159,8GB
4790,10150,12GB
4791,10150,8GB
4792,10140,12GB
4793,10140,6GB
4794,10140,8GB
4795,10147,4GB
4796,10147,6GB
4797,10126,6GB
4798,10126,8GB
4799,10120,4GB
4800,10120,6GB
4801,10109,12GB
4802,10109,8GB
4803,10110,12GB
4804,10110,8GB
4805,10055,12GB
4806,10055,8GB
4807,10082,12GB
4808,10082,6GB
4809,10082,8GB
4810,10169,2GB
4811,10169,3GB
4812,10078,2GB
4813,10078,3GB
4814,10050,6GB
4815,10050,8GB
4816,9991,6GB
4817,9991,8GB
4818,9979,6GB
4819,9979,8GB
4820,9946,3GB
4821,9946,4GB
4822,9945,8GB
4823,9936,6GB
4824,9935,6GB
4825,9935,8GB
4826,10014,
4827,9941,1GB
4828,9800,3GB
4829,9800,4GB
4830,9897,2GB
4831,9897,3GB
4832,9897,4GB
4833,9893,12GB
4834,9892,12GB
4835,9892,8GB
4836,9891,12GB
4837,9891,8GB
4838,9884,12GB
4839,9884,8GB
4840,9862,6GB
4841,9812,4GB
4842,9812,6GB
4843,9812,8GB
4844,9779,12GB
4845,9779,8GB
4846,9769,4GB
4847,9769,6GB
4848,9716,2GB
4849,9716,3GB
4850,9759,4GB
4851,9759,6GB
4852,9749,6GB
4853,9749,8GB
4854,9814,3GB
4855,9814,4GB
4856,9814,6GB
4857,9791,6GB
4858,9791,8GB
4859,9738,6GB
4860,9720,6GB
4861,9720,8GB
4862,9708,6GB
4863,9708,8GB
4864,9707,3GB
4865,9707,4GB
4866,9674,3GB
4867,9674,4GB
4868,9639,12GB
4869,9639,6GB
4870,9639,8GB
4871,9498,2GB
4872,9498,3GB
4873,9498,4GB
4874,9521,4GB
4875,9521,6GB
4876,9602,6GB
4877,9584,12GB
4878,9584,8GB
4879,9583,6GB
4880,9507,6GB
4881,9507,8GB
4882,9534,1GB
4883,9513,3GB
4884,9513,4GB
4885,9513,6GB
4886,9499,4GB
4887,9499,6GB
4888,9382,10GB
4889,9382,6GB
4890,9382,8GB
4891,9378,10GB
4892,9378,6GB
4893,9378,8GB
4894,9333,3GB
4895,9333,4GB
4896,9333,6GB
4897,9336,6GB
4898,9336,8GB
4899,9329,4GB
4900,9329,6GB
4901,9293,6GB
4902,9293,8GB
4903,9140,4GB
4904,9140,6GB
4905,9247,3GB
4906,9247,4GB
4907,8963,4GB
4908,8963,6GB
4909,9295,4GB
4910,9249,3GB
4911,9249,4GB
4912,9237,3GB
4913,9237,4GB
4914,9217,2GB
4915,9217,3GB
4916,9218,8GB
4917,9065,6GB
4918,9065,8GB
4919,9219,4GB
4920,9219,6GB
4921,9185,3GB
4922,9185,4GB
4923,9067,6GB
4924,9067,8GB
4925,9120,3GB
4926,9120,4GB
4927,9120,6GB
4928,8893,4GB
4929,8893,6GB
4930,9164,6GB
4931,9164,8GB
4932,8959,3GB
4933,8959,4GB
4934,8768,2GB
4935,8768,3GB
4936,8768,4GB
4937,8898,2GB
4938,8898,3GB
4939,8753,3GB
4940,8753,4GB
4941,8818,2GB
4942,8707,6GB
4943,8529,6GB
4944,8529,8GB
4945,8776,4GB
4946,8582,4GB
4947,8608,2GB
4948,8608,3GB
4949,8608,4GB
4950,8507,4GB
4951,8507,6GB
4952,8477,4GB
4953,8439,3GB
4954,8580,3GB
4955,8580,4GB
4956,8531,3GB
4957,8531,4GB
4958,8420,2GB
4959,8420,3GB
4960,8419,2GB
4961,8263,3GB
4962,8400,4GB
4963,8400,6GB
4964,8014,4GB
4965,8014,6GB
4966,8350,4GB
4967,8350,6GB
4968,7260,3GB
4969,7260,4GB
4970,8291,2GB
4971,8291,3GB
4972,8291,4GB
4973,8233,3GB
4974,8233,4GB
4975,8212,2GB
4976,8250,3GB
4977,8150,2GB
4978,8150,3GB
4979,8007,3GB
4980,8057,2GB
4981,8057,3GB
4982,8057,4GB
4983,6948,3GB
4984,6948,4GB
4985,7962,3GB
4986,7863,2GB
4987,7863,3GB
4988,7862,2GB
4989,7862,3GB
4990,7822,2GB
4991,7770,2GB
4992,7769,2GB
4993,7769,3GB
4994,7512,2GB
4995,7512,3GB
4996,6992,2GB
4997,7710,2GB
4998,7480,2GB
4999,7211,2GB
5000,6952,4GB
5001,6944,3GB
5002,7159,1GB
5003,6884,1GB
5004,6884,2GB
5005,6866,3GB
5006,6561,2GB
5007,6518,2GB
5008,6518,3GB
5009,6365,2GB
5010,6217,1GB
5011,6217,2GB
5012,5678,2GB
5013,6373,1GB
5014,5609,1GB
5015,5646,1GB
5016,5397,2GB
5017,4928,2GB
5018,4929,1GB
5019,10916,4GB
5020,10916,6GB
5021,12751,12GB
5022,12751,16GB
5023,12751,24GB
5024,12751,8GB
5025,12708,16GB
5026,12708,24GB
5027,12709,12GB
5028,12709,16GB
5029,12709,8GB
5030,12712,8GB
5031,12692,4GB
5032,12613,6GB
5033,12615,
5034,12769,4GB
5035,12612,4GB
5036,12611,4GB
5037,12435,8GB
5038,12428,12GB
5039,12428,16GB
5040,12402,12GB
5041,12402,16GB
5042,12399,16GB
5043,12399,24GB
5044,12398,12GB
5045,12398,16GB
5046,12398,8GB
5047,12455,3GB
5048,12341,8GB
5049,12228,12GB
5050,12229,12GB
5051,12229,8GB
5052,12157,12GB
5053,12157,16GB
5054,12157,8GB
5055,12152,
5056,12104,
5057,12096,4GB
5058,12096,6GB
5059,12042,12GB
5060,12042,16GB
5061,12015,12GB
5062,12015,16GB
5063,12015,8GB
5064,12031,
5065,12018,
5066,12006,8GB
5067,12005,12GB
5068,12005,18GB
5069,11944,4GB
5070,11917,6GB
5071,11901,12GB
5072,11901,8GB
5073,11698,12GB
5074,11698,18GB
5075,11698,8GB
5076,11649,12GB
5077,11649,16GB
5078,11649,18GB
5079,11664,12GB
5080,11664,16GB
5081,11664,8GB
5082,11660,6GB
5083,11958,4GB
5084,11958,6GB
5085,11612,3GB
5086,11927,2GB
5087,11611,2GB
5088,11516,12GB
5089,11516,8GB
5090,11510,12GB
5091,11510,16GB
5092,11510,8GB
5093,11379,12GB
5094,11379,16GB
5095,11379,8GB
5096,11579,4GB
5097,11364,12GB
5098,11364,16GB
5099,11364,18GB
5100,11364,8GB
5101,11363,12GB
5102,11363,16GB
5103,11363,18GB
5104,11363,8GB
5105,11702,2GB
5106,11700,3GB
5107,11243,8GB
5108,11721,2GB
5109,11240,3GB
5110,11237,1GB
5111,11238,2GB
5112,11946,1GB
5113,11239,2GB
5114,11203,1GB
5115,11083,12GB
5116,11083,16GB
5117,11083,18GB
5118,11082,12GB
5119,11082,16GB
5120,11020,12GB
5121,11020,6GB
5122,11020,8GB
5123,11018,3GB
5124,11009,4GB
5125,10929,12GB
5126,10929,6GB
5127,10929,8GB
5128,10914,12GB
5129,10914,16GB
5130,10914,8GB
5131,10885,4GB
5132,10837,12GB
5133,10837,16GB
5134,10837,18GB
5135,10837,8GB
5136,10858,6GB
5137,10858,8GB
5138,10798,8GB
5139,10820,8GB
5140,10821,6GB
5141,10772,12GB
5142,10772,16GB
5143,10772,18GB
5144,10773,12GB
5145,10773,8GB
5146,10823,
5147,10774,
5148,11722,1GB
5149,10706,6GB
5150,10613,8GB
5151,11727,1GB
5152,10614,6GB
5153,10611,
5154,10571,3GB
5155,10567,6GB
5156,11728,2GB
5157,11197,2GB
5158,10617,12GB
5159,10370,6GB
5160,10370,8GB
5161,10601,6GB
5162,11729,1GB
5163,11723,2GB
5164,10341,1GB
5165,10339,12GB
5166,10339,16GB
5167,10339,8GB
5168,11726,2GB
5169,10282,8GB
5170,10281,6GB
5171,11725,2GB
5172,11724,2GB
5173,10193,6GB
5174,10193,8GB
5175,10284,6GB
5176,10139,6GB
5177,10139,8GB
5178,10071,12GB
5179,10071,16GB
5180,10071,8GB
5181,9998,12GB
5182,9998,6GB
5183,11705,1GB
5184,10070,3GB
5185,9955,3GB
5186,9954,3GB
5187,11731,2GB
5188,9921,4GB
5189,9839,12GB
5190,9839,8GB
5191,9780,6GB
5192,9780,8GB
5193,9712,2GB
5194,9713,1GB
5195,9714,1GB
5196,9692,12GB
5197,9692,6GB
5198,9692,8GB
5199,11730,2GB
5200,9612,1GB
5201,9610,12GB
5202,9610,6GB
5203,9610,8GB
5204,9695,12GB
5205,9695,6GB
5206,9695,8GB
5207,9611,3GB
5208,9611,4GB
5209,9715,2GB
5210,9715,3GB
5211,9433,10GB
5212,9433,6GB
5213,9433,8GB
5214,9347,6GB
5215,9347,8GB
5216,9171,6GB
5217,9171,8GB
5218,9069,6GB
5219,9174,6GB
5220,9174,8GB
5221,9701,2GB
5222,9701,3GB
5223,9697,2GB
5224,9697,3GB
5225,9161,6GB
5226,9133,4GB
5227,9110,4GB
5228,9088,2GB
5229,9088,3GB
5230,8971,3GB
5231,8971,4GB
5232,9083,1GB
5233,9038,3GB
5234,8970,3GB
5235,9033,1GB
5236,8913,2GB
5237,8902,4GB
5238,8901,6GB
5239,8901,8GB
5240,8896,6GB
5241,8838,6GB
5242,8290,2GB
5243,8895,2GB
5244,8894,1GB
5245,8793,1GB
5246,8779,1GB
5247,8752,2GB
5248,8752,3GB
5249,8567,768MB
5250,8748,4GB
5251,8746,4GB
5252,8747,3GB
5253,8747,4GB
5254,8726,3GB
5255,8677,6GB
5256,8677,8GB
5257,8658,6GB
5258,8660,2GB
5259,8615,4GB
5260,8615,6GB
5261,8609,1GB
5262,8609,2GB
5263,8607,2GB
5264,8600,2GB
5265,8601,2GB
5266,8562,4GB
5267,8530,3GB
5268,8504,3GB
5269,8501,2GB
5270,8501,3GB
5271,8401,2GB
5272,8401,4GB
5273,8638,2GB
5274,8398,3GB
5275,8398,4GB
5276,8387,4GB
5277,8232,3GB
5278,8300,2GB
5279,8096,2GB
5280,8182,3GB
5281,8092,4GB
5282,8067,4GB
5283,8091,4GB
5284,8091,6GB
5285,8548,1GB
5286,8548,512MB
5287,8110,2GB
5288,8044,3GB
5289,8063,1GB
5290,7963,2GB
5291,8294,1GB
5292,8294,2GB
5293,8293,2GB
5294,8295,1GB
5295,7943,2GB
5296,9152,2GB
5297,8143,2GB
5298,7944,2GB
5299,7938,3GB
5300,7868,3GB
5301,7852,2GB
5302,7853,1GB
5303,7761,2GB
5304,7762,1GB
5305,7763,1GB
5306,7692,512MB
5307,7686,2GB
5308,7670,3GB
5309,7646,3GB
5310,7572,2GB
5311,7542,3GB
5312,7485,2GB
5313,7485,3GB
5314,7441,4GB
5315,7430,2GB
5316,7799,1GB
5317,7428,2GB
5318,7422,4GB
5319,8114,1GB
5320,7481,1GB
5321,7656,2GB
5322,7356,1GB
5323,7790,1GB
5324,7355,1GB
5325,8244,1GB
5326,7294,1GB
5327,7207,3GB
5328,7207,4GB
5329,7168,2GB
5330,7116,3GB
5331,7149,2GB
5332,7106,1GB
5333,7078,3GB
5334,7891,1GB
5335,7105,1GB
5336,7057,512MB
5337,7058,512MB
5338,7056,1GB
5339,6954,2GB
5340,7157,1GB
5341,6915,2GB
5342,6914,2GB
5343,6904,2GB
5344,6898,1GB
5345,6847,2GB
5346,7155,2GB
5347,7156,512MB
5348,6718,1GB
5349,6697,2GB
5350,6645,1GB
5351,6644,1GB
5352,6641,512MB
5353,6607,2GB
5354,6490,3GB
5355,6491,2GB
5356,6492,2GB
5357,6367,1GB
5358,6579,256MB
5359,6381,512MB
5360,6679,1GB
5361,6324,2GB
5362,6236,2GB
5363,6236,3GB
5364,6154,2GB
5365,6155,512MB
5366,6156,256MB
5367,5962,1GB
5368,5963,1GB
5369,5948,2GB
5370,5852,2GB
5371,5853,2GB
5372,5834,1GB
5373,5826,1GB
5374,5825,1GB
5375,5824,1GB
5376,5755,1GB
5377,5682,1GB
5378,5620,512MB
5379,5659,1GB
5380,5552,
5381,5511,1GB
5382,5499,1GB
5383,5455,
5384,5376,1GB
5385,5425,
5386,5402,2GB
5387,5330,2GB
5388,5320,256MB
5389,5277,512MB
5390,5470,512MB
5391,5269,1GB
5392,5240,2GB
5393,5173,512MB
5394,5136,512MB
5395,5135,512MB
5396,5134,256MB
5397,5133,512MB
5398,5647,2GB
5399,4893,1GB
5400,5006,512MB
5401,5007,768MB
5402,5004,1GB
5403,4983,512MB
5404,4962,1GB
5405,4880,512MB
5406,4873,1GB
5407,4597,1GB
5408,4776,512MB
5409,4650,
5410,4595,
5411,4593,
5412,4590,
5413,4591,
5414,4592,1GB
5415,4581,
5416,4582,1GB
5417,4583,
5418,4585,512MB
5419,4586,256MB
5420,4598,512MB
5421,4599,256MB
5422,4600,512MB
5423,4601,256MB
5424,4602,
5425,4603,
5426,4607,
5427,4608,512MB
5428,4557,
5429,4556,
5430,4506,1GB
5431,4467,512MB
5432,4466,512MB
5433,4388,512MB
5434,4345,256MB
5435,4310,
5436,4304,512MB
5437,4313,512MB
5438,4311,
5439,4244,512MB
5440,3902,
5441,3903,512MB
5442,4760,
5443,3784,512MB
5444,4042,
5445,3785,
5446,4290,512MB
5447,3791,
5448,3790,
5449,4073,
5450,3391,512MB
5451,3737,
5452,3603,
5453,3602,
5454,3601,
5455,4078,
5456,4341,
5457,4342,
5458,3604,
5459,3600,
5460,3491,
5461,3727,
5462,3485,
5463,3423,256MB
5464,3489,
5465,3244,
5466,3197,
