,Device ID,Sensor
6705,4446,compass
6706,4625,
6707,4430,accelerometer
6708,4430,proximity
6709,4430,compass
6710,4416,accelerometer
6711,4416,proximity
6712,4416,compass
6713,4377,accelerometer
6714,4377,gyro
6715,4377,proximity
6716,4377,compass
6717,4392,
6718,4064,accelerometer
6719,4064,gyro
6720,4064,proximity
6721,4064,compass
6722,4329,accelerometer
6723,4329,gyro
6724,4329,proximity
6725,4329,compass
6726,4353,accelerometer
6727,4353,gyro
6728,4353,proximity
6729,4353,compass
6730,4402,accelerometer
6731,4402,proximity
6732,4402,compass
6733,4351,accelerometer
6734,4257,accelerometer
6735,4257,proximity
6736,4257,compass
6737,4352,accelerometer
6738,4352,proximity
6739,4352,compass
6740,4253,
6741,4221,accelerometer
6742,4221,proximity
6743,4221,compass
6744,4286,accelerometer
6745,4286,proximity
6746,4286,compass
6747,4213,accelerometer
6748,4213,gyro
6749,4213,proximity
6750,4213,compass
6751,4188,accelerometer
6752,4188,gyro
6753,4188,proximity
6754,4188,compass
6755,4201,accelerometer
6756,4201,proximity
6757,4201,compass
6758,4140,accelerometer
6759,4140,gyro
6760,4140,proximity
6761,4140,compass
6762,4157,accelerometer
6763,4157,proximity
6764,4157,compass
6765,4067,accelerometer
6766,4067,proximity
6767,4067,compass
6768,4309,accelerometer
6769,4309,proximity
6770,4309,compass
6771,4043,accelerometer
6772,4043,proximity
6773,4043,compass
6774,4289,accelerometer
6775,4289,proximity
6776,4289,compass
6777,4287,accelerometer
6778,4287,proximity
6779,4287,compass
6780,4037,accelerometer
6781,4037,proximity
6782,4037,compass
6783,4040,accelerometer
6784,4040,proximity
6785,4040,compass
6786,4090,
6787,4258,
6788,4610,
6789,4561,
6790,4942,
6791,4470,
6792,4048,
6793,4094,
6794,4092,
6795,4248,
6796,4326,
6797,4259,
6798,4089,
6799,3994,
6800,4211,
6801,4658,
6802,4635,
6803,3952,
6804,3937,accelerometer
6805,3937,proximity
6806,3937,compass
6807,4074,
6808,4033,accelerometer
6809,3924,accelerometer
6810,3924,proximity
6811,3924,compass
6812,3918,accelerometer
6813,3918,proximity
6814,3886,accelerometer
6815,3886,gyro
6816,3886,proximity
6817,3886,compass
6818,3880,
6819,3759,accelerometer
6820,3759,gyro
6821,3759,proximity
6822,3759,compass
6823,3835,accelerometer
6824,3835,proximity
6825,3835,compass
6826,4210,
6827,4095,
6828,3758,
6829,3837,accelerometer
6830,3219,
6831,3735,accelerometer
6832,3735,compass
6833,3704,accelerometer
6834,3704,gyro
6835,3704,proximity
6836,3704,compass
6837,3762,accelerometer
6838,3762,gyro
6839,3762,proximity
6840,3762,compass
6841,3598,accelerometer
6842,3598,gyro
6843,3598,proximity
6844,3598,compass
6845,3667,accelerometer
6846,3667,proximity
6847,3667,compass
6848,3732,accelerometer
6849,3732,proximity
6850,3732,compass
6851,3852,accelerometer
6852,3701,accelerometer
6853,3684,
6854,3860,
6855,3698,
6856,3695,
6857,3674,
6858,3909,
6859,3651,
6860,3731,accelerometer
6861,3731,compass
6862,3632,accelerometer
6863,3632,compass
6864,3631,
6865,3630,accelerometer
6866,3630,proximity
6867,3630,compass
6868,3613,
6869,3605,
6870,3606,
6871,3558,accelerometer
6872,3558,proximity
6873,3558,compass
6874,3555,accelerometer
6875,3555,proximity
6876,3555,compass
6877,3532,accelerometer
6878,3532,proximity
6879,3532,compass
6880,3486,
6881,3494,accelerometer
6882,3494,proximity
6883,3494,compass
6884,3669,accelerometer
6885,3669,proximity
6886,3669,compass
6887,3609,
6888,3583,accelerometer
6889,3583,proximity
6890,3583,compass
6891,3544,accelerometer
6892,3544,proximity
6893,3544,compass
6894,3516,accelerometer
6895,3516,proximity
6896,3516,compass
6897,3345,accelerometer
6898,3345,proximity
6899,3414,
6900,3220,accelerometer
6901,3217,
6902,3218,
6903,3478,
6904,3470,
6905,3676,accelerometer
6906,3459,accelerometer
6907,3452,accelerometer
6908,3458,
6909,3411,
6910,3412,
6911,3444,
6912,3360,
6913,3260,
6914,3359,
6915,3356,
6916,3352,
6917,3216,accelerometer
6918,3274,accelerometer
6919,3341,accelerometer
6920,3341,proximity
6921,3341,compass
6922,3340,accelerometer
6923,3221,accelerometer
6924,3221,proximity
6925,3257,accelerometer
6926,3257,proximity
6927,3257,compass
6928,3245,accelerometer
6929,3276,
6930,3076,accelerometer
6931,3076,proximity
6932,3261,
6933,3251,
6934,3254,
6935,3253,
6936,3233,
6937,3124,
6938,3211,accelerometer
6939,3081,accelerometer
6940,3215,accelerometer
6941,3204,
6942,3164,accelerometer
6943,3136,accelerometer
6944,3095,
6945,3199,
6946,3078,accelerometer
6947,3078,proximity
6948,5444,
6949,4086,
6950,3135,
6951,3106,accelerometer
6952,3083,accelerometer
6953,3496,
6954,12472,Yes
6955,12471,fingerprint
6956,12471,accelerometer
6957,12471,proximity
6958,12465,
6959,12464,
6960,12381,fingerprint
6961,12381,accelerometer
6962,12381,proximity
6963,12381,compass
6964,12322,fingerprint
6965,12322,accelerometer
6966,12322,proximity
6967,12322,barometer
6968,12321,accelerometer
6969,12321,proximity
6970,12321,barometer
6971,12285,
6972,12284,
6973,12286,
6974,12283,
6975,12282,
6976,12281,
6977,12244,fingerprint
6978,12244,accelerometer
6979,12244,gyro
6980,12244,proximity
6981,12244,compass
6982,12244,barometer
6983,12210,
6984,12184,accelerometer
6985,12184,proximity
6986,12139,fingerprint
6987,12139,accelerometer
6988,12139,proximity
6989,12138,fingerprint
6990,12138,accelerometer
6991,12138,proximity
6992,12137,fingerprint
6993,12137,accelerometer
6994,12137,proximity
6995,12136,accelerometer
6996,12085,accelerometer
6997,12085,proximity
6998,11973,
6999,11831,fingerprint
7000,11831,accelerometer
7001,11831,gyro
7002,11831,proximity
7003,11831,compass
7004,12373,fingerprint
7005,12373,accelerometer
7006,12373,gyro
7007,12373,proximity
7008,12373,barometer
7009,11826,fingerprint
7010,11826,accelerometer
7011,11826,gyro
7012,11826,proximity
7013,11826,compass
7014,11825,fingerprint
7015,11825,accelerometer
7016,11825,proximity
7017,11823,accelerometer
7018,11823,proximity
7019,11818,fingerprint
7020,11818,accelerometer
7021,11818,gyro
7022,11818,proximity
7023,11818,compass
7024,11818,barometer
7025,11741,
7026,11666,
7027,11667,
7028,11670,
7029,11668,
7030,11669,accelerometer
7031,11669,proximity
7032,11644,fingerprint
7033,11644,accelerometer
7034,11644,proximity
7035,11629,accelerometer
7036,11629,proximity
7037,11629,barometer
7038,11628,accelerometer
7039,11628,proximity
7040,11628,barometer
7041,11381,fingerprint
7042,11381,accelerometer
7043,11381,proximity
7044,11380,fingerprint
7045,11380,accelerometer
7046,11380,proximity
7047,11740,
7048,11739,
7049,11382,accelerometer
7050,11358,fingerprint
7051,11358,accelerometer
7052,11358,proximity
7053,11356,fingerprint
7054,11356,accelerometer
7055,11356,proximity
7056,11207,fingerprint
7057,11207,accelerometer
7058,11207,gyro
7059,11207,proximity
7060,11207,compass
7061,11207,barometer
7062,11135,fingerprint
7063,11135,accelerometer
7064,11135,proximity
7065,11142,accelerometer
7066,11077,fingerprint
7067,11077,accelerometer
7068,11077,gyro
7069,11077,proximity
7070,11077,compass
7071,11013,fingerprint
7072,11013,accelerometer
7073,11013,gyro
7074,11013,proximity
7075,11013,compass
7076,11013,barometer
7077,10967,fingerprint
7078,10967,accelerometer
7079,10967,proximity
7080,11025,
7081,11019,accelerometer
7082,11019,proximity
7083,10965,
7084,10966,
7085,10959,accelerometer
7086,10959,proximity
7087,10955,accelerometer
7088,10955,proximity
7089,10838,fingerprint
7090,10838,accelerometer
7091,10838,gyro
7092,10838,proximity
7093,10840,fingerprint
7094,10840,accelerometer
7095,10840,gyro
7096,10840,proximity
7097,10840,compass
7098,10841,fingerprint
7099,10841,accelerometer
7100,10841,gyro
7101,10841,proximity
7102,10842,fingerprint
7103,10842,accelerometer
7104,10842,proximity
7105,10843,accelerometer
7106,10843,proximity
7107,10844,accelerometer
7108,10844,proximity
7109,10700,fingerprint
7110,10700,accelerometer
7111,10700,proximity
7112,10624,fingerprint
7113,10624,accelerometer
7114,10624,gyro
7115,10624,proximity
7116,10584,accelerometer
7117,10584,proximity
7118,10575,
7119,10576,
7120,10588,fingerprint
7121,10588,accelerometer
7122,10588,gyro
7123,10588,proximity
7124,10588,compass
7125,10547,accelerometer
7126,10547,proximity
7127,10532,
7128,10533,
7129,10404,fingerprint
7130,10404,accelerometer
7131,10404,gyro
7132,10404,proximity
7133,10460,fingerprint
7134,10460,accelerometer
7135,10460,proximity
7136,10351,fingerprint
7137,10351,accelerometer
7138,10351,proximity
7139,10273,fingerprint
7140,10273,accelerometer
7141,10273,proximity
7142,10273,compass
7143,10275,accelerometer
7144,10275,proximity
7145,10274,accelerometer
7146,10274,proximity
7147,10241,
7148,10240,
7149,10142,fingerprint
7150,10142,accelerometer
7151,10142,gyro
7152,10142,proximity
7153,10142,compass
7154,10117,fingerprint
7155,10117,accelerometer
7156,10117,proximity
7157,10143,accelerometer
7158,10143,proximity
7159,10144,
7160,10131,accelerometer
7161,10131,proximity
7162,9993,accelerometer
7163,9993,proximity
7164,9988,accelerometer
7165,9988,proximity
7166,9833,fingerprint
7167,9833,accelerometer
7168,9833,gyro
7169,9833,proximity
7170,9833,compass
7171,9834,fingerprint
7172,9834,accelerometer
7173,9834,gyro
7174,9834,proximity
7175,9834,compass
7176,9835,
7177,10910,
7178,9836,
7179,9774,
7180,9845,
7181,9773,
7182,9737,accelerometer
7183,9737,gyro
7184,9737,proximity
7185,9736,accelerometer
7186,9736,gyro
7187,9736,proximity
7188,9731,accelerometer
7189,9731,proximity
7190,9652,fingerprint
7191,9652,accelerometer
7192,9652,gyro
7193,9652,proximity
7194,9652,compass
7195,8867,fingerprint
7196,8867,accelerometer
7197,8867,gyro
7198,8867,proximity
7199,8867,compass
7200,8867,barometer
7201,9603,fingerprint
7202,9603,accelerometer
7203,9603,proximity
7204,10619,accelerometer
7205,10619,proximity
7206,9604,fingerprint
7207,9604,accelerometer
7208,9604,proximity
7209,9538,accelerometer
7210,9538,proximity
7211,9606,
7212,9342,fingerprint
7213,9342,accelerometer
7214,9342,gyro
7215,9342,proximity
7216,9342,compass
7217,9405,
7218,9364,fingerprint
7219,9364,accelerometer
7220,9364,gyro
7221,9364,proximity
7222,9364,compass
7223,9354,fingerprint
7224,9354,accelerometer
7225,9354,gyro
7226,9354,proximity
7227,9354,compass
7228,9178,fingerprint
7229,9178,accelerometer
7230,9178,gyro
7231,9178,proximity
7232,9178,compass
7233,9246,fingerprint
7234,9246,accelerometer
7235,9246,gyro
7236,9246,proximity
7237,9246,compass
7238,9214,fingerprint
7239,9214,accelerometer
7240,9214,gyro
7241,9214,proximity
7242,9214,compass
7243,9215,accelerometer
7244,9215,gyro
7245,9215,proximity
7246,9215,compass
7247,9216,accelerometer
7248,9216,proximity
7249,9089,
7250,9087,fingerprint
7251,9087,accelerometer
7252,9087,gyro
7253,9087,proximity
7254,9087,compass
7255,9087,barometer
7256,9058,fingerprint
7257,9058,accelerometer
7258,9058,gyro
7259,9058,proximity
7260,9058,compass
7261,8972,fingerprint
7262,8972,accelerometer
7263,8972,gyro
7264,8972,proximity
7265,8972,compass
7266,9052,accelerometer
7267,9052,proximity
7268,9046,
7269,8513,accelerometer
7270,8513,proximity
7271,8513,compass
7272,8907,fingerprint
7273,8907,accelerometer
7274,8907,gyro
7275,8907,proximity
7276,8907,compass
7277,8876,
7278,8522,fingerprint
7279,8522,accelerometer
7280,8522,gyro
7281,8522,proximity
7282,8522,compass
7283,8522,barometer
7284,8770,
7285,8769,
7286,8572,accelerometer
7287,8572,gyro
7288,8572,proximity
7289,8572,compass
7290,8571,fingerprint
7291,8571,accelerometer
7292,8571,gyro
7293,8571,proximity
7294,8571,compass
7295,6885,fingerprint
7296,6885,accelerometer
7297,6885,gyro
7298,6885,proximity
7299,6885,compass
7300,8597,
7301,8475,
7302,8343,
7303,7772,
7304,7771,
7305,7517,
7306,7516,
7307,7272,
7308,7271,
7309,6910,
7310,6911,
7311,6877,accelerometer
7312,6814,accelerometer
7313,6814,gyro
7314,6814,compass
7315,6640,accelerometer
7316,6640,proximity
7317,6640,compass
7318,6640,sensor core
7319,6639,accelerometer
7320,6639,gyro
7321,6639,proximity
7322,6639,compass
7323,6639,sensor core
7324,6638,accelerometer
7325,6638,gyro
7326,6638,proximity
7327,6638,compass
7328,6571,
7329,6570,
7330,6524,accelerometer
7331,6523,accelerometer
7332,6383,accelerometer
7333,6383,proximity
7334,6288,
7335,6287,
7336,6227,accelerometer
7337,6227,gyro
7338,6227,proximity
7339,6227,compass
7340,6227,sensor core
7341,6254,accelerometer
7342,6254,sensor core
7343,6255,accelerometer
7344,6255,sensor core
7345,6232,accelerometer
7346,6232,sensor core
7347,6148,accelerometer
7348,6148,proximity
7349,6147,accelerometer
7350,6147,proximity
7351,6067,accelerometer
7352,6067,proximity
7353,6149,accelerometer
7354,6149,proximity
7355,6150,
7356,5833,accelerometer
7357,5833,gyro
7358,5833,proximity
7359,5833,compass
7360,5833,sensor core
7361,5869,accelerometer
7362,5869,proximity
7363,5760,accelerometer
7364,5760,gyro
7365,5760,proximity
7366,5760,compass
7367,5760,sensor core
7368,5791,accelerometer
7369,5791,proximity
7370,5791,compass
7371,5702,accelerometer
7372,5702,gyro
7373,5702,proximity
7374,5702,compass
7375,5796,accelerometer
7376,5796,proximity
7377,5794,accelerometer
7378,5794,proximity
7379,5795,accelerometer
7380,5795,proximity
7381,5793,accelerometer
7382,5793,proximity
7383,5792,accelerometer
7384,5792,proximity
7385,5703,
7386,5663,
7387,5636,
7388,5635,
7389,5438,accelerometer
7390,5438,proximity
7391,5506,accelerometer
7392,5506,gyro
7393,5506,proximity
7394,5506,compass
7395,5506,barometer
7396,5560,
7397,5559,
7398,5451,accelerometer
7399,5451,gyro
7400,5451,proximity
7401,5451,compass
7402,5437,accelerometer
7403,5437,gyro
7404,5437,proximity
7405,5437,compass
7406,5445,accelerometer
7407,5445,proximity
7408,5417,
7409,5321,accelerometer
7410,5321,proximity
7411,5321,compass
7412,5322,accelerometer
7413,5322,proximity
7414,5323,
7415,5324,
7416,5291,accelerometer
7417,5150,accelerometer
7418,5150,proximity
7419,5147,accelerometer
7420,5147,proximity
7421,5147,compass
7422,5145,
7423,5138,
7424,5137,
7425,5096,
7426,5090,accelerometer
7427,5090,gyro
7428,5090,proximity
7429,5090,compass
7430,5069,accelerometer
7431,5069,proximity
7432,5024,accelerometer
7433,5024,gyro
7434,5024,proximity
7435,5024,compass
7436,5009,accelerometer
7437,5010,accelerometer
7438,4967,accelerometer
7439,4967,gyro
7440,4967,proximity
7441,4967,compass
7442,4968,accelerometer
7443,4968,gyro
7444,4968,proximity
7445,4968,compass
7446,4802,accelerometer
7447,4802,proximity
7448,4801,accelerometer
7449,4800,accelerometer
7450,4758,
7451,4757,
7452,4756,
7453,4755,
7454,4695,accelerometer
7455,4695,proximity
7456,4695,compass
7457,4690,
7458,4577,accelerometer
7459,4577,proximity
7460,4577,compass
7461,4662,accelerometer
7462,4662,proximity
7463,4662,compass
7464,4576,accelerometer
7465,4576,proximity
7466,4576,compass
7467,4546,
7468,4579,
7469,4580,
7470,4578,accelerometer
7471,4578,gyro
7472,4578,proximity
7473,4578,compass
7474,4275,accelerometer
7475,4275,gyro
7476,4275,proximity
7477,4275,compass
7478,4391,accelerometer
7479,4391,proximity
7480,4391,compass
7481,4354,
7482,4240,accelerometer
7483,4240,proximity
7484,4240,compass
7485,4372,accelerometer
7486,4372,proximity
7487,4372,compass
7488,4276,accelerometer
7489,4276,proximity
7490,4276,compass
7491,4278,
7492,4279,proximity
7493,4280,
7494,4281,
7495,4243,accelerometer
7496,4243,proximity
7497,4243,compass
7498,4241,
7499,4242,
7500,4220,accelerometer
7501,4223,accelerometer
7502,4222,accelerometer
7503,4121,
7504,4120,
7505,4119,accelerometer
7506,4119,proximity
7507,4119,compass
7508,4021,accelerometer
7509,4021,proximity
7510,4021,compass
7511,4118,accelerometer
7512,4118,proximity
7513,4118,compass
7514,4113,
7515,4085,accelerometer
7516,4085,proximity
7517,4085,compass
7518,3398,accelerometer
7519,3398,proximity
7520,3398,compass
7521,4019,
7522,3931,
7523,3995,
7524,3996,
7525,4020,accelerometer
7526,4020,proximity
7527,4020,compass
7528,3915,accelerometer
7529,3915,proximity
7530,3915,compass
7531,3997,
7532,3961,accelerometer
7533,3961,proximity
7534,3961,compass
7535,3962,
7536,3664,accelerometer
7537,3664,proximity
7538,3717,accelerometer
7539,3717,proximity
7540,3717,compass
7541,3885,accelerometer
7542,3885,proximity
7543,3885,compass
7544,3853,
7545,3610,
7546,3638,
7547,3578,accelerometer
7548,3545,accelerometer
7549,3545,proximity
7550,3545,compass
7551,3524,accelerometer
7552,3524,proximity
7553,3524,compass
7554,3394,accelerometer
7555,3394,proximity
7556,3394,compass
7557,3525,
7558,3477,
7559,3479,
7560,3397,accelerometer
7561,3397,proximity
7562,3396,accelerometer
7563,3390,accelerometer
7564,3390,proximity
7565,3348,accelerometer
7566,3348,compass
7567,3367,
7568,3366,
7569,3365,
7570,3364,
7571,3252,accelerometer
7572,3252,proximity
7573,3252,compass
7574,3304,
7575,3229,accelerometer
7576,3229,proximity
7577,3198,
7578,3269,
7579,3122,
7580,3285,
7581,3286,accelerometer
7582,3121,
7583,3041,
7584,3109,accelerometer
7585,3109,proximity
7586,10792,fingerprint
7587,10792,accelerometer
7588,10792,gyro
7589,10792,proximity
7590,12771,fingerprint
7591,12771,accelerometer
7592,12771,gyro
7593,12771,proximity
7594,12771,compass
7595,12771,barometer
7596,12772,fingerprint
7597,12772,accelerometer
7598,12772,gyro
7599,12772,proximity
7600,12772,compass
7601,12772,barometer
7602,12773,fingerprint
7603,12773,accelerometer
7604,12773,gyro
7605,12773,proximity
7606,12773,compass
7607,12773,barometer
7608,12784,accelerometer
7609,12784,gyro
7610,12784,proximity
7611,12784,compass
7612,12785,fingerprint
7613,12785,accelerometer
7614,12785,proximity
7615,12785,gyro
7616,12785,compass
7617,12785,proximity
7618,12555,fingerprint
7619,12555,accelerometer
7620,12555,gyro
7621,12555,compass
7622,12638,fingerprint
7623,12638,accelerometer
7624,12638,gyro
7625,12638,compass
7626,12637,fingerprint
7627,12637,accelerometer
7628,12637,compass
7629,12617,accelerometer
7630,12617,gyro
7631,12617,proximity
7632,12617,compass
7633,12616,accelerometer
7634,12616,proximity
7635,12616,compass
7636,12520,fingerprint
7637,12520,accelerometer
7638,12520,gyro
7639,12520,compass
7640,12609,fingerprint
7641,12609,accelerometer
7642,12609,gyro
7643,12609,compass
7644,12609,proximity
7645,12517,fingerprint
7646,12517,accelerometer
7647,12517,gyro
7648,12517,compass
7649,12517,proximity
7650,12584,fingerprint
7651,12584,accelerometer
7652,12584,proximity
7653,12583,accelerometer
7654,12583,proximity
7655,12453,fingerprint
7656,12453,accelerometer
7657,12453,gyro
7658,12453,compass
7659,12418,
7660,12252,
7661,12217,fingerprint
7662,12217,accelerometer
7663,12217,gyro
7664,12217,proximity
7665,12217,compass
7666,12440,fingerprint
7667,12440,accelerometer
7668,12440,gyro
7669,12440,proximity
7670,12440,compass
7671,12439,fingerprint
7672,12439,accelerometer
7673,12439,gyro
7674,12439,proximity
7675,12439,compass
7676,12438,accelerometer
7677,12438,proximity
7678,12438,gyro
7679,12438,compass
7680,12438,heart rate
7681,12438,barometer
7682,12438,thermometer
7683,12437,accelerometer
7684,12437,gyro
7685,12437,compass
7686,12437,heart rate
7687,12437,barometer
7688,12437,thermometer
7689,11290,fingerprint
7690,11290,accelerometer
7691,11290,gyro
7692,11290,compass
7693,12239,fingerprint
7694,12239,accelerometer
7695,12239,gyro
7696,12239,proximity
7697,12239,compass
7698,12176,fingerprint
7699,12176,accelerometer
7700,12176,gyro
7701,12176,compass
7702,12175,fingerprint
7703,12175,accelerometer
7704,12175,gyro
7705,12175,proximity
7706,12175,compass
7707,12189,fingerprint
7708,12189,accelerometer
7709,12189,gyro
7710,12189,proximity
7711,12189,compass
7712,12070,fingerprint
7713,12070,accelerometer
7714,12070,gyro
7715,12070,compass
7716,12070,barometer
7717,12074,fingerprint
7718,12074,accelerometer
7719,12074,gyro
7720,12074,compass
7721,12160,fingerprint
7722,12160,accelerometer
7723,12160,gyro
7724,12160,proximity
7725,12160,compass
7726,12024,fingerprint
7727,12024,accelerometer
7728,12024,gyro
7729,12024,proximity
7730,12024,compass
7731,12024,barometer
7732,12083,fingerprint
7733,12083,accelerometer
7734,12083,gyro
7735,12083,proximity
7736,12083,compass
7737,12083,barometer
7738,12082,fingerprint
7739,12082,accelerometer
7740,12082,gyro
7741,12082,proximity
7742,12082,compass
7743,12082,barometer
7744,12151,fingerprint
7745,12151,accelerometer
7746,12151,proximity
7747,12151,compass
7748,12004,fingerprint
7749,12004,accelerometer
7750,12004,gyro
7751,12004,proximity
7752,12004,compass
7753,12004,barometer
7754,12054,accelerometer
7755,12054,proximity
7756,12022,accelerometer
7757,12022,proximity
7758,11988,accelerometer
7759,11988,gyro
7760,11988,proximity
7761,11988,compass
7762,11945,accelerometer
7763,11945,proximity
7764,11840,fingerprint
7765,11840,accelerometer
7766,11840,gyro
7767,11840,proximity
7768,11840,compass
7769,11803,fingerprint
7770,11803,accelerometer
7771,11817,accelerometer
7772,11817,proximity
7773,11737,
7774,11538,
7775,11749,accelerometer
7776,11749,gyro
7777,11749,heart rate
7778,11749,barometer
7779,11749,thermometer
7780,11748,accelerometer
7781,11748,gyro
7782,11748,heart rate
7783,11748,barometer
7784,11748,thermometer
7785,11736,fingerprint
7786,11736,accelerometer
7787,11736,gyro
7788,11736,compass
7789,11736,barometer
7790,11633,fingerprint
7791,11633,accelerometer
7792,11633,gyro
7793,11633,compass
7794,11654,fingerprint
7795,11654,accelerometer
7796,11654,compass
7797,11665,fingerprint
7798,11665,accelerometer
7799,11665,compass
7800,11600,fingerprint
7801,11600,accelerometer
7802,11600,gyro
7803,11600,proximity
7804,11600,compass
7805,11600,barometer
7806,11624,fingerprint
7807,11624,accelerometer
7808,11624,compass
7809,11564,fingerprint
7810,11564,accelerometer
7811,11564,compass
7812,11524,accelerometer
7813,11524,proximity
7814,11524,gyro
7815,11439,fingerprint
7816,11439,accelerometer
7817,11439,gyro
7818,11439,proximity
7819,11439,compass
7820,11459,fingerprint
7821,11459,accelerometer
7822,11459,gyro
7823,11459,compass
7824,11257,fingerprint
7825,11257,accelerometer
7826,11257,gyro
7827,11257,proximity
7828,11257,compass
7829,11268,fingerprint
7830,11268,accelerometer
7831,11268,gyro
7832,11268,compass
7833,11268,barometer
7834,11429,fingerprint
7835,11429,accelerometer
7836,11429,gyro
7837,11429,compass
7838,11406,fingerprint
7839,11406,accelerometer
7840,11406,gyro
7841,11406,compass
7842,11404,fingerprint
7843,11404,accelerometer
7844,11404,gyro
7845,11403,fingerprint
7846,11403,accelerometer
7847,11403,gyro
7848,11403,compass
7849,11373,fingerprint
7850,11373,accelerometer
7851,11373,gyro
7852,11373,compass
7853,11402,fingerprint
7854,11402,accelerometer
7855,11402,compass
7856,11251,fingerprint
7857,11251,accelerometer
7858,11251,gyro
7859,11251,proximity
7860,11251,compass
7861,11251,barometer
7862,11252,fingerprint
7863,11252,accelerometer
7864,11252,gyro
7865,11252,proximity
7866,11252,compass
7867,11252,barometer
7868,11253,fingerprint
7869,11253,accelerometer
7870,11253,gyro
7871,11253,proximity
7872,11253,compass
7873,11253,barometer
7874,11274,fingerprint
7875,11274,accelerometer
7876,11274,gyro
7877,11274,proximity
7878,11274,compass
7879,11342,fingerprint
7880,11342,accelerometer
7881,11342,gyro
7882,11342,proximity
7883,11342,compass
7884,11343,fingerprint
7885,11343,accelerometer
7886,11343,gyro
7887,11343,proximity
7888,11343,compass
7889,10954,fingerprint
7890,10954,accelerometer
7891,10954,gyro
7892,10954,proximity
7893,10954,compass
7894,11265,accelerometer
7895,11265,gyro
7896,11265,proximity
7897,11265,compass
7898,11149,fingerprint
7899,11149,accelerometer
7900,11149,gyro
7901,11149,compass
7902,11149,barometer
7903,11244,accelerometer
7904,11244,proximity
7905,11215,accelerometer
7906,11215,proximity
7907,11124,fingerprint
7908,11124,accelerometer
7909,11124,gyro
7910,11124,proximity
7911,11124,compass
7912,11110,fingerprint
7913,11110,accelerometer
7914,11110,gyro
7915,11110,proximity
7916,11110,compass
7917,11011,fingerprint
7918,11011,
7919,11062,fingerprint
7920,11062,accelerometer
7921,11062,gyro
7922,11062,compass
7923,10937,fingerprint
7924,10937,accelerometer
7925,10937,proximity
7926,11039,fingerprint
7927,11039,accelerometer
7928,11039,gyro
7929,11039,compass
7930,10906,
7931,11044,
7932,11046,accelerometer
7933,11046,gyro
7934,11046,compass
7935,11046,barometer
7936,11046,heart rate
7937,11046,SpO2
7938,11045,accelerometer
7939,11045,gyro
7940,11045,compass
7941,11045,barometer
7942,11045,heart rate
7943,11045,SpO2
7944,11087,fingerprint
7945,11087,accelerometer
7946,11041,fingerprint
7947,11041,accelerometer
7948,11015,fingerprint
7949,11015,accelerometer
7950,11015,gyro
7951,11015,proximity
7952,11015,compass
7953,10996,fingerprint
7954,10996,accelerometer
7955,10996,gyro
7956,10996,compass
7957,10887,
7958,10873,fingerprint
7959,10873,accelerometer
7960,10873,gyro
7961,10873,proximity
7962,10873,compass
7963,10948,fingerprint
7964,10948,accelerometer
7965,10948,gyro
7966,10948,compass
7967,10933,accelerometer
7968,10933,compass
7969,10922,accelerometer
7970,10922,proximity
7971,10922,compass
7972,10922,gyro
7973,10900,fingerprint
7974,10900,accelerometer
7975,10900,gyro
7976,10900,proximity
7977,10900,compass
7978,10848,fingerprint
7979,10848,accelerometer
7980,10848,gyro
7981,10848,compass
7982,10860,fingerprint
7983,10860,accelerometer
7984,10850,fingerprint
7985,10850,accelerometer
7986,10850,gyro
7987,10850,proximity
7988,10850,compass
7989,10825,fingerprint
7990,10825,accelerometer
7991,10824,accelerometer
7992,10824,proximity
7993,10469,fingerprint
7994,10469,accelerometer
7995,10469,gyro
7996,10469,compass
7997,10631,fingerprint
7998,10631,accelerometer
7999,10631,gyro
8000,10631,compass
8001,10641,fingerprint
8002,10641,accelerometer
8003,10641,gyro
8004,10641,compass
8005,10718,accelerometer
8006,10718,gyro
8007,10718,proximity
8008,10718,compass
8009,10753,fingerprint
8010,10753,accelerometer
8011,10753,gyro
8012,10753,compass
8013,10749,fingerprint
8014,10749,accelerometer
8015,10749,gyro
8016,10749,proximity
8017,10749,compass
8018,10740,fingerprint
8019,10740,accelerometer
8020,10740,gyro
8021,10740,proximity
8022,10740,compass
8023,10578,fingerprint
8024,10578,accelerometer
8025,10596,fingerprint
8026,10596,accelerometer
8027,10596,gyro
8028,10596,proximity
8029,10596,compass
8030,10596,barometer
8031,10625,fingerprint
8032,10625,accelerometer
8033,10625,gyro
8034,10625,proximity
8035,10625,compass
8036,10625,barometer
8037,10626,fingerprint
8038,10626,accelerometer
8039,10626,gyro
8040,10626,proximity
8041,10626,compass
8042,10626,barometer
8043,10648,fingerprint
8044,10648,accelerometer
8045,10648,gyro
8046,10648,compass
8047,10663,accelerometer
8048,10663,proximity
8049,10604,fingerprint
8050,10604,accelerometer
8051,10709,accelerometer
8052,10708,accelerometer
8053,10603,accelerometer
8054,10603,proximity
8055,10580,fingerprint
8056,10580,accelerometer
8057,10580,gyro
8058,10580,proximity
8059,10580,compass
8060,10496,fingerprint
8061,10496,accelerometer
8062,10496,gyro
8063,10496,compass
8064,10498,fingerprint
8065,10498,accelerometer
8066,10498,gyro
8067,10498,compass
8068,10476,fingerprint
8069,10476,accelerometer
8070,10476,gyro
8071,10476,proximity
8072,10476,compass
8073,10377,fingerprint
8074,10377,accelerometer
8075,10377,gyro
8076,10377,compass
8077,10428,fingerprint
