,Device ID,Sound
1285,9811,Loudspeaker
1286,9876,Jack
1287,9876,Loudspeaker
1288,9778,Jack
1289,9778,Loudspeaker
1290,9777,Jack
1291,9777,Loudspeaker
1292,9776,Jack
1293,9776,Loudspeaker
1294,9775,Jack
1295,9775,Loudspeaker
1296,9718,Jack
1297,9718,Loudspeaker
1298,9597,Jack
1299,9597,Loudspeaker
1300,9565,Jack
1301,9565,Loudspeaker
1302,9542,Jack
1303,9542,Loudspeaker
1304,9518,Jack
1305,9518,Loudspeaker
1306,9482,Jack
1307,9482,Loudspeaker
1308,9470,Jack
1309,9470,Loudspeaker
1310,9360,Jack
1311,9360,Loudspeaker
1312,9359,Jack
1313,9359,Loudspeaker
1314,9325,Jack
1315,9325,Loudspeaker
1316,9314,Jack
1317,9314,Loudspeaker
1318,9307,0.0
1319,9307,Loudspeaker
1320,9302,Jack
1321,9302,Loudspeaker
1322,9301,Jack
1323,9301,Loudspeaker
1324,9277,Jack
1325,9277,Loudspeaker
1326,9254,Jack
1327,9254,Loudspeaker
1328,9253,Jack
1329,9253,Loudspeaker
1330,9223,Jack
1331,9223,Loudspeaker
1332,9184,Jack
1333,9184,Loudspeaker
1334,9165,Jack
1335,9165,Loudspeaker
1336,9154,Jack
1337,9154,Loudspeaker
1338,9146,Jack
1339,9146,Loudspeaker
1340,9132,0.0
1341,9132,Loudspeaker
1342,9131,Jack
1343,9131,Loudspeaker
1344,9072,Jack
1345,9072,Loudspeaker
1346,9064,Jack
1347,9064,Loudspeaker
1348,9063,Jack
1349,9063,Loudspeaker
1350,9007,Jack
1351,9007,Loudspeaker
1352,8965,Jack
1353,8965,Loudspeaker
1354,8964,Jack
1355,8964,Loudspeaker
1356,8952,Jack
1357,8952,Loudspeaker
1358,8946,Jack
1359,8946,Loudspeaker
1360,8945,Jack
1361,8945,Loudspeaker
1362,8924,Jack
1363,8924,Loudspeaker
1364,8925,Jack
1365,8925,Loudspeaker
1366,8926,Jack
1367,8926,Loudspeaker
1368,8906,Jack
1369,8906,Loudspeaker
1370,8905,Jack
1371,8905,Loudspeaker
1372,8865,Jack
1373,8865,Loudspeaker
1374,8846,Jack
1375,8846,Loudspeaker
1376,8845,Jack
1377,8845,Loudspeaker
1378,8842,Jack
1379,8842,Loudspeaker
1380,8841,Jack
1381,8841,Loudspeaker
1382,8835,Jack
1383,8835,Loudspeaker
1384,8824,Jack
1385,8824,Loudspeaker
1386,8825,Jack
1387,8825,Loudspeaker
1388,8826,Jack
1389,8826,Loudspeaker
1390,8796,Jack
1391,8796,Loudspeaker
1392,8773,Jack
1393,8773,Loudspeaker
1394,8774,Jack
1395,8774,Loudspeaker
1396,8736,Jack
1397,8736,Loudspeaker
1398,8735,Jack
1399,8735,Loudspeaker
1400,8732,Jack
1401,8732,Loudspeaker
1402,8731,Jack
1403,8731,Loudspeaker
1404,8713,Jack
1405,8713,Loudspeaker
1406,8709,Jack
1407,8709,Loudspeaker
1408,8670,Jack
1409,8670,Loudspeaker
1410,8653,Jack
1411,8653,Loudspeaker
1412,8621,Jack
1413,8621,Loudspeaker
1414,8555,Jack
1415,8555,Loudspeaker
1416,8553,Jack
1417,8553,Loudspeaker
1418,8544,Jack
1419,8544,Loudspeaker
1420,8541,Jack
1421,8541,Loudspeaker
1422,8557,Jack
1423,8557,Loudspeaker
1424,8556,Jack
1425,8556,Loudspeaker
1426,8534,Jack
1427,8534,Loudspeaker
1428,8533,Jack
1429,8533,Loudspeaker
1430,8527,Jack
1431,8527,Loudspeaker
1432,8524,Jack
1433,8524,Loudspeaker
1434,8525,Jack
1435,8525,Loudspeaker
1436,8526,Jack
1437,8526,Loudspeaker
1438,8496,Jack
1439,8496,Loudspeaker
1440,8462,Jack
1441,8462,Loudspeaker
1442,8461,Jack
1443,8461,Loudspeaker
1444,8460,Jack
1445,8460,Loudspeaker
1446,8459,Jack
1447,8459,Loudspeaker
1448,8457,Jack
1449,8457,Loudspeaker
1450,8456,Jack
1451,8456,Loudspeaker
1452,8426,Jack
1453,8426,Loudspeaker
1454,8427,Jack
1455,8427,Loudspeaker
1456,8428,Jack
1457,8428,Loudspeaker
1458,8429,Jack
1459,8429,Loudspeaker
1460,8349,Jack
1461,8349,Loudspeaker
1462,8338,Jack
1463,8338,Loudspeaker
1464,8296,Jack
1465,8296,Loudspeaker
1466,8322,Jack
1467,8322,Loudspeaker
1468,8323,Jack
1469,8323,Loudspeaker
1470,8324,Jack
1471,8324,Loudspeaker
1472,8256,Jack
1473,8256,Loudspeaker
1474,8255,Jack
1475,8255,Loudspeaker
1476,8252,Jack
1477,8252,Loudspeaker
1478,8251,Jack
1479,8251,Loudspeaker
1480,8253,Jack
1481,8253,Loudspeaker
1482,8254,Jack
1483,8254,Loudspeaker
1484,8171,Jack
1485,8171,Loudspeaker
1486,8188,Jack
1487,8188,Loudspeaker
1488,8189,Jack
1489,8189,Loudspeaker
1490,8190,Jack
1491,8190,Loudspeaker
1492,8191,Jack
1493,8191,Loudspeaker
1494,8187,Jack
1495,8187,Loudspeaker
1496,8153,Jack
1497,8153,Loudspeaker
1498,8152,Jack
1499,8152,Loudspeaker
1500,8151,Jack
1501,8151,Loudspeaker
1502,8118,Jack
1503,8118,Loudspeaker
1504,8117,Jack
1505,8117,Loudspeaker
1506,8116,Jack
1507,8116,Loudspeaker
1508,8119,Jack
1509,8119,Loudspeaker
1510,8115,Jack
1511,8115,Loudspeaker
1512,8030,Jack
1513,8030,Loudspeaker
1514,8029,Jack
1515,8029,Loudspeaker
1516,8028,Jack
1517,8028,Loudspeaker
1518,8003,Jack
1519,8003,Loudspeaker
1520,7990,Jack
1521,7990,Loudspeaker
1522,7988,Jack
1523,7988,Loudspeaker
1524,7989,Jack
1525,7989,Loudspeaker
1526,7987,Jack
1527,7987,Loudspeaker
1528,7986,Jack
1529,7986,Loudspeaker
1530,7978,Jack
1531,7978,Loudspeaker
1532,7974,Jack
1533,7974,Loudspeaker
1534,7924,Jack
1535,7924,Loudspeaker
1536,7923,Jack
1537,7923,Loudspeaker
1538,7922,Jack
1539,7922,Loudspeaker
1540,7892,Jack
1541,7892,Loudspeaker
1542,7867,Jack
1543,7867,Loudspeaker
1544,7858,Jack
1545,7858,Loudspeaker
1546,7857,Jack
1547,7857,Loudspeaker
1548,7820,Jack
1549,7820,Loudspeaker
1550,7775,Jack
1551,7775,Loudspeaker
1552,7774,Jack
1553,7774,Loudspeaker
1554,7726,Jack
1555,7726,Loudspeaker
1556,7725,Jack
1557,7725,Loudspeaker
1558,7706,Jack
1559,7706,Loudspeaker
1560,7705,Jack
1561,7705,Loudspeaker
1562,7676,Jack
1563,7676,Loudspeaker
1564,7671,Jack
1565,7671,Loudspeaker
1566,7645,Jack
1567,7645,Loudspeaker
1568,7623,Jack
1569,7623,Loudspeaker
1570,7558,Jack
1571,7558,Loudspeaker
1572,7559,Jack
1573,7559,Loudspeaker
1574,7523,Jack
1575,7523,Loudspeaker
1576,7499,Jack
1577,7499,Loudspeaker
1578,7498,Jack
1579,7498,Loudspeaker
1580,7490,Jack
1581,7490,Loudspeaker
1582,7489,Jack
1583,7489,Loudspeaker
1584,7450,Jack
1585,7450,Loudspeaker
1586,7449,Jack
1587,7449,Loudspeaker
1588,7448,Jack
1589,7448,Loudspeaker
1590,7447,Jack
1591,7447,Loudspeaker
1592,7293,Jack
1593,7293,Loudspeaker
1594,7291,Jack
1595,7291,Loudspeaker
1596,7290,Jack
1597,7290,Loudspeaker
1598,7265,Jack
1599,7265,Loudspeaker
1600,7225,Jack
1601,7225,Loudspeaker
1602,7205,Jack
1603,7205,Loudspeaker
1604,7204,Jack
1605,7204,Loudspeaker
1606,6930,Jack
1607,6930,Loudspeaker
1608,6929,Jack
1609,6929,Loudspeaker
1610,6928,Jack
1611,6928,Loudspeaker
1612,6927,Jack
1613,6927,Loudspeaker
1614,6926,Jack
1615,6926,Loudspeaker
1616,6925,Jack
1617,6925,Loudspeaker
1618,6924,Jack
1619,6924,Loudspeaker
1620,6900,Jack
1621,6900,Loudspeaker
1622,6899,Jack
1623,6899,Loudspeaker
1624,6839,Jack
1625,6839,Loudspeaker
1626,6838,Jack
1627,6838,Loudspeaker
1628,6837,Jack
1629,6837,Loudspeaker
1630,6836,Jack
1631,6836,Loudspeaker
1632,6835,Jack
1633,6835,Loudspeaker
1634,6834,Jack
1635,6834,Loudspeaker
1636,6833,Jack
1637,6833,Loudspeaker
1638,6670,Jack
1639,6670,Loudspeaker
1640,6669,Jack
1641,6669,Loudspeaker
1642,6565,Jack
1643,6565,Loudspeaker
1644,6566,Jack
1645,6566,Loudspeaker
1646,6567,Jack
1647,6567,Loudspeaker
1648,6568,Jack
1649,6568,Loudspeaker
1650,6406,Jack
1651,6406,Loudspeaker
1652,6405,Jack
1653,6405,Loudspeaker
1654,6346,Jack
1655,6346,Loudspeaker
1656,6339,Jack
1657,6339,Loudspeaker
1658,6330,Jack
1659,6330,Loudspeaker
1660,6277,Jack
1661,6277,Loudspeaker
1662,6276,Jack
1663,6276,Loudspeaker
1664,6244,Jack
1665,6244,Loudspeaker
1666,6243,Jack
1667,6243,Loudspeaker
1668,6242,Jack
1669,6242,Loudspeaker
1670,6041,Jack
1671,6041,Loudspeaker
1672,5986,Jack
1673,5986,Loudspeaker
1674,5957,Jack
1675,5957,Loudspeaker
1676,5956,Jack
1677,5956,Loudspeaker
1678,5955,Jack
1679,5955,Loudspeaker
1680,5954,Jack
1681,5954,Loudspeaker
1682,5935,Jack
1683,5935,Loudspeaker
1684,5920,Jack
1685,5920,Loudspeaker
1686,5909,Jack
1687,5909,Loudspeaker
1688,5908,Jack
1689,5908,Loudspeaker
1690,5873,Jack
1691,5873,Loudspeaker
1692,5761,Jack
1693,5761,Loudspeaker
1694,5748,Jack
1695,5748,Loudspeaker
1696,5747,Jack
1697,5747,Loudspeaker
1698,5746,Jack
1699,5746,Loudspeaker
1700,5745,Jack
1701,5745,Loudspeaker
1702,5661,Jack
1703,5661,Loudspeaker
1704,5660,Jack
1705,5660,Loudspeaker
1706,5662,Jack
1707,5662,Loudspeaker
1708,5593,Jack
1709,5593,Loudspeaker
1710,5489,Jack
1711,5489,Loudspeaker
1712,5458,Jack
1713,5458,Loudspeaker
1714,5459,Jack
1715,5459,Loudspeaker
1716,5460,Jack
1717,5460,Loudspeaker
1718,5411,Jack
1719,5411,Loudspeaker
1720,5410,Jack
1721,5410,Loudspeaker
1722,5409,Jack
1723,5409,Loudspeaker
1724,5408,Jack
1725,5408,Loudspeaker
1726,5360,Jack
1727,5360,Loudspeaker
1728,5358,Jack
1729,5358,Loudspeaker
1730,5359,Jack
1731,5359,Loudspeaker
1732,5295,Jack
1733,5295,Loudspeaker
1734,5294,Jack
1735,5294,Loudspeaker
1736,5283,Jack
1737,5283,Loudspeaker
1738,5282,Jack
1739,5282,Loudspeaker
1740,5281,Jack
1741,5281,Loudspeaker
1742,5210,Jack
1743,5210,Loudspeaker
1744,5209,Jack
1745,5209,Loudspeaker
1746,5208,Jack
1747,5208,Loudspeaker
1748,5207,Jack
1749,5207,Loudspeaker
1750,5206,Jack
1751,5206,Loudspeaker
1752,5205,Jack
1753,5205,Loudspeaker
1754,5202,Jack
1755,5202,Loudspeaker
1756,5201,Jack
1757,5201,Loudspeaker
1758,5023,Jack
1759,5023,Loudspeaker
1760,4947,Jack
1761,4947,Loudspeaker
1762,4946,Jack
1763,4946,Loudspeaker
1764,4945,Jack
1765,4945,Loudspeaker
1766,4944,Jack
1767,4944,Loudspeaker
1768,4901,Jack
1769,4901,Loudspeaker
1770,4853,0.0
1771,4853,Loudspeaker
1772,4852,0.0
1773,4852,Loudspeaker
1774,4370,Jack
1775,4370,Loudspeaker
1776,4224,Jack
1777,4224,Loudspeaker
1778,4195,Jack
1779,4195,Loudspeaker
1780,4162,Jack
1781,4162,Loudspeaker
1782,4163,Jack
1783,4163,Loudspeaker
1784,4165,Jack
1785,4165,Loudspeaker
1786,4166,Jack
1787,4166,Loudspeaker
1788,4167,Jack
1789,4167,Loudspeaker
1790,4168,Jack
1791,4168,Loudspeaker
1792,4169,Jack
1793,4169,Loudspeaker
1794,4171,Jack
1795,4171,Loudspeaker
1796,4170,Jack
1797,4170,Loudspeaker
1798,4172,Jack
1799,4172,Loudspeaker
1800,4173,Jack
1801,4173,Loudspeaker
1802,4174,0.0
1803,4174,Loudspeaker
1804,4175,Jack
1805,4175,Loudspeaker
1806,4176,Jack
1807,4176,Loudspeaker
1808,4177,Jack
1809,4177,Loudspeaker
1810,4178,Jack
1811,4178,Loudspeaker
1812,3854,Jack
1813,3854,Loudspeaker
1814,3855,Jack
1815,3855,Loudspeaker
1816,3856,0.0
1817,3856,Loudspeaker
1818,3857,Jack
1819,3857,Loudspeaker
1820,3858,Jack
1821,3858,Loudspeaker
1822,3859,0.0
1823,3859,Loudspeaker
1824,3548,Jack
1825,3548,Loudspeaker
1826,3549,Jack
1827,3549,Loudspeaker
1828,3550,0.0
1829,3550,Loudspeaker
1830,3551,Jack
1831,3551,Loudspeaker
1832,3552,Jack
1833,3552,Loudspeaker
1834,3553,0.0
1835,3553,Loudspeaker
1836,3567,0.0
1837,3567,Loudspeaker
1838,3568,0.0
1839,3568,Loudspeaker
1840,3569,0.0
1841,3569,Loudspeaker
1842,3560,Jack
1843,3560,Loudspeaker
1844,3561,0.0
1845,3561,Loudspeaker
1846,3562,0.0
1847,3562,Loudspeaker
1848,3563,0.0
1849,3563,Loudspeaker
1850,3564,0.0
1851,3564,Loudspeaker
1852,3565,0.0
1853,3565,Loudspeaker
1854,3572,0.0
1855,3572,Loudspeaker
1856,3570,0.0
1857,3570,Loudspeaker
1858,3571,0.0
1859,3571,Loudspeaker
1860,3573,0.0
1861,3573,Loudspeaker
1862,3574,0.0
1863,3574,Loudspeaker
1864,3575,0.0
1865,3575,Loudspeaker
1866,12454,Jack
1867,12454,Loudspeaker
1868,12427,Jack
1869,12427,Loudspeaker
1870,12269,Jack
1871,12269,Loudspeaker
1872,12522,0.0
1873,12522,Loudspeaker
1874,12523,Jack
1875,12523,Loudspeaker
1876,12524,0.0
1877,12524,Loudspeaker
1878,12525,Jack
1879,12525,Loudspeaker
1880,12232,Jack
1881,12232,Loudspeaker
1882,12221,Jack
1883,12221,Loudspeaker
1884,11948,Jack
1885,11948,Loudspeaker
1886,11642,Jack
1887,11642,Loudspeaker
1888,11266,Jack
1889,11266,Loudspeaker
1890,10790,Jack
1891,10790,Loudspeaker
1892,10681,0.0
1893,10681,Loudspeaker
1894,10529,Jack
1895,10529,Loudspeaker
1896,10594,Jack
1897,10594,Loudspeaker
1898,10357,Jack
1899,10357,Loudspeaker
1900,10593,Jack
1901,10593,Loudspeaker
1902,10592,Jack
1903,10592,Loudspeaker
1904,10595,Jack
1905,10595,Loudspeaker
1906,10298,0.0
1907,10298,Loudspeaker
1908,10297,Jack
1909,10297,Loudspeaker
1910,9965,Jack
1911,9965,Loudspeaker
1912,9924,Jack
1913,9924,Loudspeaker
1914,9797,Jack
1915,9797,Loudspeaker
1916,9735,0.0
1917,9735,Loudspeaker
1918,9734,Jack
1919,9734,Loudspeaker
1920,9487,Jack
1921,9487,Loudspeaker
1922,9385,0.0
1923,9385,Loudspeaker
1924,9179,Jack
1925,9179,Loudspeaker
1926,9119,0.0
1927,9119,Loudspeaker
1928,9102,Jack
1929,9102,Loudspeaker
1930,9071,Jack
1931,9071,Loudspeaker
1932,8990,0.0
1933,8990,Loudspeaker
1934,8908,0.0
1935,8908,Loudspeaker
1936,8885,0.0
1937,8885,Loudspeaker
1938,8630,0.0
1939,8630,Loudspeaker
1940,8487,Jack
1941,8487,Loudspeaker
1942,8519,0.0
1943,8519,Loudspeaker
1944,8518,0.0
1945,8518,Loudspeaker
1946,8404,0.0
1947,8404,Loudspeaker
1948,8444,Jack
1949,8444,Loudspeaker
1950,8277,Jack
1951,8277,Loudspeaker
1952,8884,Jack
1953,8884,Loudspeaker
1954,8297,Jack
1955,8297,Loudspeaker
1956,8276,Jack
1957,8276,Loudspeaker
1958,8633,Jack
1959,8633,Loudspeaker
1960,8128,Jack
1961,8128,Loudspeaker
1962,8086,Jack
1963,8086,Loudspeaker
1964,8066,Jack
1965,8066,Loudspeaker
1966,8072,Jack
1967,8072,Loudspeaker
1968,8031,Jack
1969,8031,Loudspeaker
1970,7884,Jack
1971,7884,Loudspeaker
1972,7942,Jack
1973,7942,Loudspeaker
1974,7941,Jack
1975,7941,Loudspeaker
1976,7940,Jack
1977,7940,Loudspeaker
1978,8348,Jack
1979,8348,Loudspeaker
1980,7836,Jack
1981,7836,Loudspeaker
1982,7758,Jack
1983,7758,Loudspeaker
1984,7731,Jack
1985,7731,Loudspeaker
1986,7753,Jack
1987,7753,Loudspeaker
1988,7627,Jack
1989,7627,Loudspeaker
1990,7592,Jack
1991,7592,Loudspeaker
1992,7591,Jack
1993,7591,Loudspeaker
1994,7576,Jack
1995,7576,Loudspeaker
1996,7421,Jack
1997,7421,Loudspeaker
1998,7418,Jack
1999,7418,Loudspeaker
2000,7419,Jack
2001,7419,Loudspeaker
2002,7420,Jack
2003,7420,Loudspeaker
2004,7275,Jack
2005,7275,Loudspeaker
2006,7267,Jack
2007,7267,Loudspeaker
2008,7194,Jack
2009,7194,Loudspeaker
2010,6977,Jack
2011,6977,Loudspeaker
2012,7165,Jack
2013,7165,Loudspeaker
2014,7111,Jack
2015,7111,Loudspeaker
2016,7310,Jack
2017,7310,Loudspeaker
2018,6891,Jack
2019,6891,Loudspeaker
2020,7115,Jack
2021,7115,Loudspeaker
2022,7183,Jack
2023,7183,Loudspeaker
2024,6968,Jack
2025,6968,Loudspeaker
2026,6947,Jack
2027,6947,Loudspeaker
2028,6921,Jack
2029,6921,Loudspeaker
2030,6913,Jack
2031,6913,Loudspeaker
2032,6841,Jack
2033,6841,Loudspeaker
2034,6830,Jack
2035,6830,Loudspeaker
2036,5823,Jack
2037,5823,Loudspeaker
2038,6736,Jack
2039,6736,Loudspeaker
2040,6713,Jack
2041,6713,Loudspeaker
2042,6715,Jack
2043,6715,Loudspeaker
2044,6719,Jack
2045,6719,Loudspeaker
2046,6854,Jack
2047,6854,Loudspeaker
2048,6637,Jack
2049,6637,Loudspeaker
2050,6636,Jack
2051,6636,Loudspeaker
2052,6621,Jack
2053,6621,Loudspeaker
2054,6608,Jack
2055,6608,Loudspeaker
2056,6589,Jack
2057,6589,Loudspeaker
2058,6588,Jack
2059,6588,Loudspeaker
2060,6581,Jack
2061,6581,Loudspeaker
2062,6528,Jack
2063,6528,Loudspeaker
2064,6483,Jack
2065,6483,Loudspeaker
2066,6463,Jack
2067,6463,Loudspeaker
2068,6397,Jack
2069,6397,Loudspeaker
2070,6345,Jack
2071,6345,Loudspeaker
2072,6234,Jack
2073,6234,Loudspeaker
2074,6316,Jack
2075,6316,Loudspeaker
2076,6233,Jack
2077,6233,Loudspeaker
2078,6074,Jack
2079,6074,Loudspeaker
2080,6348,Jack
2081,6348,Loudspeaker
2082,6009,Jack
2083,6009,Loudspeaker
2084,6487,Jack
2085,6487,Loudspeaker
2086,6073,Jack
2087,6073,Loudspeaker
2088,6160,Jack
2089,6160,Loudspeaker
2090,5907,Jack
2091,5907,Loudspeaker
2092,6552,Jack
2093,6552,Loudspeaker
2094,5870,Jack
2095,5870,Loudspeaker
2096,5871,Jack
2097,5871,Loudspeaker
2098,5872,Jack
2099,5872,Loudspeaker
2100,5704,Jack
2101,5704,Loudspeaker
2102,5666,Jack
2103,5666,Loudspeaker
2104,5667,Jack
2105,5667,Loudspeaker
2106,5623,Jack
2107,5623,Loudspeaker
2108,5505,Jack
2109,5505,Loudspeaker
2110,6121,Jack
2111,6121,Loudspeaker
2112,6123,Jack
2113,6123,Loudspeaker
2114,6122,Jack
2115,6122,Loudspeaker
2116,5547,Jack
2117,5547,Loudspeaker
2118,5537,Jack
2119,5537,Loudspeaker
2120,5536,Jack
2121,5536,Loudspeaker
2122,5465,Jack
2123,5465,Loudspeaker
2124,5395,Jack
2125,5395,Loudspeaker
2126,5498,Jack
2127,5498,Loudspeaker
2128,5313,Jack
2129,5313,Loudspeaker
2130,5261,Jack
2131,5261,Loudspeaker
2132,4978,Jack
2133,4978,Loudspeaker
2134,5118,Jack
2135,5118,Loudspeaker
2136,5113,Jack
2137,5113,Loudspeaker
2138,5106,Jack
2139,5106,Loudspeaker
2140,5105,Jack
2141,5105,Loudspeaker
2142,5100,Jack
2143,5100,Loudspeaker
2144,5016,Jack
2145,5016,Loudspeaker
2146,4976,Jack
2147,4976,Loudspeaker
2148,5104,Jack
2149,5104,Loudspeaker
2150,4975,Jack
2151,4975,Loudspeaker
2152,5000,Jack
2153,5000,Loudspeaker
2154,4980,Jack
2155,4980,Loudspeaker
2156,4979,Jack
2157,4979,Loudspeaker
2158,4951,Jack
2159,4951,Loudspeaker
2160,4830,Jack
2161,4830,Loudspeaker
2162,5861,Jack
2163,5861,Loudspeaker
2164,4829,Jack
2165,4829,Loudspeaker
2166,4805,Jack
2167,4805,Loudspeaker
2168,4759,Jack
2169,4759,Loudspeaker
2170,4997,Jack
2171,4997,Loudspeaker
2172,4744,Jack
2173,4744,Loudspeaker
2174,4665,Jack
2175,4665,Loudspeaker
2176,4977,Jack
2177,4977,Loudspeaker
2178,4320,Jack
2179,4320,Loudspeaker
2180,4614,Jack
2181,4614,Loudspeaker
2182,4572,Jack
2183,4572,Loudspeaker
2184,4836,Jack
2185,4836,Loudspeaker
2186,4574,Jack
2187,4574,Loudspeaker
2188,4575,Jack
2189,4575,Loudspeaker
2190,4525,Jack
2191,4525,Loudspeaker
2192,4435,Jack
2193,4435,Loudspeaker
2194,4411,Jack
2195,4411,Loudspeaker
2196,4099,Jack
2197,4099,Loudspeaker
2198,4302,Jack
2199,4302,Loudspeaker
2200,4202,Jack
2201,4202,Loudspeaker
2202,4161,Jack
2203,4161,Loudspeaker
2204,4102,Jack
2205,4102,Loudspeaker
2206,4097,Jack
2207,4097,Loudspeaker
2208,3958,Jack
2209,3958,Loudspeaker
2210,4132,Jack
2211,4132,Loudspeaker
2212,4285,Jack
2213,4285,Loudspeaker
2214,4196,Jack
2215,4196,Loudspeaker
2216,4164,Jack
2217,4164,Loudspeaker
2218,4141,Jack
2219,4141,Loudspeaker
2220,4027,Jack
2221,4027,Loudspeaker
2222,4131,Jack
2223,4131,Loudspeaker
2224,4070,Jack
2225,4070,Loudspeaker
2226,4022,Jack
2227,4022,Loudspeaker
2228,3964,Jack
2229,3964,Loudspeaker
2230,3938,Jack
2231,3938,Loudspeaker
2232,3922,Jack
2233,3922,Loudspeaker
2234,3901,Jack
2235,3901,Loudspeaker
2236,3875,Jack
2237,3875,Loudspeaker
2238,3895,Jack
2239,3895,Loudspeaker
2240,3887,Jack
2241,3887,Loudspeaker
2242,3739,Jack
2243,3739,Loudspeaker
2244,3788,Jack
2245,3788,Loudspeaker
2246,3776,Jack
2247,3776,Loudspeaker
2248,3777,Jack
2249,3777,Loudspeaker
2250,3786,Jack
2251,3786,Loudspeaker
2252,3787,Jack
2253,3787,Loudspeaker
2254,3829,Jack
2255,3829,Loudspeaker
2256,3953,Jack
2257,3953,Loudspeaker
2258,3896,Jack
2259,3896,Loudspeaker
2260,3706,Jack
2261,3706,Loudspeaker
2262,3707,Jack
2263,3707,Loudspeaker
2264,3703,Jack
2265,3703,Loudspeaker
2266,3702,Jack
2267,3702,Loudspeaker
2268,3585,Jack
2269,3585,Loudspeaker
2270,3338,Jack
2271,3338,Loudspeaker
2272,3576,Jack
2273,3576,Loudspeaker
2274,3557,Jack
2275,3557,Loudspeaker
2276,3530,Jack
2277,3530,Loudspeaker
2278,3118,Jack
2279,3118,Loudspeaker
2280,3556,Jack
2281,3556,Loudspeaker
2282,3468,Jack
2283,3468,Loudspeaker
2284,3421,Jack
2285,3421,Loudspeaker
2286,5058,Jack
2287,5058,Loudspeaker
2288,3392,Jack
2289,3392,Loudspeaker
2290,3577,Jack
2291,3577,Loudspeaker
2292,3337,Jack
2293,3337,Loudspeaker
2294,3163,Jack
2295,3163,Loudspeaker
2296,3077,Jack
2297,3077,Loudspeaker
2298,3141,Jack
2299,3141,Loudspeaker
2300,3069,Jack
2301,3069,Loudspeaker
2302,3080,Jack
2303,3080,Loudspeaker
2304,3427,Jack
2305,3427,Loudspeaker
2306,3230,Jack
2307,3230,Loudspeaker
2308,10104,Jack
2309,10104,Loudspeaker
2310,6371,nan
2311,6371,nan
2312,5510,nan
2313,5510,nan
2314,4457,nan
2315,4457,nan
2316,12807,0.0
2317,12807,Loudspeaker
2318,12761,0.0
2319,12761,Loudspeaker
2320,12588,0.0
2321,12588,Loudspeaker
2322,12589,0.0
2323,12589,Loudspeaker
2324,12762,0.0
2325,12762,Loudspeaker
2326,12720,0.0
2327,12720,Loudspeaker
2328,12713,0.0
2329,12713,Loudspeaker
2330,12648,0.0
2331,12648,Loudspeaker
2332,12607,0.0
2333,12607,Loudspeaker
2334,12586,0.0
2335,12586,Loudspeaker
2336,12585,0.0
2337,12585,Loudspeaker
2338,12563,0.0
2339,12563,Loudspeaker
2340,12549,0.0
2341,12549,Loudspeaker
2342,12550,nan
2343,12550,nan
2344,12530,0.0
2345,12530,Loudspeaker
2346,12539,0.0
2347,12539,Loudspeaker
2348,12420,0.0
2349,12420,Loudspeaker
2350,12415,0.0
2351,12415,Loudspeaker
2352,12290,0.0
2353,12290,Loudspeaker
2354,12278,0.0
2355,12278,Loudspeaker
2356,12279,0.0
2357,12279,Loudspeaker
2358,12268,0.0
2359,12268,Loudspeaker
2360,12259,Jack
2361,12259,Loudspeaker
2362,12235,0.0
2363,12235,Loudspeaker
2364,12230,0.0
2365,12230,Loudspeaker
2366,12233,0.0
2367,12233,Loudspeaker
2368,12234,0.0
2369,12234,Loudspeaker
2370,12186,nan
2371,12186,nan
2372,12172,0.0
2373,12172,Loudspeaker
2374,12191,0.0
2375,12191,Loudspeaker
2376,12192,0.0
2377,12192,Loudspeaker
2378,12193,Jack
2379,12193,Loudspeaker
2380,12190,0.0
2381,12190,Loudspeaker
2382,12185,0.0
2383,12185,Loudspeaker
2384,12154,0.0
2385,12154,Loudspeaker
2386,12021,0.0
2387,12021,0.0
2388,12020,Jack
2389,12020,Loudspeaker
2390,11980,0.0
2391,11980,Loudspeaker
2392,11970,nan
2393,11970,nan
2394,11972,nan
2395,11972,nan
2396,11968,Jack
2397,11968,Loudspeaker
2398,11942,Jack
2399,11942,Loudspeaker
2400,11918,0.0
2401,11918,Loudspeaker
2402,11858,0.0
2403,11858,Loudspeaker
2404,11856,0.0
2405,11856,Loudspeaker
2406,11859,0.0
2407,11859,Loudspeaker
2408,11857,0.0
2409,11857,Loudspeaker
2410,11853,Jack
2411,11853,Loudspeaker
2412,11720,0.0
2413,11720,Loudspeaker
2414,11640,0.0
2415,11640,Loudspeaker
2416,11641,0.0
2417,11641,Loudspeaker
2418,11639,Jack
2419,11639,Loudspeaker
2420,11525,0.0
2421,11525,Loudspeaker
2422,11503,nan
2423,11503,nan
2424,11505,0.0
2425,11505,Loudspeaker
2426,11504,0.0
2427,11504,Loudspeaker
2428,12030,0.0
2429,12030,0.0
2430,11506,Jack
2431,11506,Loudspeaker
2432,11490,0.0
2433,11490,Loudspeaker
2434,11489,Jack
2435,11489,Loudspeaker
2436,11428,0.0
2437,11428,Loudspeaker
2438,11399,0.0
2439,11399,Loudspeaker
2440,11280,nan
2441,11280,nan
2442,11247,0.0
2443,11247,Loudspeaker
2444,11328,Jack
2445,11328,Loudspeaker
2446,11177,Jack
2447,11177,Loudspeaker
2448,11227,0.0
2449,11227,Loudspeaker
2450,11176,0.0
2451,11176,0.0
2452,11171,0.0
2453,11171,Loudspeaker
2454,11120,0.0
2455,11120,Loudspeaker
