,Device ID,Name,Version
2407,10700,Android,10
2408,10624,Android,10
2409,10584,Android,10
2410,10575,KaiOS,2.5
2411,10576,KaiOS,2.5
2412,10588,Android,10
2413,10547,Android,10
2414,10532,,
2415,10533,,
2416,10404,Android,10
2417,10460,Android,10
2418,10351,Android,10
2419,10273,Android,10
2420,10275,Android,10
2421,10274,Android,10
2422,10241,,
2423,10240,,
2424,10142,Android,10
2425,10117,Android,10
2426,10143,Android,10
2427,10144,,
2428,10131,Android,9.0
2429,9993,Android,9.0
2430,9988,Android,9.0
2431,9833,Android,9.0
2432,9834,Android,9.0
2433,9835,KaiOS,2.5.2
2434,10910,KaiOS,2.5.2
2435,9836,KaiOS,2.5.2
2436,9774,,
2437,9845,,
2438,9773,,
2439,9737,Android,9.0
2440,9736,Android,9.0
2441,9731,Android,9.0
2442,9652,Android,9.0
2443,8867,Android,9.0
2444,9603,Android,9.0
2445,10619,Android,9.0
2446,9604,Android,9.0
2447,9538,Android,9.0
2448,9606,,
2449,9342,Android,9.0
2450,9405,,
2451,9364,Android,8.1
2452,9354,Android,8.1
2453,9178,Android,8.1
2454,9246,Android,8.1
2455,9214,Android,8.0
2456,9215,Android,8.0
2457,9216,Android,8.1
2458,9089,KaiOS,2.5.1
2459,9087,Android,8.0
2460,9058,Android,8.1
2461,8972,Android,8.1
2462,9052,Android,8.1
2463,9046,,
2464,8513,Android,7.1.1
2465,8907,Android,7.1.1
2466,8876,,
2467,8522,Android,7.1.1
2468,8770,,
2469,8769,,
2470,8572,Android,7.0
2471,8571,Android,7.1.1
2472,6885,Android,7.1.1
2473,8597,,
2474,8475,,
2475,8343,,
2476,7772,,
2477,7771,,
2478,7517,,
2479,7516,,
2480,7272,,
2481,7271,,
2482,6910,,
2483,6911,,
2484,6877,Microsoft Windows Phone,8.1
2485,6814,Android,5.0
2486,6640,Microsoft Windows Phone,8.1
2487,6639,Microsoft Windows Phone,8.1
2488,6638,Microsoft Windows Phone,8.1
2489,6571,,
2490,6570,,
2491,6524,Microsoft Windows Phone,8.1
2492,6523,Microsoft Windows Phone,8.1
2493,6383,Android,4.3
2494,6288,,
2495,6287,,
2496,6227,Microsoft Windows Phone,8.1
2497,6254,Microsoft Windows Phone,8.1
2498,6255,Microsoft Windows Phone,8.1
2499,6232,Microsoft Windows Phone,8.1
2500,6148,Android,4.1.2
2501,6147,Android,4.1.2
2502,6067,Android,4.1.2
2503,6149,Nokia Asha software platform,1.1.1
2504,6150,,
2505,5833,Microsoft Windows Phone,8
2506,5869,Microsoft Windows Phone,8
2507,5760,Microsoft Windows Phone,8
2508,5791,Microsoft Windows Phone,8
2509,5702,Microsoft Windows RT,
2510,5796,Nokia Asha software platform,1.2
2511,5794,Nokia Asha software platform,1.2
2512,5795,Nokia Asha software platform,1.1.1
2513,5793,Nokia Asha software platform,1.1.1
2514,5792,Nokia Asha software platform,1.1.1
2515,5703,,
2516,5663,,
2517,5636,,
2518,5635,,
2519,5438,Microsoft Windows Phone,8
2520,5506,Microsoft Windows Phone,8
2521,5560,,
2522,5559,,
2523,5451,Microsoft Windows Phone,8
2524,5437,Microsoft Windows Phone,8
2525,5445,Nokia Asha software platform,1.0
2526,5417,,
2527,5321,Microsoft Windows Phone,8
2528,5322,Microsoft Windows Phone,8
2529,5323,,
2530,5324,,
2531,5291,,
2532,5150,Microsoft Windows Phone,7.8
2533,5147,Microsoft Windows Phone,8
2534,5145,,
2535,5138,,
2536,5137,,
2537,5096,,
2538,5090,Microsoft Windows Phone,8
2539,5069,Microsoft Windows Phone,7.8
2540,5024,Microsoft Windows Phone,8
2541,5009,,
2542,5010,,
2543,4967,Microsoft Windows Phone,8
2544,4968,Microsoft Windows Phone,8
2545,4802,,
2546,4801,,
2547,4800,,
2548,4758,,
2549,4757,,
2550,4756,,
2551,4755,,
2552,4695,Microsoft Windows Phone,7.5
2553,4690,,
2554,4577,Nokia Belle,
2555,4662,Microsoft Windows Phone,7.5
2556,4576,Microsoft Windows Phone,7.5
2557,4546,,
2558,4579,,
2559,4580,,
2560,4578,Microsoft Windows Phone,7.5
2561,4275,Microsoft Windows Phone,7.5
2562,4391,Symbian Anna,
2563,4354,,
2564,4240,Microsoft Windows Phone,7.5
2565,4372,Microsoft Windows Phone,7.5
2566,4276,Microsoft Windows Phone,7.5
2567,4278,,
2568,4279,,
2569,4280,,
2570,4281,,
2571,4243,Symbian Belle,
2572,4241,,
2573,4242,,
2574,4220,Symbian,9.4
2575,4223,Symbian,9.4
2576,4222,Symbian,9.4
2577,4121,,
2578,4120,,
2579,4119,Symbian Belle,
2580,4021,Symbian Belle,
2581,4118,Symbian Belle,
2582,4113,,
2583,4085,Symbian Anna,
2584,3398,MeeGo,1.2
2585,4019,Symbian,9.3
2586,3931,,
2587,3995,,
2588,3996,,
2589,4020,Symbian Anna,
2590,3915,Symbian,3
2591,3997,,
2592,3961,Symbian Anna,
2593,3962,,
2594,3664,Symbian Anna,
2595,3717,Symbian Anna,
2596,3885,Symbian,3
2597,3853,,
2598,3610,,
2599,3638,,
2600,3578,Symbian,9.4
2601,3545,Symbian,3
2602,3524,Symbian,3
2603,3394,Symbian,3
2604,3525,,
2605,3477,Symbian,
2606,3479,,
2607,3397,Symbian,9.4
2608,3396,Symbian,9.3
2609,3390,Symbian,9.4
2610,3348,Symbian,9.3
2611,3367,,
2612,3366,,
2613,3365,,
2614,3364,,
2615,3252,Symbian,3
2616,3304,,
2617,3229,Symbian,9.4
2618,3198,Symbian,9.3
2619,3269,,
2620,3122,Symbian,9.3
2621,3285,Symbian,9.3
2622,3286,Symbian,9.3
2623,3121,,
2624,3041,,
2625,3109,Symbian,9.4
2626,10792,Android,11
2627,12771,Android,14
2628,12772,Android,14
2629,12773,Android,14
2630,12784,Android,14
2631,12785,Android,14
2632,12555,Android,14
2633,12638,Android,14
2634,12637,Android,14
2635,12617,Android,13
2636,12616,Android,13
2637,12520,Android,13
2638,12609,Android,13
2639,12517,Android,13
2640,12584,Android,13
2641,12583,Android,13
2642,12453,Android,13
2643,12418,,
2644,12252,,
2645,12217,Android,13
2646,12440,Android,13
2647,12439,Android,13
2648,12438,Android,4
2649,12437,Android,4
2650,11290,Android,13
2651,12239,Android,13
2652,12176,Android,13
2653,12175,Android,13
2654,12189,Android,13
2655,12070,Android,13
2656,12074,Android,13
2657,12160,Android,13
2658,12024,Android,13
2659,12083,Android,13
2660,12082,Android,13
2661,12151,Android,13
2662,12004,Android,13
2663,12054,Android,12
2664,12022,Android,12
2665,11988,Android,12
2666,11945,Android,12
2667,11840,Android,12
2668,11803,Android,12
2669,11817,Android,12
2670,11737,,
2671,11538,,
2672,11749,Android,4
2673,11748,Android,4
2674,11736,Android,12
2675,11633,Android,12
2676,11654,Android,12
2677,11665,Android,12
2678,11600,Android,12
2679,11624,Android,12
2680,11564,Android,12
2681,11524,Android,12
2682,11439,Android,12
2683,11459,Android,12
2684,11257,Android,12
2685,11268,Android,12
2686,11429,Android,12
2687,11406,Android,12
2688,11404,Android,12
2689,11403,Android,12
2690,11373,Android,12
2691,11402,Android,12
2692,11251,Android,12
2693,11252,Android,12
2694,11253,Android,12
2695,11274,Android,12
2696,11342,Android,12
2697,11343,Android,12
2698,10954,Android,12
2699,11265,Android,11
2700,11149,Android,11
2701,11244,Android,11
2702,11215,Android,11
2703,11124,Android,11
2704,11110,Android,11
2705,11011,Android,11
2706,11062,Android,11
2707,10937,Android,11
2708,11039,Android,11
2709,10906,,
2710,11044,,
2711,11046,Android,4
2712,11045,Android,4
2713,11087,Android,11
2714,11041,Android,11
2715,11015,Android,11
2716,10996,Android,11
2717,10887,,
2718,10873,Android,11
2719,10948,Android,11
2720,10933,Android,11
2721,10922,Android,11
2722,10900,Android,11
2723,10848,Android,11
2724,10860,Android,11
2725,10850,Android,11
2726,10825,Android,11
2727,10824,Android,10
2728,10469,Android,11
2729,10631,Android,11
2730,10641,Android,11
2731,10718,Android,11
2732,10753,Android,11
2733,10749,Android,11
2734,10740,Android,11
2735,10578,Android,11
2736,10596,Android,11
2737,10625,Android,11
2738,10626,Android,11
2739,10648,Android,11
2740,10663,Android,10
2741,10604,Android,10
2742,10709,Android,10
2743,10708,Android,10
2744,10603,Android,10
2745,10580,Android,10
2746,10496,Android,10
2747,10498,Android,10
2748,10476,Android,10
2749,10377,Android,10
2750,10428,Android,10
2751,10412,Android,10
2752,10411,Android,10
2753,10148,Android,10
2754,10371,Android,10
2755,10342,,
2756,10261,Android,10
2757,10355,Android,10
2758,10325,Android,10
2759,10338,Android,10
2760,10315,Tizen,5.5
2761,10336,Android,10
2762,10337,Android,10
2763,10244,,
2764,10333,Android,10
2765,10335,Android,9.0
2766,10316,Android,10
2767,10314,Android,10
2768,10276,Android,10
2769,10216,Android,10
2770,10239,Android,10
2771,10208,Android,8.1
2772,10243,Android,10
2773,10146,Android,10
2774,10157,Android,10
2775,10172,Android,10
2776,10483,Android,10
2777,10158,Android,10
2778,10124,Android,10
2779,10149,Android,10
2780,10138,Android,10
2781,10111,Android,10
2782,10132,Android,10
2783,10079,Android,10
2784,10040,Android,10
2785,10084,Android,10
2786,10041,Android,10
2787,10080,Android,10
2788,10254,Android,10
2789,10044,Android,10
2790,10081,Android,10
2791,10054,,
2792,10004,Android,10
2793,10001,Android,10
2794,10003,Android,10
2795,9917,Android,10
2796,9999,Android,10
2797,9995,Android,10
2798,9963,Android,10
2799,9937,Android,8.0
2800,9899,Android,9.0
2801,9852,Android,9.0
2802,9818,Android,9.0
2803,9861,Android,9.0
2804,9851,,
2805,9523,,
2806,9850,Android,9.0
2807,9795,Android,9.0
2808,9796,Android,9.0
2809,9806,Android,9.0
2810,9787,Android,9.0
2811,9732,Android,9.0
2812,9789,Android,9.0
2813,9788,Android,9.0
2814,9784,Tizen,5.5
2815,9786,Tizen,5.5
2816,9793,Android,9.0
2817,9790,Android,9.0
2818,9781,Android,9.0
2819,9760,Android,9.0
2820,9730,Android,9.0
2821,9636,Android,8.0
2822,9589,Tizen,5.5
2823,9672,Android,8.1
2824,9588,Android,9.0
2825,9535,Android,9.0
2826,9536,Android,9.0
2827,9537,Android,9.0
2828,9721,Android,9.0
2829,9505,Android,8.1
2830,9506,Android,8.1
2831,9508,Android,9.0
2832,9659,Android,9.0
2833,9646,Android,9.0
2834,9616,Android,9.0
2835,9554,Android,9.0
2836,9642,Android,9.0
2837,9579,Android,9.0
2838,9661,Android,9.0
2839,9640,Android,9.0
2840,9580,Android,9.0
2841,9581,Android,9.0
2842,9582,Android,9.0
2843,9651,Android,9.0
2844,9264,Android,8.0
2845,9665,Android,8.1
2846,9262,Android,8.1
2847,9263,Android,8.1
2848,9432,Android,9.0
2849,9352,Android,8.0
2850,9344,Android,8.0
2851,9340,Android,8.0
2852,9163,Android,8.1
2853,9289,Tizen,5.5
2854,9334,Android,8.1
2855,9397,Android,8.1
2856,9335,Android,8.1
2857,9255,Android,8.1
2858,9260,Android,8.0
2859,9234,Android,8.0
2860,8928,Android,8.0
2861,9220,Android,8.0
2862,9202,Android,8.0
2863,9205,Android,8.0
2864,9203,Android,8.0
2865,9204,Android,8.0
2866,9156,Android,8.0
2867,9155,Android,8.0
2868,9153,Android,8.0
2869,9135,Android,7.0
2870,8967,Android,8.0
2871,8966,Android,8.0
2872,8904,Android,7.1
2873,8790,Android,7.1.1
2874,8886,Android,7.1.1
2875,8900,Android,7.0
2876,8897,Android,7.1.1
2877,8725,Android,7.1
2878,8789,Android,7.1
2879,8839,Tizen,5.5
2880,8505,Android,7.1.1
2881,8676,Android,7.0
2882,8778,Android,7.0.1
2883,8683,Android,7.1.1
2884,8684,Android,7.0
2885,8675,Android,7.0
2886,8561,Android,7.0
2887,8705,Android,7.0
2888,8438,Android,7.0
2889,9331,Android,6.0
2890,8682,Tizen,3.0
2891,8161,Android,7.0
2892,8523,Android,7.0
2893,8627,Tizen,5.5
2894,8437,Android,7.0
2895,8577,Android,7.0
2896,8554,Android,7.0
2897,8397,Android,5.1
2898,8486,Android,6.0.1
2899,8435,Android,6.0.1
2900,8335,Android,6.0.1
2901,8494,Android,6.0.1
2902,8336,Android,6.0.1
2903,8385,Android,6.0
2904,8424,Android,6.0
2905,8347,Android,6.0.1
2906,7801,Android,6.0.1
2907,8367,Android,6.0.1
2908,8265,Android,6.0.1
2909,8309,Tizen,5.5
2910,8308,Tizen,5.5
2911,8307,Tizen,5.5
2912,8342,Android,6.0.1
2913,8314,Android,6.0.1
2914,8288,Tizen,2.4
2915,8242,Android,6.0.1
2916,8082,Android,6.0.1
2917,8140,Android,6.0.1
2918,8192,Android,6.0
2919,8227,Android,5.1
2920,8186,Android,5.1
2921,8228,Android,6.0.1
2922,8083,Android,6.0.1
2923,8170,Tizen,2.4
2924,8455,Android,6.0
2925,8004,Android,6.0
2926,8126,Android,5.1
2927,8046,Android,6.0.1
2928,8047,Android,6.0.1
2929,7903,Android,6.0.1
2930,7870,Android,6.0.1
2931,7869,Android,6.0.1
2932,8090,Android,6.0
2933,7880,Android,5.1.1
2934,7821,Android,6.0
2935,7945,Android,6.0
2936,7961,Android,6.0
2937,7960,Android,6.0
2938,7768,Android,5.1
2939,7934,Tizen,2.3.2
2940,7879,Android,5.1.1
2941,7864,Android,5.1.1
2942,7641,Android,5.1.1
2943,7759,Android,5.1.1
2944,7789,Android,5.1.1
2945,7791,Android,5.1.1
2946,8022,Android,6.0
2947,7760,Android,5.1.1
2948,7704,Android,5.1.1
2949,7679,Android,5.1
2950,7648,Android,5.1
2951,7273,Tizen,2.3
2952,7673,Android,4.4.4
2953,7677,Tizen,2.3.2
2954,7678,Tizen,2.3.2
2955,7585,Tizen,2.3.2
2956,7504,Android,5.1.1
2957,7431,Android,5.1.1
2958,7508,Android,5.1.1
2959,7505,Android,5.1.1
2960,7467,Android,5.1.1
2961,7509,Android,5.1.1
2962,6506,Android,5.1.1
2963,7468,Android,4.4.4
2964,7453,Android,5.1
2965,7438,Android,5.0.2
2966,7439,Android,5.0.2
2967,7506,Android,5.1
2968,7249,Android,5.1.1
2969,7395,Android,4.4.2
2970,8785,Android,7.0
2971,7185,Android,5.1
2972,7184,Android,5.1
2973,6980,Android,4.4.4
2974,7295,Android,4.4
2975,7794,,
2976,7751,,
2977,7119,,
2978,7114,Android,5.0.2
2979,7134,Android,4.4
2980,7443,Android,5.0
2981,7122,Android,5.0
2982,8883,Android,5.0
2983,7121,Android,5.0
2984,6990,Android,4.4.4
2985,7166,Android,5.0.2
2986,7164,Android,5.0.2
2987,7079,Android,5.0.2
2988,7377,Android,5.0.2
2989,6849,Android,5.0.2
2990,7034,Android,4.4.4
2991,7357,Android,5.1.1
2992,6907,Android,4.4.4
2993,7110,Android,4.4.4
2994,6894,Tizen,2.3
2995,7132,Android,4.4.4
2996,6763,Android,4.4.4
2997,6905,Android,4.4.4
2998,6879,Android,4.4.4
2999,6906,Android,4.4.4
3000,6716,Android,4.4.4
3001,6802,Android,4.4.4
3002,6761,Android,4.4.4
3003,6803,Android,4.4.4
3004,6762,Android,4.4.4
3005,6748,Android,4.4.2
3006,4881,Android,4.4.2
3007,6725,Android,4.4.2
3008,6790,Android,4.4.2
3009,6708,Android,4.4.4
3010,6706,Android,4.4.4
3011,6631,Android,4.4.4
3012,6749,Android,4.4.4
3013,6758,Android,4.4.4
3014,6434,Android,4.4.4
3015,6658,Android,4.4.2
3016,6659,Android,4.4.2
3017,6482,Android,4.4.3
3018,6620,Tizen,
3019,7715,Tizen,
3020,7714,Android,
3021,7717,Tizen,
3022,7716,Tizen,
3023,6576,Android,4.4.2
3024,6580,Android,4.4.4
3025,6573,Android,4.4.4
3026,6563,Android,4.4.4
3027,6542,Android,4.4.2
3028,6662,Android,4.4.2
3029,6651,,
3030,6650,,
3031,6969,Android,4.4.4
3032,6534,Android,4.4.2
3033,6391,Android,4.4.2
3034,6252,Android,4.4.2
3035,6478,Android,4.4.2
3036,6479,Android,4.4.2
3037,6480,Android,4.4.2
3038,6481,Android,4.4.2
3039,6331,Android,4.4.2
3040,6460,Android,4.4.2
3041,6450,Android,4.4.2
3042,6435,Android,4.4.2
3043,6439,Android,4.4.2
3044,6235,Android,4.4.2
3045,6438,Android,4.4.2
3046,6432,Android,4.3
3047,6433,Android,4.4.2
3048,6404,Android,4.3
3049,6403,Tizen,2.2.1
3050,6356,Android,4.4.2
3051,6210,Android,4.4.2
3052,6328,Android,4.2.2
3053,6289,Android,4.3
3054,6284,Android,4.4.2
3055,6245,Microsoft Windows Phone,8
3056,6251,Android,4.4.2
3057,6250,Android,4.4.2
3058,6241,Android,4.4.2
3059,6249,Android,4.4.2
3060,6248,Android,4.4.2
3061,6240,Android,4.4.2
3062,6247,Android,4.4.2
3063,6246,Android,4.4.2
3064,6239,Android,4.4.2
3065,6209,Android,4.2
3066,6190,Android,4.2.2
3067,6272,Android,4.4.2
3068,6237,Android,4.4.2
3069,6338,Android,4.4.2
3070,6033,Android,4.4.2
3071,6846,Android,4.4.2
3072,6099,Android,4.2.2
3073,6505,,
3074,6170,,
3075,6054,Android,4.1.2
3076,6015,Android,4.3
3077,5961,Android,4.3
3078,5975,Android,4.2
3079,5969,Android,4.2
3080,5958,Android,4.2
3081,5945,Android,4.4
3082,5944,Android,4.4
3083,6048,Android,4.4
3084,5943,Android,4.4
3085,5942,Android,4.4
3086,6212,Android,4.4.2
3087,5941,Android,4.4
3088,5940,Android,4.4
3089,6049,Android,4.4
3090,5946,Android,4.4
3091,5928,Android,4.3
3092,5904,Android,4.2
3093,5889,Android,4.2.2
3094,5887,Android,4.3
3095,5886,Android,4.2.2
3096,5876,Android,4.2.2
3097,5862,Android,4.3
3098,5814,Android,4.2
3099,5846,,
3100,5803,Android,4.2.2
3101,5542,Android,4.2.2
3102,5786,Android,4.2.2
3103,5766,Android,4.3
3104,5841,Android,4.1.2
3105,5842,Android,4.2
3106,6216,Android,4.1.2
3107,6213,Android,4.1.2
3108,5749,Android,4.1.2
3109,5677,Android,4.3
3110,5665,Android,4.3
3111,5634,,
3112,5597,Android,4.1
3113,5599,,
3114,5548,Microsoft Windows Phone,8
3115,5447,Android,4.2.2
3116,6785,Android,4.2
3117,5479,,
3118,5375,Android,4.2.2
3119,5446,Android,4.2.2
3120,5456,Android,4.2.2
3121,5491,Android,4.2.2
3122,5490,Android,4.2.2
3123,5478,Android,4.2.2
3124,5468,Android,4.1.2
3125,5419,Android,4.1.2
3126,5423,Android,4.1.2
3127,5422,Android,4.1.2
3128,5398,Android,4.2.2
3129,5396,Android,4.2.2
3130,5394,Android,4.1
3131,5392,Android,4.1.2
3132,5391,Android,4.1.2
3133,5314,Android,4.1.2
3134,5371,Android,4.2.2
3135,5125,Android,4.2.2
3136,5420,Android,4.2.2
3137,5388,Android,4.2.2
3138,5252,Android,4.1.2
3139,5253,Android,4.1.2
3140,5357,Android,4.0
3141,5301,,
3142,5300,,
3143,5299,,
3144,5298,,
3145,5312,,
3146,5362,,
3147,5361,,
3148,5280,Android,4.1.2
3149,5279,Android,4.1.2
3150,5271,Android,4.1.2
3151,5263,Android,4.1.2
3152,5221,Microsoft Windows Phone,8
3153,5213,Android,4.1.2
3154,5163,Android,4.1.2
3155,5162,Android,4.1.2
3156,5059,,
3157,5151,Android,4.1
3158,5146,,
3159,5144,Android,4.0.4
3160,5124,Android,4.0.4
3161,5111,Android,4.0.4
3162,5272,Android,4.1.2
3163,5047,Android,4.1
3164,5084,Android,4.2
3165,5081,Microsoft Windows RT,
3166,5079,,
3167,5033,Android,4.1
3168,5027,Android,4.0.4
3169,5026,Android,4.0.4
3170,5019,Android,4.0.4
3171,5018,Android,4.0
3172,4931,,
3173,5001,Android,4.1.1
3174,4992,Android,4.0.4
3175,4999,,
3176,4914,Android,4.0
3177,4965,Android,2.3
3178,4854,Android,4.1.1
3179,5152,Android,4.1
3180,4960,Microsoft Windows Phone,8
3181,4961,Android,4.1
3182,4957,Android,4.0.4
3183,4954,Android,4.0.4
3184,4953,Android,4.0.4
3185,4923,Android,4.0.3
3186,4573,Android,4.0.3
3187,4670,Android,4.0.3
3188,4909,,
3189,4900,Android,2.3
3190,4883,Android,4.0
3191,5342,,
3192,5341,,
3193,5311,,
3194,4919,,
3195,4870,,
3196,4866,Android,4.0
3197,4865,,
3198,4857,Android,2.3
3199,5114,Android,2.3
3200,4777,Android,2.3
3201,4771,Android,2.3
3202,4769,Android,3.2
3203,4851,,
3204,4753,,
3205,4754,Android,2.3
3206,4752,Tizen,1.0
3207,4750,Microsoft Windows Phone,7.5
3208,4745,Microsoft Windows Phone,7.5
3209,4804,Android,4.0
3210,4803,Android,4.0
3211,4799,Android,4.1
3212,4238,Android,4.0.4
3213,5343,,
3214,4641,,
3215,4633,Android,2.3
3216,5461,Android,4.0
3217,4612,Android,2.3
3218,4566,Android,2.3.6
3219,5592,Android,4.0
3220,4669,Android,4.0.3
3221,4567,Android,4.0.3
3222,4564,Android,2.3.6
3223,4660,Android,2.3
3224,5340,Android,4.0
3225,4559,Android,2.3
3226,3883,Android,2.3.6
3227,4548,Android,2.2
3228,4544,Android,2.2
3229,4671,Android,4.0.3
3230,4543,Android,4.0.3
3231,4469,Android,2.3.6
3232,4403,Android,2.3
3233,4448,,
3234,4447,,
3235,4432,Android,4.0
3236,4431,Android,2.3
3237,4420,Android,2.3.6
3238,4419,Android,3.2
3239,4406,Android,4.0
3240,4415,Android,2.3.6
3241,4414,,
3242,4952,Android,4.0.4
3243,4374,Android,2.3
3244,4401,Android,2.3
3245,4397,Android,2.3
3246,4387,Android,2.3.5
3247,4385,Android,2.3
3248,4371,Android,2.3
3249,4380,,
3250,4405,,
3251,4350,Android,2.3
3252,4344,Android,2.3
3253,5556,,
3254,4337,,
3255,4336,,
3256,4158,Microsoft Windows Phone,7.5
3257,4159,Microsoft Windows Phone,7.5
3258,4303,Android,2.3.5
3259,4217,,
3260,4277,Android,2.3.5
3261,4271,,
3262,4218,,
3263,4301,Android,4.0
3264,4219,Android,4.0
3265,4327,Android,2.3.4
3266,4262,Android,2.3
3267,4284,Android,2.3
3268,4071,Android,2.3
3269,4239,Android,2.2
3270,4270,Android,2.3
3271,4667,Android,3.2
3272,4208,Android,3.2
3273,4200,Microsoft Windows Phone,7.5
3274,4198,Android,2.3
3275,4096,,
3276,4668,Android,3.2
3277,4136,Android,3.2
3278,4135,Android,2.3.5
3279,4130,Android,2.3.4
3280,4468,Android,2.3
3281,4129,Android,2.3.5
3282,3956,Android,2.3.4
3283,4126,Bada,2.0
3284,4054,Bada,2.0
3285,4127,Bada,2.0
3286,4376,Android,2.3
3287,4124,Android,2.3
3288,4125,Android,3.2
3289,4114,Android,2.3.5
3290,4115,Android,2.3
3291,4116,Android,2.3
3292,4694,Android,2.3
3293,4117,Android,2.3.5
3294,4123,,
3295,3437,Android,2.2
3296,4191,,
3297,4100,,
3298,4091,Android,2.3
3299,4059,Android,2.3
3300,3967,Android,2.3.3
3301,4269,Android,2.3.3
3302,4283,,
3303,4026,Android,2.3.4
3304,4058,,
3305,4039,,
3306,3991,,
3307,3969,Android,2.2
3308,3968,Android,2.3
3309,4274,,
3310,4056,,
3311,4034,,
3312,4093,,
3313,4055,Android,2.2
3314,3941,,
3315,3992,,
3316,3940,,
3317,3939,,
3318,3908,Android,2.3
3319,3986,,
3320,3921,,
3321,3993,,
3322,4611,,
3323,3927,Android,2.2
3324,3916,Android,2.2
3325,3913,Android,2.2
3326,3920,Android,2.3
3327,3910,Android,2.3
3328,3904,,
3329,3919,Android,2.2
3330,3892,Android,3.1
3331,4069,Android,3.1
3332,3894,Android,3.0
3333,3891,Android,3.0
3334,3893,Android,3.0
3335,3884,Android,2.3
3336,3878,,
3337,3765,TouchWiz UI,
3338,3850,Android,2.2.2
3339,3621,Android,2.3.4
3340,3844,,
3341,3845,,
3342,3838,Android,2.2
3343,3831,Android,3.0
3344,3778,Bada,1.1
3345,3729,,
3346,4030,,
3347,3766,,
3348,3836,,
3349,3761,Android,2.2
3350,4664,Android,2.2
3351,3724,Android,2.3
3352,3726,Android,2.2
3353,3741,Android,2.2
3354,3725,Android,2.2
3355,3879,Android,2.2
3356,3719,Android,2.2
3357,3718,,
3358,3705,Android,2.2
3359,3774,Android,2.2
3360,3733,Android,2.2
3361,3620,Android,2.3
3362,3736,Android,2.2
3363,3634,,
3364,3767,,
3365,3668,,
3366,3625,Android,2.2
3367,3617,,
3368,3616,,
3369,3665,,
3370,3738,Android,2.1
3371,3753,,
3372,3618,,
3373,3615,Android,2.1
3374,4396,,
3375,3588,,
3376,3586,,
3377,3742,,
3378,3743,,
3379,3744,,
3380,3745,,
3381,3746,,
3382,3747,,
3383,3748,,
3384,3749,,
3385,3453,Microsoft Windows Phone,7
3386,3537,Microsoft Windows Phone,7
3387,3547,Bada,
3388,3536,Bada,1.2
3389,3768,Bada,
3390,3672,Android,2.2
3391,3370,Android,2.2
3392,3673,Android,2.2
3393,3769,Android,2.2
3394,3582,,
3395,3671,,
3396,3614,,
3397,3487,Android,2.1
3398,3752,,
3399,3750,,
3400,3584,Android,2.2
3401,3580,Android,2.1
3402,3581,Android,2.1
3403,3579,,
3404,3515,Android,2.2
3405,3531,,
3406,3415,,
3407,4638,,
3408,4087,,
3409,3493,Bada,
3410,3490,Android,2.1
3411,3448,,
3412,3368,,
3413,3482,,
3414,3492,Android,2.1
3415,3416,Android,2.1
3416,3467,,
3417,3336,,
3418,3335,,
3419,3334,,
3420,3333,,
3421,3408,Android,2.1
3422,3401,Microsoft Windows Mobile,6.5
3423,3402,Microsoft Windows Mobile,6.5
3424,3433,,
3425,3450,,
3426,3434,,
3427,3410,Android,2.1
3428,3430,Android,2.1
3429,3429,Android,2.1
3430,3435,,
3431,3436,Microsoft Windows Mobile,6.5
3432,3438,,
3433,3928,,
3434,3399,Bada,
3435,3400,Bada,
3436,3371,Android,2.1
3437,3432,Android,2.1
3438,3395,Android,2.1
3439,3362,,
3440,3355,,
3441,3346,TouchWiz Lite UI,
3442,3319,,
3443,3418,Android,2.1
3444,3294,Android,2.1
3445,3115,Android,2.1
3446,3234,,
3447,3002,Android,2.1
3448,3332,,
3449,3273,,
3450,3272,,
3451,3047,,
3452,3243,,
3453,3232,,
3454,3231,,
3455,3146,Bada,
3456,3150,Android,2.1
3457,3151,,
3458,3091,,
3459,3152,,
3460,3148,,
3461,3149,,
3462,3117,,
3463,3074,,
3464,3085,,
3465,3194,,
3466,3086,,
3467,3018,,
3468,3084,,
3469,3048,,
3470,3441,Microsoft Windows Mobile,6.1
3471,3442,,
3472,7270,,
3473,12534,Android,13
3474,12263,Android,13
3475,12264,Android,13
3476,11838,Android,12
3477,11521,Android,12
3478,11522,Android,12
3479,11174,Android,11
3480,11064,Android,11
3481,10712,Android,11
3482,10851,Android,11
3483,10698,Android,11
3484,10707,Android,10
3485,10396,Android,10
3486,10096,Android,10
3487,10095,Android,10
3488,10091,Android,9.0
3489,9840,Android,9.0
3490,9543,Android,9.0
3491,9591,Android,9.0
3492,9353,Android,9.0
3493,9592,Android,8.0
3494,9268,Android,8.0
3495,9232,Android,9.0
3496,9166,Android,8.0
3497,9081,Android,8.0
3498,9082,Android,8.0
3499,8985,Android,8.0
3500,8986,Android,8.0
3501,8987,Android,7.1.1
3502,8922,Android,7.1
3503,8804,Android,8.0
3504,8840,Android,7.0
3505,8610,Android,8.0
3506,8619,Android,7.0
3507,8599,Android,7.1
3508,8593,Android,7.1
3509,8595,Android,7.0
3510,8596,Android,7.0
3511,8292,Android,6.0.1
3512,8313,Android,6.0.1
3513,8113,Android,6.0
3514,8102,Android,6.0.1
3515,7949,Android,6.0.1
3516,7948,Android,6.0.1
3517,7957,Android,6.0.1
3518,7950,Android,6.0.1
3519,7538,Android,5.1.1
3520,7536,Android,5.1.1
3521,7537,Android,5.1.1
