,Device_id,SIM Type,SIM Num
7253,3854,Mini,0.0
7254,3854,0.0,0.0
7255,3854,0.0,0.0
7256,3855,0.0,0.0
7257,3855,0.0,Dual
7258,3855,0.0,0.0
7259,3855,0.0,Dual
7260,3855,Mini,0.0
7261,3855,Mini,Dual
7262,3855,0.0,0.0
7263,3855,0.0,Dual
7264,3856,0.0,0.0
7265,3856,0.0,0.0
7266,3856,0.0,0.0
7267,3856,0.0,0.0
7268,3856,Mini,0.0
7269,3856,Mini,0.0
7270,3856,0.0,0.0
7271,3856,0.0,0.0
7272,3857,0.0,0.0
7273,3857,0.0,Dual
7274,3857,0.0,0.0
7275,3857,0.0,Dual
7276,3857,Mini,0.0
7277,3857,Mini,Dual
7278,3857,0.0,0.0
7279,3857,0.0,Dual
7280,3858,0.0,0.0
7281,3858,0.0,Dual
7282,3858,0.0,0.0
7283,3858,0.0,Dual
7284,3858,Mini,0.0
7285,3858,Mini,Dual
7286,3858,0.0,0.0
7287,3858,0.0,Dual
7288,3859,0.0,0.0
7289,3859,0.0,0.0
7290,3859,0.0,0.0
7291,3859,0.0,0.0
7292,3859,Mini,0.0
7293,3859,Mini,0.0
7294,3859,0.0,0.0
7295,3859,0.0,0.0
7296,3548,0.0,0.0
7297,3548,0.0,0.0
7298,3548,0.0,0.0
7299,3548,0.0,0.0
7300,3548,Mini,0.0
7301,3548,Mini,0.0
7302,3548,0.0,0.0
7303,3548,0.0,0.0
7304,3549,0.0,0.0
7305,3549,0.0,Dual
7306,3549,0.0,0.0
7307,3549,0.0,Dual
7308,3549,Mini,0.0
7309,3549,Mini,Dual
7310,3549,0.0,0.0
7311,3549,0.0,Dual
7312,3550,0.0,0.0
7313,3550,0.0,0.0
7314,3550,0.0,0.0
7315,3550,0.0,0.0
7316,3550,Mini,0.0
7317,3550,Mini,0.0
7318,3550,0.0,0.0
7319,3550,0.0,0.0
7320,3551,0.0,0.0
7321,3551,0.0,Dual
7322,3551,0.0,0.0
7323,3551,0.0,Dual
7324,3551,Mini,0.0
7325,3551,Mini,Dual
7326,3551,0.0,0.0
7327,3551,0.0,Dual
7328,3552,0.0,0.0
7329,3552,0.0,0.0
7330,3552,0.0,0.0
7331,3552,0.0,0.0
7332,3552,Mini,0.0
7333,3552,Mini,0.0
7334,3552,0.0,0.0
7335,3552,0.0,0.0
7336,3553,0.0,0.0
7337,3553,0.0,Dual
7338,3553,0.0,0.0
7339,3553,0.0,Dual
7340,3553,Mini,0.0
7341,3553,Mini,Dual
7342,3553,0.0,0.0
7343,3553,0.0,Dual
7344,3567,0.0,0.0
7345,3567,0.0,Dual
7346,3567,0.0,0.0
7347,3567,0.0,Dual
7348,3567,Mini,0.0
7349,3567,Mini,Dual
7350,3567,0.0,0.0
7351,3567,0.0,Dual
7352,3568,0.0,0.0
7353,3568,0.0,Dual
7354,3568,0.0,0.0
7355,3568,0.0,Dual
7356,3568,Mini,0.0
7357,3568,Mini,Dual
7358,3568,0.0,0.0
7359,3568,0.0,Dual
7360,3569,0.0,0.0
7361,3569,0.0,Dual
7362,3569,0.0,0.0
7363,3569,0.0,Dual
7364,3569,Mini,0.0
7365,3569,Mini,Dual
7366,3569,0.0,0.0
7367,3569,0.0,Dual
7368,3560,0.0,0.0
7369,3560,0.0,Dual
7370,3560,0.0,0.0
7371,3560,0.0,Dual
7372,3560,Mini,0.0
7373,3560,Mini,Dual
7374,3560,0.0,0.0
7375,3560,0.0,Dual
7376,3561,0.0,0.0
7377,3561,0.0,Dual
7378,3561,0.0,0.0
7379,3561,0.0,Dual
7380,3561,Mini,0.0
7381,3561,Mini,Dual
7382,3561,0.0,0.0
7383,3561,0.0,Dual
7384,3562,0.0,0.0
7385,3562,0.0,Dual
7386,3562,0.0,0.0
7387,3562,0.0,Dual
7388,3562,Mini,0.0
7389,3562,Mini,Dual
7390,3562,0.0,0.0
7391,3562,0.0,Dual
7392,3563,0.0,0.0
7393,3563,0.0,Dual
7394,3563,0.0,0.0
7395,3563,0.0,Dual
7396,3563,Mini,0.0
7397,3563,Mini,Dual
7398,3563,0.0,0.0
7399,3563,0.0,Dual
7400,3564,0.0,0.0
7401,3564,0.0,Dual
7402,3564,0.0,0.0
7403,3564,0.0,Dual
7404,3564,Mini,0.0
7405,3564,Mini,Dual
7406,3564,0.0,0.0
7407,3564,0.0,Dual
7408,3565,0.0,0.0
7409,3565,0.0,Dual
7410,3565,0.0,0.0
7411,3565,0.0,Dual
7412,3565,Mini,0.0
7413,3565,Mini,Dual
7414,3565,0.0,0.0
7415,3565,0.0,Dual
7416,3572,0.0,0.0
7417,3572,0.0,Dual
7418,3572,0.0,0.0
7419,3572,0.0,Dual
7420,3572,Mini,0.0
7421,3572,Mini,Dual
7422,3572,0.0,0.0
7423,3572,0.0,Dual
7424,3570,0.0,0.0
7425,3570,0.0,Dual
7426,3570,0.0,0.0
7427,3570,0.0,Dual
7428,3570,Mini,0.0
7429,3570,Mini,Dual
7430,3570,0.0,0.0
7431,3570,0.0,Dual
7432,3571,0.0,0.0
7433,3571,0.0,Dual
7434,3571,0.0,0.0
7435,3571,0.0,Dual
7436,3571,Mini,0.0
7437,3571,Mini,Dual
7438,3571,0.0,0.0
7439,3571,0.0,Dual
7440,3573,0.0,0.0
7441,3573,0.0,Dual
7442,3573,0.0,0.0
7443,3573,0.0,Dual
7444,3573,Mini,0.0
7445,3573,Mini,Dual
7446,3573,0.0,0.0
7447,3573,0.0,Dual
7448,3574,0.0,0.0
7449,3574,0.0,Dual
7450,3574,0.0,0.0
7451,3574,0.0,Dual
7452,3574,Mini,0.0
7453,3574,Mini,Dual
7454,3574,0.0,0.0
7455,3574,0.0,Dual
7456,3575,0.0,0.0
7457,3575,0.0,Dual
7458,3575,0.0,0.0
7459,3575,0.0,Dual
7460,3575,Mini,0.0
7461,3575,Mini,Dual
7462,3575,0.0,0.0
7463,3575,0.0,Dual
7464,12454,Nano,0.0
7465,12454,Nano,Dual
7466,12454,0.0,0.0
7467,12454,0.0,Dual
7468,12454,0.0,0.0
7469,12454,0.0,Dual
7470,12454,0.0,0.0
7471,12454,0.0,Dual
7472,12427,Nano,0.0
7473,12427,Nano,Dual
7474,12427,0.0,0.0
7475,12427,0.0,Dual
7476,12427,0.0,0.0
7477,12427,0.0,Dual
7478,12427,0.0,0.0
7479,12427,0.0,Dual
7480,12269,Nano,0.0
7481,12269,Nano,Dual
7482,12269,0.0,0.0
7483,12269,0.0,Dual
7484,12269,0.0,0.0
7485,12269,0.0,Dual
7486,12269,0.0,0.0
7487,12269,0.0,Dual
7488,12522,Nano,0.0
7489,12522,Nano,Dual
7490,12522,0.0,0.0
7491,12522,0.0,Dual
7492,12522,0.0,0.0
7493,12522,0.0,Dual
7494,12522,0.0,0.0
7495,12522,0.0,Dual
7496,12523,Nano,0.0
7497,12523,Nano,Dual
7498,12523,0.0,0.0
7499,12523,0.0,Dual
7500,12523,0.0,0.0
7501,12523,0.0,Dual
7502,12523,0.0,0.0
7503,12523,0.0,Dual
7504,12524,Nano,0.0
7505,12524,Nano,Dual
7506,12524,0.0,0.0
7507,12524,0.0,Dual
7508,12524,0.0,0.0
7509,12524,0.0,Dual
7510,12524,0.0,0.0
7511,12524,0.0,Dual
7512,12525,Nano,0.0
7513,12525,Nano,Dual
7514,12525,0.0,0.0
7515,12525,0.0,Dual
7516,12525,0.0,0.0
7517,12525,0.0,Dual
7518,12525,0.0,0.0
7519,12525,0.0,Dual
7520,12232,Nano,0.0
7521,12232,Nano,Dual
7522,12232,0.0,0.0
7523,12232,0.0,Dual
7524,12232,0.0,0.0
7525,12232,0.0,Dual
7526,12232,0.0,0.0
7527,12232,0.0,Dual
7528,12221,Nano,0.0
7529,12221,Nano,Dual
7530,12221,0.0,0.0
7531,12221,0.0,Dual
7532,12221,0.0,0.0
7533,12221,0.0,Dual
7534,12221,0.0,0.0
7535,12221,0.0,Dual
7536,11948,Nano,0.0
7537,11948,Nano,Dual
7538,11948,0.0,0.0
7539,11948,0.0,Dual
7540,11948,0.0,0.0
7541,11948,0.0,Dual
7542,11948,0.0,0.0
7543,11948,0.0,Dual
7544,11642,Nano,0.0
7545,11642,Nano,Dual
7546,11642,0.0,0.0
7547,11642,0.0,Dual
7548,11642,0.0,0.0
7549,11642,0.0,Dual
7550,11642,0.0,0.0
7551,11642,0.0,Dual
7552,11266,Nano,0.0
7553,11266,Nano,Dual
7554,11266,0.0,0.0
7555,11266,0.0,Dual
7556,11266,0.0,0.0
7557,11266,0.0,Dual
7558,11266,0.0,0.0
7559,11266,0.0,Dual
7560,10790,Nano,0.0
7561,10790,Nano,Dual
7562,10790,0.0,0.0
7563,10790,0.0,Dual
7564,10790,0.0,0.0
7565,10790,0.0,Dual
7566,10790,0.0,0.0
7567,10790,0.0,Dual
7568,10681,Nano,0.0
7569,10681,Nano,Dual
7570,10681,0.0,0.0
7571,10681,0.0,Dual
7572,10681,0.0,0.0
7573,10681,0.0,Dual
7574,10681,0.0,0.0
7575,10681,0.0,Dual
7576,10529,Nano,0.0
7577,10529,Nano,Dual
7578,10529,0.0,0.0
7579,10529,0.0,Dual
7580,10529,0.0,0.0
7581,10529,0.0,Dual
7582,10529,0.0,0.0
7583,10529,0.0,Dual
7584,10594,Nano,0.0
7585,10594,Nano,Dual
7586,10594,0.0,0.0
7587,10594,0.0,Dual
7588,10594,0.0,0.0
7589,10594,0.0,Dual
7590,10594,0.0,0.0
7591,10594,0.0,Dual
7592,10357,Nano,0.0
7593,10357,Nano,Dual
7594,10357,0.0,0.0
7595,10357,0.0,Dual
7596,10357,0.0,0.0
7597,10357,0.0,Dual
7598,10357,0.0,0.0
7599,10357,0.0,Dual
7600,10593,Nano,0.0
7601,10593,Nano,Dual
7602,10593,0.0,0.0
7603,10593,0.0,Dual
7604,10593,0.0,0.0
7605,10593,0.0,Dual
7606,10593,0.0,0.0
7607,10593,0.0,Dual
7608,10592,Nano,0.0
7609,10592,Nano,Dual
7610,10592,0.0,0.0
7611,10592,0.0,Dual
7612,10592,0.0,0.0
7613,10592,0.0,Dual
7614,10592,0.0,0.0
7615,10592,0.0,Dual
7616,10595,Nano,0.0
7617,10595,Nano,Dual
7618,10595,0.0,0.0
7619,10595,0.0,Dual
7620,10595,0.0,0.0
7621,10595,0.0,Dual
7622,10595,0.0,0.0
7623,10595,0.0,Dual
7624,10298,Nano,0.0
7625,10298,Nano,Dual
7626,10298,0.0,0.0
7627,10298,0.0,Dual
7628,10298,0.0,0.0
7629,10298,0.0,Dual
7630,10298,0.0,0.0
7631,10298,0.0,Dual
7632,10297,Nano,0.0
7633,10297,Nano,Dual
7634,10297,0.0,0.0
7635,10297,0.0,Dual
7636,10297,0.0,0.0
7637,10297,0.0,Dual
7638,10297,0.0,0.0
7639,10297,0.0,Dual
7640,9965,Nano,0.0
7641,9965,Nano,Dual
7642,9965,0.0,0.0
7643,9965,0.0,Dual
7644,9965,0.0,0.0
7645,9965,0.0,Dual
7646,9965,0.0,0.0
7647,9965,0.0,Dual
7648,9924,Nano,0.0
7649,9924,Nano,Dual
7650,9924,0.0,0.0
7651,9924,0.0,Dual
7652,9924,0.0,0.0
7653,9924,0.0,Dual
7654,9924,0.0,0.0
7655,9924,0.0,Dual
7656,9797,Nano,0.0
7657,9797,Nano,Dual
7658,9797,0.0,0.0
7659,9797,0.0,Dual
7660,9797,0.0,0.0
7661,9797,0.0,Dual
7662,9797,0.0,0.0
7663,9797,0.0,Dual
7664,9735,Nano,0.0
7665,9735,Nano,Dual
7666,9735,0.0,0.0
7667,9735,0.0,Dual
7668,9735,0.0,0.0
7669,9735,0.0,Dual
7670,9735,0.0,0.0
7671,9735,0.0,Dual
7672,9734,Nano,0.0
7673,9734,Nano,Dual
7674,9734,0.0,0.0
7675,9734,0.0,Dual
7676,9734,0.0,0.0
7677,9734,0.0,Dual
7678,9734,0.0,0.0
7679,9734,0.0,Dual
7680,9487,Nano,0.0
7681,9487,Nano,Dual
7682,9487,0.0,0.0
7683,9487,0.0,Dual
7684,9487,0.0,0.0
7685,9487,0.0,Dual
7686,9487,0.0,0.0
7687,9487,0.0,Dual
7688,9385,Nano,0.0
7689,9385,Nano,Dual
7690,9385,0.0,0.0
7691,9385,0.0,Dual
7692,9385,0.0,0.0
7693,9385,0.0,Dual
7694,9385,0.0,0.0
7695,9385,0.0,Dual
7696,9179,Nano,Single
7697,9179,Nano,Dual
7698,9179,0.0,Single
7699,9179,0.0,Dual
7700,9179,0.0,Single
7701,9179,0.0,Dual
7702,9179,0.0,Single
7703,9179,0.0,Dual
7704,9119,Nano,Single
7705,9119,Nano,Dual
7706,9119,0.0,Single
7707,9119,0.0,Dual
7708,9119,0.0,Single
7709,9119,0.0,Dual
7710,9119,0.0,Single
7711,9119,0.0,Dual
7712,9102,Nano,0.0
7713,9102,Nano,Dual
7714,9102,0.0,0.0
7715,9102,0.0,Dual
7716,9102,0.0,0.0
7717,9102,0.0,Dual
7718,9102,0.0,0.0
7719,9102,0.0,Dual
7720,9071,Nano,Single
7721,9071,Nano,Dual
7722,9071,0.0,Single
7723,9071,0.0,Dual
7724,9071,0.0,Single
7725,9071,0.0,Dual
7726,9071,0.0,Single
7727,9071,0.0,Dual
7728,8990,Nano,0.0
7729,8990,Nano,Dual
7730,8990,0.0,0.0
7731,8990,0.0,Dual
7732,8990,0.0,0.0
7733,8990,0.0,Dual
7734,8990,0.0,0.0
7735,8990,0.0,Dual
7736,8908,Nano,Single
7737,8908,Nano,Dual
7738,8908,0.0,Single
7739,8908,0.0,Dual
7740,8908,0.0,Single
7741,8908,0.0,Dual
7742,8908,0.0,Single
7743,8908,0.0,Dual
7744,8885,Nano,Single
7745,8885,Nano,Dual
7746,8885,0.0,Single
7747,8885,0.0,Dual
7748,8885,0.0,Single
7749,8885,0.0,Dual
7750,8885,0.0,Single
7751,8885,0.0,Dual
7752,8630,Nano,Single
7753,8630,Nano,Dual
7754,8630,0.0,Single
7755,8630,0.0,Dual
7756,8630,0.0,Single
7757,8630,0.0,Dual
7758,8630,0.0,Single
7759,8630,0.0,Dual
7760,8487,Nano,Single
7761,8487,Nano,Dual
7762,8487,0.0,Single
7763,8487,0.0,Dual
7764,8487,0.0,Single
7765,8487,0.0,Dual
7766,8487,0.0,Single
7767,8487,0.0,Dual
7768,8519,Nano,0.0
7769,8519,Nano,Dual
7770,8519,0.0,0.0
7771,8519,0.0,Dual
7772,8519,0.0,0.0
7773,8519,0.0,Dual
7774,8519,0.0,0.0
7775,8519,0.0,Dual
7776,8518,Nano,0.0
7777,8518,Nano,Dual
7778,8518,0.0,0.0
7779,8518,0.0,Dual
7780,8518,0.0,0.0
7781,8518,0.0,Dual
7782,8518,0.0,0.0
7783,8518,0.0,Dual
7784,8404,Nano,0.0
7785,8404,Nano,0.0
7786,8404,0.0,0.0
7787,8404,0.0,0.0
7788,8404,0.0,0.0
7789,8404,0.0,0.0
7790,8404,0.0,0.0
7791,8404,0.0,0.0
7792,8444,Nano,Single
7793,8444,Nano,Dual
7794,8444,0.0,Single
7795,8444,0.0,Dual
7796,8444,0.0,Single
7797,8444,0.0,Dual
7798,8444,0.0,Single
7799,8444,0.0,Dual
7800,8277,Nano,0.0
7801,8277,Nano,Dual
7802,8277,0.0,0.0
7803,8277,0.0,Dual
7804,8277,0.0,0.0
7805,8277,0.0,Dual
7806,8277,0.0,0.0
7807,8277,0.0,Dual
7808,8884,Nano,0.0
7809,8884,Nano,Dual
7810,8884,Micro,0.0
7811,8884,Micro,Dual
7812,8884,0.0,0.0
7813,8884,0.0,Dual
7814,8884,0.0,0.0
7815,8884,0.0,Dual
7816,8297,Nano,0.0
7817,8297,Nano,0.0
7818,8297,0.0,0.0
7819,8297,0.0,0.0
7820,8297,0.0,0.0
7821,8297,0.0,0.0
7822,8297,0.0,0.0
7823,8297,0.0,0.0
7824,8276,Nano,0.0
7825,8276,Nano,Dual
7826,8276,0.0,0.0
7827,8276,0.0,Dual
7828,8276,0.0,0.0
7829,8276,0.0,Dual
7830,8276,0.0,0.0
7831,8276,0.0,Dual
7832,8633,Nano,0.0
7833,8633,Nano,Dual
7834,8633,0.0,0.0
7835,8633,0.0,Dual
7836,8633,0.0,0.0
7837,8633,0.0,Dual
7838,8633,0.0,0.0
7839,8633,0.0,Dual
7840,8128,Nano,0.0
7841,8128,Nano,Dual
7842,8128,0.0,0.0
7843,8128,0.0,Dual
7844,8128,0.0,0.0
7845,8128,0.0,Dual
7846,8128,0.0,0.0
7847,8128,0.0,Dual
7848,8086,Nano,0.0
7849,8086,Nano,0.0
7850,8086,0.0,0.0
7851,8086,0.0,0.0
7852,8086,0.0,0.0
7853,8086,0.0,0.0
7854,8086,0.0,0.0
7855,8086,0.0,0.0
7856,8066,Nano,0.0
7857,8066,Nano,Dual
7858,8066,0.0,0.0
7859,8066,0.0,Dual
7860,8066,0.0,0.0
7861,8066,0.0,Dual
7862,8066,0.0,0.0
7863,8066,0.0,Dual
7864,8072,Nano,0.0
7865,8072,Nano,0.0
7866,8072,0.0,0.0
7867,8072,0.0,0.0
7868,8072,0.0,0.0
7869,8072,0.0,0.0
7870,8072,0.0,0.0
7871,8072,0.0,0.0
7872,8031,Nano,0.0
7873,8031,Nano,0.0
7874,8031,0.0,0.0
7875,8031,0.0,0.0
7876,8031,0.0,0.0
7877,8031,0.0,0.0
7878,8031,0.0,0.0
7879,8031,0.0,0.0
7880,7884,Nano,0.0
7881,7884,Nano,0.0
7882,7884,0.0,0.0
7883,7884,0.0,0.0
7884,7884,0.0,0.0
7885,7884,0.0,0.0
7886,7884,0.0,0.0
7887,7884,0.0,0.0
7888,7942,Nano,Single
7889,7942,Nano,Dual
7890,7942,0.0,Single
7891,7942,0.0,Dual
7892,7942,0.0,Single
7893,7942,0.0,Dual
7894,7942,0.0,Single
7895,7942,0.0,Dual
7896,7941,Nano,0.0
7897,7941,Nano,Dual
7898,7941,0.0,0.0
7899,7941,0.0,Dual
7900,7941,0.0,0.0
7901,7941,0.0,Dual
7902,7941,0.0,0.0
7903,7941,0.0,Dual
7904,7940,Nano,0.0
7905,7940,Nano,0.0
7906,7940,0.0,0.0
7907,7940,0.0,0.0
7908,7940,0.0,0.0
7909,7940,0.0,0.0
7910,7940,0.0,0.0
7911,7940,0.0,0.0
7912,8348,Nano,0.0
7913,8348,Nano,0.0
7914,8348,0.0,0.0
7915,8348,0.0,0.0
7916,8348,0.0,0.0
7917,8348,0.0,0.0
7918,8348,0.0,0.0
7919,8348,0.0,0.0
7920,7836,Nano,0.0
7921,7836,Nano,Dual
7922,7836,0.0,0.0
7923,7836,0.0,Dual
7924,7836,0.0,0.0
7925,7836,0.0,Dual
7926,7836,0.0,0.0
7927,7836,0.0,Dual
7928,7758,Nano,0.0
7929,7758,Nano,0.0
7930,7758,0.0,0.0
7931,7758,0.0,0.0
7932,7758,0.0,0.0
7933,7758,0.0,0.0
7934,7758,0.0,0.0
7935,7758,0.0,0.0
7936,7731,Nano,0.0
7937,7731,Nano,Dual
7938,7731,0.0,0.0
7939,7731,0.0,Dual
7940,7731,0.0,0.0
7941,7731,0.0,Dual
7942,7731,0.0,0.0
7943,7731,0.0,Dual
7944,7753,Nano,0.0
7945,7753,Nano,Dual
7946,7753,0.0,0.0
7947,7753,0.0,Dual
7948,7753,0.0,0.0
7949,7753,0.0,Dual
7950,7753,0.0,0.0
7951,7753,0.0,Dual
7952,7627,Nano,0.0
7953,7627,Nano,Dual
7954,7627,0.0,0.0
7955,7627,0.0,Dual
7956,7627,0.0,0.0
7957,7627,0.0,Dual
7958,7627,0.0,0.0
7959,7627,0.0,Dual
7960,7592,Nano,0.0
7961,7592,Nano,0.0
7962,7592,0.0,0.0
7963,7592,0.0,0.0
7964,7592,0.0,0.0
7965,7592,0.0,0.0
7966,7592,0.0,0.0
7967,7592,0.0,0.0
7968,7591,Nano,0.0
7969,7591,Nano,0.0
7970,7591,0.0,0.0
7971,7591,0.0,0.0
7972,7591,0.0,0.0
7973,7591,0.0,0.0
7974,7591,0.0,0.0
7975,7591,0.0,0.0
7976,7576,Nano,0.0
7977,7576,Nano,0.0
7978,7576,0.0,0.0
7979,7576,0.0,0.0
7980,7576,0.0,0.0
7981,7576,0.0,0.0
7982,7576,0.0,0.0
7983,7576,0.0,0.0
7984,7421,Nano,0.0
7985,7421,Nano,0.0
7986,7421,0.0,0.0
7987,7421,0.0,0.0
7988,7421,0.0,0.0
7989,7421,0.0,0.0
7990,7421,0.0,0.0
7991,7421,0.0,0.0
7992,7418,Nano,0.0
7993,7418,Nano,0.0
7994,7418,0.0,0.0
7995,7418,0.0,0.0
7996,7418,0.0,0.0
7997,7418,0.0,0.0
7998,7418,0.0,0.0
7999,7418,0.0,0.0
8000,7419,Nano,0.0
8001,7419,Nano,0.0
8002,7419,0.0,0.0
8003,7419,0.0,0.0
8004,7419,0.0,0.0
8005,7419,0.0,0.0
8006,7419,0.0,0.0
8007,7419,0.0,0.0
8008,7420,Nano,0.0
8009,7420,Nano,0.0
8010,7420,0.0,0.0
8011,7420,0.0,0.0
8012,7420,0.0,0.0
8013,7420,0.0,0.0
8014,7420,0.0,0.0
8015,7420,0.0,0.0
8016,7275,Nano,0.0
8017,7275,Nano,Dual
8018,7275,0.0,0.0
8019,7275,0.0,Dual
8020,7275,0.0,0.0
8021,7275,0.0,Dual
8022,7275,0.0,0.0
8023,7275,0.0,Dual
8024,7267,Nano,0.0
8025,7267,Nano,Dual
8026,7267,0.0,0.0
8027,7267,0.0,Dual
8028,7267,0.0,0.0
8029,7267,0.0,Dual
8030,7267,0.0,0.0
8031,7267,0.0,Dual
8032,7194,0.0,0.0
8033,7194,0.0,Dual
8034,7194,Micro,0.0
8035,7194,Micro,Dual
8036,7194,0.0,0.0
8037,7194,0.0,Dual
8038,7194,0.0,0.0
8039,7194,0.0,Dual
8040,6977,Nano,0.0
8041,6977,Nano,0.0
8042,6977,0.0,0.0
8043,6977,0.0,0.0
8044,6977,0.0,0.0
8045,6977,0.0,0.0
8046,6977,0.0,0.0
8047,6977,0.0,0.0
8048,7165,Nano,0.0
8049,7165,Nano,0.0
8050,7165,0.0,0.0
8051,7165,0.0,0.0
8052,7165,0.0,0.0
8053,7165,0.0,0.0
8054,7165,0.0,0.0
8055,7165,0.0,0.0
8056,7111,Nano,0.0
8057,7111,Nano,Dual
8058,7111,0.0,0.0
8059,7111,0.0,Dual
8060,7111,0.0,0.0
8061,7111,0.0,Dual
8062,7111,0.0,0.0
8063,7111,0.0,Dual
8064,7310,Nano,0.0
8065,7310,Nano,Dual
8066,7310,0.0,0.0
8067,7310,0.0,Dual
8068,7310,0.0,0.0
8069,7310,0.0,Dual
8070,7310,0.0,0.0
8071,7310,0.0,Dual
8072,6891,Nano,0.0
8073,6891,Nano,0.0
8074,6891,0.0,0.0
8075,6891,0.0,0.0
8076,6891,0.0,0.0
8077,6891,0.0,0.0
8078,6891,0.0,0.0
8079,6891,0.0,0.0
8080,7115,Nano,0.0
8081,7115,Nano,Dual
8082,7115,0.0,0.0
8083,7115,0.0,Dual
8084,7115,0.0,0.0
8085,7115,0.0,Dual
8086,7115,0.0,0.0
8087,7115,0.0,Dual
8088,7183,Nano,0.0
8089,7183,Nano,Dual
8090,7183,0.0,0.0
8091,7183,0.0,Dual
8092,7183,0.0,0.0
8093,7183,0.0,Dual
8094,7183,0.0,0.0
8095,7183,0.0,Dual
8096,6968,Nano,Single
8097,6968,Nano,Dual
8098,6968,0.0,Single
8099,6968,0.0,Dual
8100,6968,0.0,Single
8101,6968,0.0,Dual
8102,6968,0.0,Single
8103,6968,0.0,Dual
8104,6947,0.0,0.0
8105,6947,0.0,Dual
8106,6947,Micro,0.0
8107,6947,Micro,Dual
8108,6947,0.0,0.0
8109,6947,0.0,Dual
8110,6947,0.0,0.0
8111,6947,0.0,Dual
8112,6921,Nano,0.0
8113,6921,Nano,Dual
8114,6921,0.0,0.0
8115,6921,0.0,Dual
8116,6921,0.0,0.0
8117,6921,0.0,Dual
8118,6921,0.0,0.0
8119,6921,0.0,Dual
8120,6913,0.0,0.0
8121,6913,0.0,0.0
8122,6913,Micro,0.0
8123,6913,Micro,0.0
8124,6913,0.0,0.0
8125,6913,0.0,0.0
8126,6913,0.0,0.0
8127,6913,0.0,0.0
8128,6841,0.0,0.0
8129,6841,0.0,Dual
8130,6841,Micro,0.0
8131,6841,Micro,Dual
8132,6841,0.0,0.0
8133,6841,0.0,Dual
8134,6841,0.0,0.0
8135,6841,0.0,Dual
8136,6830,0.0,Single
8137,6830,0.0,Dual
8138,6830,Micro,Single
8139,6830,Micro,Dual
8140,6830,0.0,Single
8141,6830,0.0,Dual
8142,6830,0.0,Single
8143,6830,0.0,Dual
8144,5823,Nano,0.0
8145,5823,Nano,0.0
8146,5823,0.0,0.0
8147,5823,0.0,0.0
8148,5823,0.0,0.0
8149,5823,0.0,0.0
8150,5823,0.0,0.0
8151,5823,0.0,0.0
8152,6736,Nano,0.0
8153,6736,Nano,Dual
8154,6736,0.0,0.0
8155,6736,0.0,Dual
8156,6736,0.0,0.0
8157,6736,0.0,Dual
8158,6736,0.0,0.0
8159,6736,0.0,Dual
8160,6713,Nano,0.0
8161,6713,Nano,0.0
8162,6713,0.0,0.0
8163,6713,0.0,0.0
8164,6713,0.0,0.0
8165,6713,0.0,0.0
8166,6713,0.0,0.0
8167,6713,0.0,0.0
8168,6715,Nano,0.0
8169,6715,Nano,0.0
8170,6715,0.0,0.0
8171,6715,0.0,0.0
8172,6715,0.0,0.0
8173,6715,0.0,0.0
8174,6715,0.0,0.0
8175,6715,0.0,0.0
8176,6719,Nano,0.0
8177,6719,Nano,0.0
8178,6719,0.0,0.0
8179,6719,0.0,0.0
8180,6719,0.0,0.0
8181,6719,0.0,0.0
8182,6719,0.0,0.0
8183,6719,0.0,0.0
8184,6854,Nano,0.0
8185,6854,Nano,Dual
8186,6854,0.0,0.0
8187,6854,0.0,Dual
8188,6854,0.0,0.0
8189,6854,0.0,Dual
8190,6854,0.0,0.0
8191,6854,0.0,Dual
8192,6637,Nano,0.0
8193,6637,Nano,Dual
8194,6637,0.0,0.0
8195,6637,0.0,Dual
8196,6637,0.0,0.0
8197,6637,0.0,Dual
8198,6637,0.0,0.0
8199,6637,0.0,Dual
8200,6636,Nano,0.0
8201,6636,Nano,0.0
8202,6636,0.0,0.0
8203,6636,0.0,0.0
8204,6636,0.0,0.0
8205,6636,0.0,0.0
8206,6636,0.0,0.0
8207,6636,0.0,0.0
8208,6621,Nano,0.0
8209,6621,Nano,0.0
8210,6621,0.0,0.0
8211,6621,0.0,0.0
8212,6621,0.0,0.0
8213,6621,0.0,0.0
8214,6621,0.0,0.0
8215,6621,0.0,0.0
8216,6608,0.0,0.0
8217,6608,0.0,0.0
8218,6608,Micro,0.0
8219,6608,Micro,0.0
8220,6608,0.0,0.0
8221,6608,0.0,0.0
8222,6608,0.0,0.0
8223,6608,0.0,0.0
8224,6589,Nano,0.0
8225,6589,Nano,0.0
8226,6589,0.0,0.0
8227,6589,0.0,0.0
8228,6589,0.0,0.0
8229,6589,0.0,0.0
8230,6589,0.0,0.0
8231,6589,0.0,0.0
8232,6588,Nano,0.0
8233,6588,Nano,0.0
8234,6588,0.0,0.0
8235,6588,0.0,0.0
8236,6588,0.0,0.0
8237,6588,0.0,0.0
8238,6588,0.0,0.0
8239,6588,0.0,0.0
8240,6581,Nano,0.0
8241,6581,Nano,0.0
8242,6581,0.0,0.0
8243,6581,0.0,0.0
8244,6581,0.0,0.0
8245,6581,0.0,0.0
8246,6581,0.0,0.0
8247,6581,0.0,0.0
8248,6528,Nano,0.0
8249,6528,Nano,0.0
8250,6528,0.0,0.0
8251,6528,0.0,0.0
8252,6528,0.0,0.0
8253,6528,0.0,0.0
