,Device ID,Network,is 2g,is 3g,is 4g,is 5g
3089,6049,4G,1.0,1.0,1.0,0.0
3090,5946,No,0.0,0.0,0.0,0.0
3091,5928,No,0.0,0.0,0.0,0.0
3092,5904,3G,1.0,1.0,0.0,0.0
3093,5889,4G,1.0,1.0,1.0,0.0
3094,5887,4G,1.0,1.0,1.0,0.0
3095,5886,3G,1.0,1.0,0.0,0.0
3096,5876,3G,1.0,1.0,0.0,0.0
3097,5862,4G,1.0,1.0,1.0,0.0
3098,5814,3G,1.0,1.0,0.0,0.0
3099,5846,3G,1.0,1.0,0.0,0.0
3100,5803,4G,1.0,1.0,1.0,0.0
3101,5542,4G,1.0,1.0,1.0,0.0
3102,5786,4G,1.0,1.0,1.0,0.0
3103,5766,4G,1.0,1.0,1.0,0.0
3104,5841,3G,1.0,1.0,0.0,0.0
3105,5842,3G,1.0,1.0,0.0,0.0
3106,6216,3G,1.0,1.0,0.0,0.0
3107,6213,3G,1.0,1.0,0.0,0.0
3108,5749,2G,1.0,0.0,0.0,0.0
3109,5677,4G,1.0,1.0,1.0,0.0
3110,5665,4G,1.0,1.0,1.0,0.0
3111,5634,2G,1.0,0.0,0.0,0.0
3112,5597,3G,1.0,1.0,0.0,0.0
3113,5599,3G,1.0,1.0,0.0,0.0
3114,5548,4G,1.0,1.0,1.0,0.0
3115,5447,4G,1.0,1.0,1.0,0.0
3116,6785,3G,1.0,1.0,0.0,0.0
3117,5479,,,,,
3118,5375,4G,1.0,1.0,1.0,0.0
3119,5446,4G,1.0,1.0,1.0,0.0
3120,5456,4G,1.0,1.0,1.0,0.0
3121,5491,4G,1.0,1.0,1.0,0.0
3122,5490,3G,1.0,1.0,0.0,0.0
3123,5478,No,0.0,0.0,0.0,0.0
3124,5468,3G,1.0,1.0,0.0,0.0
3125,5419,3G,1.0,1.0,0.0,0.0
3126,5423,No,0.0,0.0,0.0,0.0
3127,5422,4G,1.0,1.0,1.0,0.0
3128,5398,4G,1.0,1.0,1.0,0.0
3129,5396,3G,1.0,1.0,0.0,0.0
3130,5394,3G,1.0,1.0,0.0,0.0
3131,5392,3G,1.0,1.0,0.0,0.0
3132,5391,3G,1.0,1.0,0.0,0.0
3133,5314,2G,1.0,0.0,0.0,0.0
3134,5371,4G,1.0,1.0,1.0,0.0
3135,5125,3G,1.0,1.0,0.0,0.0
3136,5420,3G,1.0,1.0,0.0,0.0
3137,5388,4G,1.0,1.0,1.0,0.0
3138,5252,4G,1.0,1.0,1.0,0.0
3139,5253,No,0.0,0.0,0.0,0.0
3140,5357,3G,1.0,1.0,0.0,0.0
3141,5301,2G,1.0,0.0,0.0,0.0
3142,5300,2G,1.0,0.0,0.0,0.0
3143,5299,2G,1.0,0.0,0.0,0.0
3144,5298,2G,1.0,0.0,0.0,0.0
3145,5312,2G,1.0,0.0,0.0,0.0
3146,5362,2G,1.0,0.0,0.0,0.0
3147,5361,2G,1.0,0.0,0.0,0.0
3148,5280,3G,1.0,1.0,0.0,0.0
3149,5279,3G,1.0,1.0,0.0,0.0
3150,5271,4G,1.0,1.0,1.0,0.0
3151,5263,3G,1.0,1.0,0.0,0.0
3152,5221,4G,1.0,1.0,1.0,0.0
3153,5213,3G,1.0,1.0,0.0,0.0
3154,5163,3G,1.0,1.0,0.0,0.0
3155,5162,3G,1.0,1.0,0.0,0.0
3156,5059,2G,1.0,0.0,0.0,0.0
3157,5151,4G,1.0,1.0,1.0,0.0
3158,5146,3G,1.0,1.0,0.0,0.0
3159,5144,4G,1.0,1.0,1.0,0.0
3160,5124,4G,1.0,1.0,1.0,0.0
3161,5111,3G,1.0,1.0,0.0,0.0
3162,5272,4G,1.0,1.0,1.0,0.0
3163,5047,4G,1.0,1.0,1.0,0.0
3164,5084,No,0.0,0.0,0.0,0.0
3165,5081,No,0.0,0.0,0.0,0.0
3166,5079,2G,1.0,0.0,0.0,0.0
3167,5033,3G,1.0,1.0,0.0,0.0
3168,5027,3G,1.0,1.0,0.0,0.0
3169,5026,3G,1.0,1.0,0.0,0.0
3170,5019,4G,1.0,1.0,1.0,0.0
3171,5018,4G,1.0,1.0,1.0,0.0
3172,4931,2G,1.0,0.0,0.0,0.0
3173,5001,4G,1.0,1.0,1.0,0.0
3174,4992,4G,1.0,1.0,1.0,0.0
3175,4999,2G,1.0,0.0,0.0,0.0
3176,4914,3G,1.0,1.0,0.0,0.0
3177,4965,3G,1.0,1.0,0.0,0.0
3178,4854,4G,1.0,1.0,1.0,0.0
3179,5152,4G,1.0,1.0,1.0,0.0
3180,4960,3G,1.0,1.0,0.0,0.0
3181,4961,4G,0.0,1.0,1.0,0.0
3182,4957,3G,1.0,1.0,0.0,0.0
3183,4954,4G,1.0,1.0,1.0,0.0
3184,4953,3G,1.0,1.0,0.0,0.0
3185,4923,4G,1.0,1.0,1.0,0.0
3186,4573,3G,1.0,1.0,0.0,0.0
3187,4670,No,0.0,0.0,0.0,0.0
3188,4909,2G,1.0,0.0,0.0,0.0
3189,4900,4G,1.0,1.0,1.0,0.0
3190,4883,3G,1.0,1.0,0.0,0.0
3191,5342,3G,1.0,1.0,0.0,0.0
3192,5341,2G,1.0,0.0,0.0,0.0
3193,5311,2G,1.0,0.0,0.0,0.0
3194,4919,2G,1.0,0.0,0.0,0.0
3195,4870,2G,1.0,0.0,0.0,0.0
3196,4866,3G,1.0,1.0,0.0,0.0
3197,4865,2G,1.0,0.0,0.0,0.0
3198,4857,2G,1.0,0.0,0.0,0.0
3199,5114,3G,1.0,1.0,0.0,0.0
3200,4777,3G,1.0,1.0,0.0,0.0
3201,4771,3G,1.0,1.0,0.0,0.0
3202,4769,4G,1.0,1.0,1.0,0.0
3203,4851,2G,1.0,0.0,0.0,0.0
3204,4753,2G,1.0,0.0,0.0,0.0
3205,4754,3G,1.0,1.0,0.0,0.0
3206,4752,3G,1.0,1.0,0.0,0.0
3207,4750,3G,1.0,1.0,0.0,0.0
3208,4745,4G,1.0,1.0,1.0,0.0
3209,4804,4G,1.0,1.0,1.0,0.0
3210,4803,4G,1.0,1.0,1.0,0.0
3211,4799,4G,1.0,1.0,1.0,0.0
3212,4238,3G,1.0,1.0,0.0,0.0
3213,5343,2G,1.0,0.0,0.0,0.0
3214,4641,3G,1.0,1.0,0.0,0.0
3215,4633,No,0.0,0.0,0.0,0.0
3216,5461,3G,1.0,1.0,0.0,0.0
3217,4612,3G,1.0,1.0,0.0,0.0
3218,4566,3G,1.0,1.0,0.0,0.0
3219,5592,4G,1.0,1.0,1.0,0.0
3220,4669,No,0.0,0.0,0.0,0.0
3221,4567,3G,1.0,1.0,0.0,0.0
3222,4564,3G,1.0,1.0,0.0,0.0
3223,4660,3G,1.0,1.0,0.0,0.0
3224,5340,3G,1.0,1.0,0.0,0.0
3225,4559,3G,1.0,1.0,0.0,0.0
3226,3883,3G,1.0,1.0,0.0,0.0
3227,4548,3G,1.0,1.0,0.0,0.0
3228,4544,3G,1.0,1.0,0.0,0.0
3229,4671,No,0.0,0.0,0.0,0.0
3230,4543,3G,1.0,1.0,0.0,0.0
3231,4469,3G,1.0,1.0,0.0,0.0
3232,4403,2G,1.0,0.0,0.0,0.0
3233,4448,2G,1.0,0.0,0.0,0.0
3234,4447,2G,1.0,0.0,0.0,0.0
3235,4432,3G,1.0,1.0,0.0,0.0
3236,4431,4G,1.0,1.0,1.0,0.0
3237,4420,3G,1.0,1.0,0.0,0.0
3238,4419,4G,1.0,1.0,1.0,0.0
3239,4406,4G,1.0,1.0,1.0,0.0
3240,4415,4G,1.0,1.0,1.0,0.0
3241,4414,,,,,
3242,4952,3G,1.0,1.0,0.0,0.0
3243,4374,4G,1.0,1.0,1.0,0.0
3244,4401,3G,0.0,1.0,0.0,0.0
3245,4397,3G,1.0,1.0,0.0,0.0
3246,4387,3G,1.0,1.0,0.0,0.0
3247,4385,3G,1.0,1.0,0.0,0.0
3248,4371,3G,1.0,1.0,0.0,0.0
3249,4380,2G,1.0,0.0,0.0,0.0
3250,4405,2G,1.0,0.0,0.0,0.0
3251,4350,3G,1.0,1.0,0.0,0.0
3252,4344,3G,1.0,1.0,0.0,0.0
3253,5556,2G,1.0,0.0,0.0,0.0
3254,4337,2G,1.0,0.0,0.0,0.0
3255,4336,2G,1.0,0.0,0.0,0.0
3256,4158,3G,1.0,1.0,0.0,0.0
3257,4159,3G,1.0,1.0,0.0,0.0
3258,4303,4G,1.0,1.0,1.0,0.0
3259,4217,2G,1.0,0.0,0.0,0.0
3260,4277,3G,1.0,1.0,0.0,0.0
3261,4271,2G,1.0,0.0,0.0,0.0
3262,4218,2G,1.0,0.0,0.0,0.0
3263,4301,4G,1.0,1.0,1.0,0.0
3264,4219,4G,1.0,1.0,1.0,0.0
3265,4327,3G,1.0,1.0,0.0,0.0
3266,4262,4G,1.0,1.0,1.0,0.0
3267,4284,3G,1.0,1.0,0.0,0.0
3268,4071,3G,1.0,1.0,0.0,0.0
3269,4239,3G,1.0,1.0,0.0,0.0
3270,4270,3G,1.0,1.0,0.0,0.0
3271,4667,No,0.0,0.0,0.0,0.0
3272,4208,3G,1.0,1.0,0.0,0.0
3273,4200,3G,1.0,1.0,0.0,0.0
3274,4198,4G,1.0,1.0,1.0,0.0
3275,4096,3G,1.0,1.0,0.0,0.0
3276,4668,No,0.0,0.0,0.0,0.0
3277,4136,3G,1.0,1.0,0.0,0.0
3278,4135,4G,1.0,1.0,1.0,0.0
3279,4130,3G,1.0,1.0,0.0,0.0
3280,4468,3G,1.0,1.0,0.0,0.0
3281,4129,3G,1.0,1.0,0.0,0.0
3282,3956,3G,1.0,1.0,0.0,0.0
3283,4126,3G,1.0,1.0,0.0,0.0
3284,4054,3G,1.0,1.0,0.0,0.0
3285,4127,3G,1.0,1.0,0.0,0.0
3286,4376,4G,1.0,1.0,1.0,0.0
3287,4124,4G,1.0,1.0,1.0,0.0
3288,4125,4G,1.0,1.0,1.0,0.0
3289,4114,3G,1.0,1.0,0.0,0.0
3290,4115,3G,1.0,1.0,0.0,0.0
3291,4116,3G,1.0,1.0,0.0,0.0
3292,4694,3G,1.0,1.0,0.0,0.0
3293,4117,3G,1.0,1.0,0.0,0.0
3294,4123,3G,1.0,1.0,0.0,0.0
3295,3437,3G,1.0,1.0,0.0,0.0
3296,4191,3G,1.0,1.0,0.0,0.0
3297,4100,3G,1.0,1.0,0.0,0.0
3298,4091,3G,1.0,1.0,0.0,0.0
3299,4059,3G,1.0,1.0,0.0,0.0
3300,3967,3G,1.0,1.0,0.0,0.0
3301,4269,3G,1.0,1.0,0.0,0.0
3302,4283,3G,1.0,1.0,0.0,0.0
3303,4026,3G,1.0,1.0,0.0,0.0
3304,4058,2G,1.0,0.0,0.0,0.0
3305,4039,2G,1.0,0.0,0.0,0.0
3306,3991,3G,1.0,1.0,0.0,0.0
3307,3969,3G,1.0,1.0,0.0,0.0
3308,3968,3G,1.0,1.0,0.0,0.0
3309,4274,2G,1.0,0.0,0.0,0.0
3310,4056,3G,1.0,1.0,0.0,0.0
3311,4034,2G,1.0,0.0,0.0,0.0
3312,4093,2G,1.0,0.0,0.0,0.0
3313,4055,3G,1.0,1.0,0.0,0.0
3314,3941,2G,1.0,0.0,0.0,0.0
3315,3992,3G,1.0,1.0,0.0,0.0
3316,3940,2G,1.0,0.0,0.0,0.0
3317,3939,2G,1.0,0.0,0.0,0.0
3318,3908,3G,1.0,1.0,0.0,0.0
3319,3986,2G,1.0,0.0,0.0,0.0
3320,3921,2G,1.0,0.0,0.0,0.0
3321,3993,2G,1.0,0.0,0.0,0.0
3322,4611,2G,1.0,0.0,0.0,0.0
3323,3927,2G,1.0,0.0,0.0,0.0
3324,3916,2G,1.0,0.0,0.0,0.0
3325,3913,3G,1.0,1.0,0.0,0.0
3326,3920,3G,1.0,1.0,0.0,0.0
3327,3910,3G,1.0,1.0,0.0,0.0
3328,3904,2G,1.0,0.0,0.0,0.0
3329,3919,No,0.0,0.0,0.0,0.0
3330,3892,3G,1.0,1.0,0.0,0.0
3331,4069,4G,1.0,1.0,1.0,0.0
3332,3894,No,0.0,0.0,0.0,0.0
3333,3891,3G,1.0,1.0,0.0,0.0
3334,3893,No,0.0,0.0,0.0,0.0
3335,3884,3G,1.0,1.0,0.0,0.0
3336,3878,2G,1.0,0.0,0.0,0.0
3337,3765,2G,1.0,0.0,0.0,0.0
3338,3850,3G,1.0,1.0,0.0,0.0
3339,3621,3G,1.0,1.0,0.0,0.0
3340,3844,2G,1.0,0.0,0.0,0.0
3341,3845,2G,1.0,0.0,0.0,0.0
3342,3838,No,0.0,0.0,0.0,0.0
3343,3831,3G,1.0,1.0,0.0,0.0
3344,3778,3G,1.0,1.0,0.0,0.0
3345,3729,2G,1.0,0.0,0.0,0.0
3346,4030,3G,1.0,1.0,0.0,0.0
3347,3766,3G,1.0,1.0,0.0,0.0
3348,3836,2G,1.0,0.0,0.0,0.0
3349,3761,3G,1.0,1.0,0.0,0.0
3350,4664,3G,1.0,1.0,0.0,0.0
3351,3724,3G,1.0,1.0,0.0,0.0
3352,3726,3G,1.0,1.0,0.0,0.0
3353,3741,3G,1.0,1.0,0.0,0.0
3354,3725,3G,1.0,1.0,0.0,0.0
3355,3879,3G,1.0,1.0,0.0,0.0
3356,3719,3G,1.0,1.0,0.0,0.0
3357,3718,2G,1.0,0.0,0.0,0.0
3358,3705,3G,1.0,1.0,0.0,0.0
3359,3774,4G,1.0,1.0,1.0,0.0
3360,3733,4G,1.0,1.0,1.0,0.0
3361,3620,3G,1.0,1.0,0.0,0.0
3362,3736,3G,1.0,1.0,0.0,0.0
3363,3634,2G,1.0,0.0,0.0,0.0
3364,3767,2G,1.0,0.0,0.0,0.0
3365,3668,2G,1.0,0.0,0.0,0.0
3366,3625,3G,1.0,1.0,0.0,0.0
3367,3617,3G,1.0,1.0,0.0,0.0
3368,3616,3G,1.0,1.0,0.0,0.0
3369,3665,2G,1.0,0.0,0.0,0.0
3370,3738,3G,1.0,1.0,0.0,0.0
3371,3753,3G,1.0,1.0,0.0,0.0
3372,3618,3G,1.0,1.0,0.0,0.0
3373,3615,3G,1.0,1.0,0.0,0.0
3374,4396,2G,1.0,0.0,0.0,0.0
3375,3588,2G,1.0,0.0,0.0,0.0
3376,3586,2G,1.0,0.0,0.0,0.0
3377,3742,2G,1.0,0.0,0.0,0.0
3378,3743,2G,1.0,0.0,0.0,0.0
3379,3744,2G,1.0,0.0,0.0,0.0
3380,3745,2G,1.0,0.0,0.0,0.0
3381,3746,3G,1.0,1.0,0.0,0.0
3382,3747,3G,1.0,1.0,0.0,0.0
3383,3748,2G,1.0,0.0,0.0,0.0
3384,3749,2G,1.0,0.0,0.0,0.0
3385,3453,3G,1.0,1.0,0.0,0.0
3386,3537,3G,1.0,1.0,0.0,0.0
3387,3547,3G,1.0,1.0,0.0,0.0
3388,3536,3G,1.0,1.0,0.0,0.0
3389,3768,3G,1.0,1.0,0.0,0.0
3390,3672,3G,1.0,1.0,0.0,0.0
3391,3370,3G,1.0,1.0,0.0,0.0
3392,3673,3G,1.0,1.0,0.0,0.0
3393,3769,4G,1.0,1.0,1.0,0.0
3394,3582,2G,1.0,0.0,0.0,0.0
3395,3671,3G,1.0,1.0,0.0,0.0
3396,3614,3G,1.0,1.0,0.0,0.0
3397,3487,3G,1.0,1.0,0.0,0.0
3398,3752,3G,1.0,1.0,0.0,0.0
3399,3750,,,,,
3400,3584,3G,1.0,1.0,0.0,0.0
3401,3580,3G,1.0,1.0,0.0,0.0
3402,3581,3G,1.0,1.0,0.0,0.0
3403,3579,2G,1.0,0.0,0.0,0.0
3404,3515,3G,1.0,1.0,0.0,0.0
3405,3531,4G,1.0,1.0,1.0,0.0
3406,3415,3G,1.0,1.0,0.0,0.0
3407,4638,2G,1.0,0.0,0.0,0.0
3408,4087,2G,1.0,0.0,0.0,0.0
3409,3493,3G,1.0,1.0,0.0,0.0
3410,3490,3G,1.0,1.0,0.0,0.0
3411,3448,2G,1.0,0.0,0.0,0.0
3412,3368,3G,1.0,1.0,0.0,0.0
3413,3482,2G,1.0,0.0,0.0,0.0
3414,3492,3G,1.0,1.0,0.0,0.0
3415,3416,3G,1.0,1.0,0.0,0.0
3416,3467,3G,1.0,1.0,0.0,0.0
3417,3336,3G,1.0,1.0,0.0,0.0
3418,3335,3G,1.0,1.0,0.0,0.0
3419,3334,3G,1.0,1.0,0.0,0.0
3420,3333,3G,1.0,1.0,0.0,0.0
3421,3408,3G,1.0,1.0,0.0,0.0
3422,3401,3G,1.0,1.0,0.0,0.0
3423,3402,3G,1.0,1.0,0.0,0.0
3424,3433,2G,1.0,0.0,0.0,0.0
3425,3450,2G,1.0,0.0,0.0,0.0
3426,3434,3G,1.0,1.0,0.0,0.0
3427,3410,3G,1.0,1.0,0.0,0.0
3428,3430,3G,1.0,1.0,0.0,0.0
3429,3429,3G,1.0,1.0,0.0,0.0
3430,3435,3G,1.0,1.0,0.0,0.0
3431,3436,3G,1.0,1.0,0.0,0.0
3432,3438,3G,1.0,1.0,0.0,0.0
3433,3928,2G,1.0,0.0,0.0,0.0
3434,3399,2G,1.0,0.0,0.0,0.0
3435,3400,2G,1.0,0.0,0.0,0.0
3436,3371,3G,1.0,1.0,0.0,0.0
3437,3432,3G,1.0,1.0,0.0,0.0
3438,3395,3G,1.0,1.0,0.0,0.0
3439,3362,3G,1.0,1.0,0.0,0.0
3440,3355,3G,1.0,1.0,0.0,0.0
3441,3346,2G,1.0,0.0,0.0,0.0
3442,3319,3G,1.0,1.0,0.0,0.0
3443,3418,3G,1.0,1.0,0.0,0.0
3444,3294,3G,1.0,1.0,0.0,0.0
3445,3115,3G,1.0,1.0,0.0,0.0
3446,3234,3G,1.0,1.0,0.0,0.0
3447,3002,3G,1.0,1.0,0.0,0.0
3448,3332,2G,1.0,0.0,0.0,0.0
3449,3273,,,,,
3450,3272,3G,1.0,1.0,0.0,0.0
3451,3047,2G,1.0,0.0,0.0,0.0
3452,3243,3G,1.0,1.0,0.0,0.0
3453,3232,3G,1.0,1.0,0.0,0.0
3454,3231,2G,1.0,0.0,0.0,0.0
3455,3146,3G,1.0,1.0,0.0,0.0
3456,3150,3G,1.0,1.0,0.0,0.0
3457,3151,2G,1.0,0.0,0.0,0.0
3458,3091,2G,1.0,0.0,0.0,0.0
3459,3152,2G,1.0,0.0,0.0,0.0
3460,3148,2G,1.0,0.0,0.0,0.0
3461,3149,2G,1.0,0.0,0.0,0.0
3462,3117,3G,1.0,1.0,0.0,0.0
3463,3074,3G,1.0,1.0,0.0,0.0
3464,3085,2G,1.0,0.0,0.0,0.0
3465,3194,2G,1.0,0.0,0.0,0.0
3466,3086,3G,1.0,1.0,0.0,0.0
3467,3018,2G,1.0,0.0,0.0,0.0
3468,3084,2G,1.0,0.0,0.0,0.0
3469,3048,2G,1.0,0.0,0.0,0.0
3470,3441,3G,1.0,1.0,0.0,0.0
3471,3442,3G,1.0,1.0,0.0,0.0
3472,7270,,,,,
3473,12534,5G,1.0,1.0,1.0,1.0
3474,12263,5G,1.0,1.0,1.0,1.0
3475,12264,5G,1.0,1.0,1.0,1.0
3476,11838,5G,1.0,1.0,1.0,1.0
3477,11521,5G,1.0,1.0,1.0,1.0
3478,11522,5G,1.0,1.0,1.0,1.0
3479,11174,5G,1.0,1.0,1.0,1.0
3480,11064,5G,1.0,1.0,1.0,1.0
3481,10712,5G,1.0,1.0,1.0,1.0
3482,10851,5G,1.0,1.0,1.0,1.0
3483,10698,5G,1.0,1.0,1.0,1.0
3484,10707,5G,1.0,1.0,1.0,1.0
3485,10396,5G,1.0,1.0,1.0,1.0
3486,10096,5G,1.0,1.0,1.0,1.0
3487,10095,4G,1.0,1.0,1.0,0.0
3488,10091,4G,1.0,1.0,1.0,0.0
3489,9840,4G,1.0,1.0,1.0,0.0
3490,9543,4G,1.0,1.0,1.0,0.0
3491,9591,4G,1.0,1.0,1.0,0.0
3492,9353,4G,1.0,1.0,1.0,0.0
3493,9592,4G,1.0,1.0,1.0,0.0
3494,9268,4G,1.0,1.0,1.0,0.0
3495,9232,4G,1.0,1.0,1.0,0.0
3496,9166,4G,1.0,1.0,1.0,0.0
3497,9081,4G,1.0,1.0,1.0,0.0
3498,9082,4G,1.0,1.0,1.0,0.0
3499,8985,4G,1.0,1.0,1.0,0.0
3500,8986,4G,1.0,1.0,1.0,0.0
3501,8987,4G,1.0,1.0,1.0,0.0
3502,8922,4G,1.0,1.0,1.0,0.0
3503,8804,4G,1.0,1.0,1.0,0.0
3504,8840,4G,1.0,1.0,1.0,0.0
3505,8610,4G,1.0,1.0,1.0,0.0
3506,8619,4G,1.0,1.0,1.0,0.0
3507,8599,4G,1.0,1.0,1.0,0.0
3508,8593,4G,1.0,1.0,1.0,0.0
3509,8595,4G,1.0,1.0,1.0,0.0
3510,8596,4G,1.0,1.0,1.0,0.0
3511,8292,4G,1.0,1.0,1.0,0.0
3512,8313,4G,1.0,1.0,1.0,0.0
3513,8113,4G,1.0,1.0,1.0,0.0
3514,8102,4G,1.0,1.0,1.0,0.0
3515,7949,4G,1.0,1.0,1.0,0.0
3516,7948,4G,1.0,1.0,1.0,0.0
3517,7957,4G,1.0,1.0,1.0,0.0
3518,7950,4G,1.0,1.0,1.0,0.0
3519,7538,4G,1.0,1.0,1.0,0.0
3520,7536,4G,1.0,1.0,1.0,0.0
3521,7537,4G,1.0,1.0,1.0,0.0
3522,7534,4G,1.0,1.0,1.0,0.0
3523,7535,4G,1.0,1.0,1.0,0.0
3524,7465,4G,1.0,1.0,1.0,0.0
3525,7464,4G,1.0,1.0,1.0,0.0
3526,7466,4G,1.0,1.0,1.0,0.0
3527,7463,4G,1.0,1.0,1.0,0.0
3528,7296,4G,1.0,1.0,1.0,0.0
3529,7257,4G,1.0,1.0,1.0,0.0
3530,6878,4G,1.0,1.0,1.0,0.0
3531,7228,4G,1.0,1.0,1.0,0.0
3532,7227,4G,1.0,1.0,1.0,0.0
3533,7100,4G,1.0,1.0,1.0,0.0
3534,7068,4G,1.0,1.0,1.0,0.0
3535,7238,No,0.0,0.0,0.0,0.0
3536,7069,4G,1.0,1.0,1.0,0.0
3537,7059,4G,1.0,1.0,1.0,0.0
3538,7060,4G,1.0,1.0,1.0,0.0
3539,7031,3G,1.0,1.0,0.0,0.0
3540,6882,3G,1.0,1.0,0.0,0.0
3541,6663,3G,1.0,1.0,0.0,0.0
3542,6634,4G,1.0,1.0,1.0,0.0
3543,6633,4G,1.0,1.0,1.0,0.0
3544,6632,4G,1.0,1.0,1.0,0.0
3545,6796,4G,1.0,1.0,1.0,0.0
3546,6539,4G,1.0,1.0,1.0,0.0
3547,6582,4G,1.0,1.0,1.0,0.0
3548,6538,4G,1.0,1.0,1.0,0.0
3549,6489,3G,1.0,1.0,0.0,0.0
3550,6488,4G,1.0,1.0,1.0,0.0
3551,6456,4G,1.0,1.0,1.0,0.0
3552,6408,4G,1.0,1.0,1.0,0.0
3553,7691,No,0.0,0.0,0.0,0.0
3554,7719,No,0.0,0.0,0.0,0.0
3555,6146,4G,1.0,1.0,1.0,0.0
3556,6162,3G,1.0,1.0,0.0,0.0
3557,6145,4G,1.0,1.0,1.0,0.0
3558,6161,No,0.0,0.0,0.0,0.0
3559,6144,4G,1.0,1.0,1.0,0.0
3560,5967,3G,1.0,1.0,0.0,0.0
3561,5966,3G,1.0,1.0,0.0,0.0
3562,5968,3G,1.0,1.0,0.0,0.0
3563,5965,4G,1.0,1.0,1.0,0.0
3564,5950,4G,1.0,1.0,1.0,0.0
3565,5753,4G,1.0,1.0,1.0,0.0
3566,5596,4G,1.0,1.0,1.0,0.0
3567,5540,4G,1.0,1.0,1.0,0.0
3568,5541,3G,1.0,1.0,0.0,0.0
3569,5497,3G,1.0,1.0,0.0,0.0
3570,5421,4G,1.0,1.0,1.0,0.0
3571,5363,3G,1.0,1.0,0.0,0.0
3572,5364,4G,1.0,1.0,1.0,0.0
3573,5326,No,0.0,0.0,0.0,0.0
3574,5255,4G,1.0,1.0,1.0,0.0
3575,5204,4G,1.0,1.0,1.0,0.0
3576,5203,4G,1.0,1.0,1.0,0.0
3577,5148,3G,1.0,1.0,0.0,0.0
3578,5149,3G,1.0,1.0,0.0,0.0
3579,5015,4G,1.0,1.0,1.0,0.0
3580,4993,3G,1.0,1.0,0.0,0.0
3581,4913,No,0.0,0.0,0.0,0.0
3582,4958,4G,1.0,1.0,1.0,0.0
3583,4930,3G,1.0,1.0,0.0,0.0
3584,4959,3G,1.0,1.0,0.0,0.0
3585,4899,3G,1.0,1.0,0.0,0.0
3586,4894,3G,1.0,1.0,0.0,0.0
3587,4832,3G,1.0,1.0,0.0,0.0
3588,4718,3G,1.0,1.0,0.0,0.0
3589,4831,3G,1.0,1.0,0.0,0.0
3590,4782,3G,1.0,1.0,0.0,0.0
3591,4781,3G,1.0,1.0,0.0,0.0
3592,4775,4G,1.0,1.0,1.0,0.0
3593,4774,4G,1.0,1.0,1.0,0.0
3594,4773,3G,1.0,1.0,0.0,0.0
3595,4772,3G,1.0,1.0,0.0,0.0
3596,4647,3G,1.0,1.0,0.0,0.0
3597,4408,3G,1.0,1.0,0.0,0.0
3598,4437,3G,1.0,1.0,0.0,0.0
3599,4436,3G,1.0,1.0,0.0,0.0
3600,4369,3G,1.0,1.0,0.0,0.0
3601,4798,3G,1.0,1.0,0.0,0.0
3602,4412,4G,1.0,1.0,1.0,0.0
3603,4648,,,,,
3604,4139,,,,,
3605,4138,,,,,
3606,4137,,,,,
3607,4734,,,,,
3608,7022,,,,,
3609,6958,,,,,
3610,6957,,,,,
3611,6384,,,,,
3612,5336,,,,,
3613,12749,4G,1.0,1.0,1.0,0.0
3614,12750,4G,1.0,1.0,1.0,0.0
3615,12572,5G,1.0,1.0,1.0,1.0
3616,12581,5G,1.0,1.0,1.0,1.0
3617,12776,5G,1.0,1.0,1.0,1.0
3618,12717,5G,1.0,1.0,1.0,1.0
3619,12723,5G,1.0,1.0,1.0,1.0
3620,12779,4G,1.0,1.0,1.0,0.0
3621,12737,5G,1.0,1.0,1.0,1.0
3622,12735,5G,1.0,1.0,1.0,1.0
3623,12726,5G,1.0,1.0,1.0,1.0
3624,12714,5G,1.0,1.0,1.0,1.0
3625,12715,5G,1.0,1.0,1.0,1.0
3626,12716,5G,1.0,1.0,1.0,1.0
3627,12711,No,0.0,0.0,0.0,0.0
3628,12697,5G,1.0,1.0,1.0,1.0
3629,12689,4G,1.0,1.0,1.0,0.0
3630,12684,4G,1.0,1.0,1.0,0.0
3631,12643,,,,,
3632,12626,,,,,
3633,12388,5G,1.0,1.0,1.0,1.0
3634,12389,5G,1.0,1.0,1.0,1.0
3635,12587,4G,1.0,1.0,1.0,0.0
3636,12582,5G,1.0,1.0,1.0,1.0
3637,12466,No,0.0,0.0,0.0,0.0
3638,12470,5G,1.0,1.0,1.0,1.0
3639,12468,,,,,
3640,12463,No,0.0,0.0,0.0,0.0
3641,12452,5G,1.0,1.0,1.0,1.0
3642,12449,No,0.0,0.0,0.0,0.0
3643,12446,5G,1.0,1.0,1.0,1.0
3644,12392,5G,1.0,1.0,1.0,1.0
3645,12245,5G,1.0,1.0,1.0,1.0
3646,12328,4G,1.0,1.0,1.0,0.0
3647,12298,5G,1.0,1.0,1.0,1.0
3648,12134,5G,1.0,1.0,1.0,1.0
3649,12257,5G,1.0,1.0,1.0,1.0
3650,12258,5G,1.0,1.0,1.0,1.0
3651,12236,5G,1.0,1.0,1.0,1.0
3652,12238,No,0.0,0.0,0.0,0.0
3653,12237,No,0.0,0.0,0.0,0.0
3654,12215,4G,1.0,1.0,1.0,0.0
3655,12218,4G,1.0,1.0,1.0,0.0
3656,12209,4G,1.0,1.0,1.0,0.0
3657,12181,5G,1.0,1.0,1.0,1.0
3658,12197,4G,1.0,1.0,1.0,0.0
